time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000420693;5.5809;-15.3157;-4.2210;0.1087;-0.0394;0.1455
0000420702;5.5761;-15.0930;-4.3120;0.1220;-0.0184;0.1522
0000420710;5.4109;-15.1074;-4.1539;0.1367;0.0053;0.1639
0000420718;5.2313;-15.1984;-4.1013;0.1396;0.0384;0.1739
0000420727;5.1523;-15.2511;-3.9193;0.1541;0.0841;0.1792
0000420735;5.0805;-15.1553;-3.8211;0.1619;0.1174;0.1841
0000420746;5.2912;-15.3564;-3.6440;0.1920;0.1430;0.1728
0000420754;5.7533;-15.3827;-3.6919;0.2080;0.1596;0.1652
0000420762;6.1483;-15.3588;-3.8331;0.2130;0.1741;0.1529
0000420773;6.6248;-15.3971;-3.8954;0.2016;0.1735;0.1158
0000420781;6.7301;-15.5886;-3.9265;0.1713;0.1592;0.0891
0000420792;7.0030;-15.6006;-3.8451;0.1319;0.1264;0.0241
0000420800;7.1443;-15.7443;-3.9433;0.1077;0.0954;-0.0177
0000420811;7.1371;-15.7467;-4.0079;0.0883;0.0429;-0.0929
0000420819;7.4939;-15.6222;-3.9840;0.0838;0.0031;-0.1410
0000420830;7.3837;-15.6533;-4.1108;0.0734;-0.0585;-0.1867
0000420838;7.0892;-15.9933;-4.2449;0.0775;-0.1077;-0.2188
0000420846;6.9695;-15.9262;-4.3311;0.0731;-0.1522;-0.2334
0000420899;5.9376;-16.0890;-4.6088;-0.0605;-0.4370;-0.2076
0000420907;6.2824;-15.8712;-4.5657;-0.0837;-0.5024;-0.2081
0000420918;6.5074;-16.0076;-4.6304;-0.1278;-0.5907;-0.2102
0000420926;6.8809;-15.9621;-4.7142;-0.1648;-0.6604;-0.2165
0000420937;7.2065;-15.9813;-4.6735;-0.2140;-0.7634;-0.2619
0000420945;7.3430;-15.6988;-4.6471;-0.2486;-0.8252;-0.2959
0000420956;7.2544;-15.7155;-4.4987;-0.2923;-0.9208;-0.3545
0000420964;7.2736;-15.7371;-4.3934;-0.3316;-0.9812;-0.3925
0000420975;7.2329;-15.4905;-4.2401;-0.3447;-1.0435;-0.4462
0000420983;6.8761;-15.5527;-4.1396;-0.3347;-1.1053;-0.4888
0000420994;6.8738;-15.5144;-4.2425;-0.3264;-1.1800;-0.5462
0000421002;7.0174;-15.5072;-4.2617;-0.3367;-1.2317;-0.5860
0000421013;7.0844;-15.6293;-4.2856;-0.3805;-1.2995;-0.6652
0000421021;7.2544;-15.7347;-4.1061;-0.4327;-1.3458;-0.7286
0000421032;7.4555;-15.6461;-4.2282;-0.4902;-1.3991;-0.8404
0000421040;7.2664;-15.4546;-4.2353;-0.5156;-1.4256;-0.9005
0000421048;6.7493;-15.4091;-4.4604;-0.5049;-1.4623;-0.9562
0000421059;6.4117;-15.0093;-4.6112;-0.4616;-1.5243;-0.9958
0000421067;5.9113;-14.7124;-4.6400;-0.4342;-1.5629;-0.9859
0000421078;5.7054;-14.4011;-4.8147;-0.3830;-1.6486;-0.9575
0000421086;5.3343;-14.4203;-4.8554;-0.3423;-1.7150;-0.9225
0000421140;7.3885;-14.4251;-5.1691;-0.0809;-2.1990;-0.9984
0000421148;7.6351;-14.5280;-4.9704;-0.0714;-2.2697;-1.0848
0000421159;7.8889;-14.6860;-4.5179;-0.0861;-2.3383;-1.2007
0000421167;7.5848;-14.7435;-3.9863;-0.0767;-2.3903;-1.2865
0000421178;6.8163;-14.7339;-3.4764;0.0224;-2.4416;-1.3627
0000421186;5.9855;-14.6836;-3.0933;0.1503;-2.4361;-1.4023
0000421197;5.2696;-14.4155;-3.1580;0.4018;-2.4332;-1.4449
0000421205;4.7764;-14.4466;-3.3184;0.5885;-2.4020;-1.4550
0000421216;4.2353;-14.6669;-3.5386;0.7919;-2.3252;-1.4377
0000421224;3.9145;-15.0356;-3.7541;0.8803;-2.2882;-1.4083
0000421232;3.4022;-15.6557;-3.8259;0.9140;-2.2282;-1.3332
0000421243;3.4453;-16.2279;-3.9816;0.8990;-2.1658;-1.2239
0000421251;3.2417;-16.8480;-4.1922;0.8252;-2.1097;-1.1278
0000421262;3.8858;-17.2742;-4.4365;0.6332;-2.0467;-1.0199
0000421270;4.3479;-17.4992;-4.5394;0.4571;-2.0299;-0.9778
0000421281;5.1140;-17.3939;-4.4676;0.2270;-2.0181;-0.9811
0000421289;5.6216;-17.2526;-4.3742;0.1029;-2.0174;-0.9903
0000421300;5.8610;-16.7379;-4.1228;0.0048;-2.0263;-1.0148
0000421308;5.9951;-16.2447;-4.0749;-0.0436;-2.0283;-1.0281
0000421319;6.0166;-15.5408;-3.8140;-0.0754;-2.0428;-1.0395
0000421327;5.9999;-15.1385;-3.6871;-0.0810;-2.0268;-1.0419
0000421381;5.1834;-16.4553;-2.7054;0.6611;-2.0486;-0.5790
0000421389;5.5282;-16.8025;-3.3686;0.9634;-2.1766;-0.3648
0000421397;6.8738;-16.3548;-4.1731;1.1113;-2.2378;-0.2871
0000421408;7.5082;-16.5104;-5.1068;1.0050;-2.2444;-0.4117
0000421416;7.4939;-16.7714;-5.0925;0.7478;-2.2080;-0.5569
0000421427;7.1994;-17.1568;-4.3024;0.3031;-2.1881;-0.7428
0000421435;6.6870;-17.2670;-3.3950;-0.0057;-2.1513;-0.8106
0000421446;6.4045;-17.0850;-2.5762;-0.2497;-2.1064;-0.8256
0000421454;6.3877;-16.7259;-2.3607;-0.2590;-2.0935;-0.7818
0000421465;6.3183;-16.5535;-2.2841;-0.1083;-2.1273;-0.6734
0000421473;6.7516;-16.3117;-2.3870;0.0556;-2.1542;-0.5674
0000421484;7.7740;-16.2111;-2.9018;0.2515;-2.2047;-0.4990
0000421492;8.1570;-16.4745;-3.1556;0.2980;-2.2481;-0.5204
0000421503;8.9208;-16.4027;-3.6368;0.2390;-2.3162;-0.6033
0000421511;9.2608;-16.4266;-3.7206;0.1535;-2.3810;-0.7063
0000421519;9.7348;-16.4865;-3.7924;0.0544;-2.4376;-0.8435
0000421530;10.2639;-16.6589;-3.7589;-0.0613;-2.5574;-1.0677
0000421538;11.0923;-16.6421;-3.5937;-0.1203;-2.6410;-1.2227
0000421549;11.3964;-17.0587;-3.1532;-0.2146;-2.7379;-1.3715
0000421557;11.6502;-16.9557;-2.7054;-0.2896;-2.8217;-1.4290
0000421568;11.1259;-17.0539;-2.0279;-0.3652;-2.9404;-1.4430
0000421576;10.3382;-17.0156;-1.8675;-0.3765;-3.0287;-1.4361
0000421629;7.0102;-15.9071;-1.7166;0.2473;-3.2935;-1.4234
0000421637;7.0629;-16.1058;-1.8627;0.2995;-3.2666;-1.4088
0000421648;7.0820;-16.3739;-2.0542;0.3259;-3.2178;-1.3801
0000421656;7.1515;-16.5080;-2.3631;0.3106;-3.1758;-1.3443
0000421667;7.2736;-16.7259;-2.8228;0.2493;-3.1459;-1.3107
0000421675;7.1730;-16.9246;-2.8204;0.1776;-3.1448;-1.3009
0000421686;7.3765;-16.9581;-3.0358;0.0465;-3.1265;-1.2801
0000421694;7.5729;-16.6948;-3.1388;-0.0469;-3.1221;-1.2601
0000421702;7.4316;-16.6684;-3.1149;-0.1260;-3.1344;-1.2545
0000421713;7.5992;-16.4218;-3.0789;-0.2278;-3.1640;-1.2521
0000421721;7.7572;-16.1824;-3.0287;-0.2895;-3.1724;-1.2444
0000421732;7.8099;-16.0052;-2.7533;-0.3725;-3.1824;-1.2549
0000421740;7.9344;-15.6796;-2.6264;-0.4061;-3.1645;-1.2612
0000421751;7.6950;-15.5312;-2.3415;-0.4139;-3.1313;-1.2830
0000421759;7.8219;-15.3492;-2.1117;-0.3776;-3.1108;-1.2991
0000421770;7.8314;-15.0907;-2.0997;-0.2657;-3.0754;-1.3066
0000421778;7.5393;-15.1266;-1.9106;-0.1560;-3.0629;-1.3030
0000421789;7.3047;-15.2654;-1.9776;-0.0096;-3.0186;-1.2648
0000421797;6.9695;-15.4713;-2.0470;0.0754;-3.0006;-1.2372
0000421808;6.8714;-15.5743;-2.3008;0.1476;-2.9356;-1.1784
0000421816;6.7062;-16.0028;-2.4852;0.1824;-2.9156;-1.1463
0000421869;6.4835;-16.7403;-3.1484;-0.0156;-2.6498;-0.9049
0000421877;6.5553;-16.6086;-3.1771;-0.0726;-2.5931;-0.8691
0000421888;6.6272;-16.4673;-3.3686;-0.1488;-2.5222;-0.8375
0000421896;6.7636;-16.2710;-3.3854;-0.2046;-2.4769;-0.8108
0000421904;6.7373;-16.2518;-3.3040;-0.2525;-2.4636;-0.7923
0000421915;7.2233;-15.9621;-3.3255;-0.3224;-2.4488;-0.7635
0000421923;7.4316;-15.6509;-3.0263;-0.3676;-2.4435;-0.7372
0000421934;7.9152;-15.3349;-3.0263;-0.4205;-2.4768;-0.7081
0000421942;8.3079;-15.1673;-2.9712;-0.4549;-2.5189;-0.6864
0000421953;8.7101;-14.9494;-2.6240;-0.4903;-2.5758;-0.6644
0000421961;9.0333;-14.6549;-2.3583;-0.4828;-2.6213;-0.6772
0000421972;8.4563;-14.6525;-2.2936;-0.3964;-2.6736;-0.7144
0000421980;8.0924;-14.4514;-2.2266;-0.2895;-2.6748;-0.7501
0000421991;7.5250;-14.4993;-2.4565;-0.1151;-2.6676;-0.8019
0000421999;6.9432;-14.5615;-2.7821;0.0033;-2.6472;-0.8120
0000422010;6.2058;-14.7746;-3.7637;0.1535;-2.5888;-0.7967
0000422018;5.6383;-15.0212;-4.6304;0.2563;-2.5207;-0.7955
0000422029;4.7046;-15.6605;-5.6910;0.3804;-2.4110;-0.8392
0000422037;4.2784;-16.3428;-6.0597;0.3734;-2.3201;-0.9193
0000422045;4.0079;-17.1138;-6.2082;0.2467;-2.2240;-1.0111
0000422056;4.2521;-17.9900;-5.8466;-0.0288;-2.1473;-1.0892
0000422064;4.6567;-18.0906;-5.5138;-0.2089;-2.1581;-1.0656
0000422118;7.0174;-15.4234;-3.7613;-0.6744;-2.1240;-0.8499
0000422126;6.7612;-15.0380;-3.3351;-0.6925;-2.1583;-0.8711
0000422137;6.4763;-14.8201;-2.9521;-0.6738;-2.1915;-0.8724
0000422145;6.3135;-14.4538;-2.8347;-0.5999;-2.2088;-0.8792
0000422156;5.4229;-14.5424;-2.5618;-0.4643;-2.2128;-0.8887
0000422164;4.6591;-14.6860;-2.6504;-0.3547;-2.1673;-0.9017
0000422175;4.1252;-15.0547;-2.9137;-0.2041;-2.0899;-0.9258
0000422183;3.9313;-15.1792;-3.2082;-0.1231;-2.0218;-0.9373
