time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000441936;7.0198;-14.5927;-6.0741;0.0024;-0.0481;-0.0272
0000441945;6.9911;-14.5974;-5.9831;0.0017;-0.0494;-0.0269
0000441953;6.8354;-14.6765;-6.0549;0.0068;-0.0569;-0.0329
0000441961;7.0078;-14.5113;-6.0118;0.0055;-0.0486;-0.0278
0000441969;6.9959;-14.5280;-6.0789;0.0069;-0.0516;-0.0270
0000441977;7.0437;-14.5687;-6.0478;0.0072;-0.0540;-0.0213
0000441985;7.0054;-14.5855;-6.0094;0.0105;-0.0556;-0.0274
0000441993;6.8426;-14.5544;-6.1076;0.0167;-0.0653;-0.0302
0000442001;6.8019;-14.6334;-6.0478;0.0117;-0.0600;-0.0300
0000442009;6.9121;-14.5831;-6.0142;0.0081;-0.0636;-0.0230
0000442017;7.0485;-14.5089;-5.9448;0.0075;-0.0659;-0.0329
0000442025;6.9671;-14.4586;-6.0190;0.0101;-0.0626;-0.0294
0000442033;6.9576;-14.5951;-5.9400;0.0238;-0.0773;-0.0357
0000442041;6.8929;-14.6932;-5.9759;0.0242;-0.0746;-0.0357
0000442049;6.8833;-14.7483;-6.0023;0.0290;-0.0763;-0.0444
0000442057;6.7756;-14.7866;-6.0645;0.0237;-0.0762;-0.0369
0000442065;6.7612;-14.6405;-6.1531;0.0152;-0.0679;-0.0370
0000442073;6.6439;-14.8153;-6.0717;0.0116;-0.0679;-0.0418
0000442081;6.6463;-14.6094;-6.1507;0.0123;-0.0686;-0.0346
0000442089;6.7157;-14.6453;-6.0837;0.0144;-0.0614;-0.0342
0000442097;6.6463;-14.7028;-6.0908;0.0175;-0.0517;-0.0324
0000442105;6.5314;-14.5783;-6.1483;0.0105;-0.0408;-0.0257
0000442113;6.6511;-14.4897;-6.0478;0.0115;-0.0377;-0.0278
0000442121;6.5649;-14.7722;-6.2273;0.0109;-0.0314;-0.0330
0000442129;6.5864;-14.6286;-6.1770;0.0013;-0.0164;-0.0229
0000442137;6.6463;-14.5903;-6.1914;-0.0108;-0.0096;-0.0254
0000442145;6.4093;-14.5951;-6.1723;-0.0183;0.0111;-0.0192
0000442153;6.3255;-14.6070;-6.1292;-0.0349;0.0277;-0.0120
0000442161;6.4667;-14.5974;-6.1938;-0.0390;0.0389;-0.0111
0000442169;6.3422;-14.5807;-6.1555;-0.0412;0.0526;-0.0052
0000442177;6.1339;-14.5544;-6.1387;-0.0489;0.0569;0.0011
0000442185;6.2824;-14.4801;-6.1699;-0.0404;0.0778;0.0105
0000442193;6.1842;-14.5280;-6.1172;-0.0389;0.0807;0.0121
0000442201;6.3829;-14.4945;-5.9759;-0.0446;0.0939;0.0192
0000442209;6.3758;-14.4753;-6.0813;-0.0456;0.1025;0.0180
0000442217;6.4524;-14.6334;-6.0071;-0.0370;0.0955;0.0115
0000442225;6.4548;-14.4993;-5.9855;-0.0446;0.0997;0.0133
0000442233;6.5529;-14.5232;-5.8395;-0.0510;0.1061;0.0209
0000442241;6.5170;-14.6142;-5.8921;-0.0577;0.1061;0.0165
0000442249;6.2944;-14.7746;-5.7341;-0.0553;0.1138;0.0179
0000442257;6.1579;-14.8488;-5.7054;-0.0526;0.1230;0.0160
0000442265;6.0214;-14.8033;-5.6336;-0.0488;0.1276;0.0145
0000442273;6.0789;-14.6884;-5.6743;-0.0342;0.1331;0.0191
0000442281;6.2608;-14.6597;-5.6192;-0.0183;0.1366;0.0224
0000442289;6.1842;-14.6525;-5.6910;0.0007;0.1419;0.0318
0000442297;6.0262;-14.8081;-5.6862;0.0179;0.1498;0.0441
0000442305;6.1411;-14.7219;-5.6719;0.0322;0.1522;0.0518
0000442313;5.8610;-14.9805;-5.7628;0.0416;0.1695;0.0741
0000442321;5.6216;-15.1912;-5.6743;0.0338;0.1925;0.0858
0000442329;5.6982;-15.1840;-5.7078;0.0230;0.2130;0.0930
0000442337;5.4348;-15.1385;-5.7245;0.0115;0.2591;0.1045
0000442345;5.2050;-15.2415;-5.6024;-0.0039;0.3043;0.1102
0000442353;5.1044;-15.1314;-5.7102;-0.0053;0.3373;0.1244
0000442361;4.7429;-15.2894;-5.7509;-0.0179;0.3813;0.1555
0000442369;4.7022;-15.2966;-5.6719;-0.0306;0.4179;0.1853
0000442377;4.8698;-15.1553;-5.5306;-0.0444;0.4610;0.2168
0000442385;5.1020;-15.1122;-5.4348;-0.0526;0.5019;0.2547
0000442393;5.2122;-15.1122;-5.4396;-0.0574;0.5708;0.2911
0000442401;5.6599;-14.6860;-5.4013;-0.0602;0.6263;0.3114
0000442409;5.6575;-14.7626;-5.2960;-0.0634;0.6848;0.3279
0000442417;6.0789;-14.6549;-5.2265;-0.0771;0.7357;0.3317
0000442425;6.2369;-14.4777;-5.0111;-0.0923;0.7837;0.3301
0000442433;6.6248;-14.3101;-5.0566;-0.0919;0.8307;0.3238
0000442441;6.6367;-14.2335;-4.8123;-0.0823;0.8733;0.3240
0000442449;6.9504;-14.0444;-4.7022;-0.0462;0.9233;0.3214
0000442457;6.8953;-14.0348;-4.6424;0.0064;0.9727;0.3363
0000442465;6.7109;-14.0827;-4.6663;0.0979;0.9952;0.3520
0000442473;6.0023;-13.9462;-5.0589;0.2245;1.0044;0.3792
0000442481;5.6599;-13.9726;-5.5785;0.3858;0.9769;0.4108
0000442489;5.7988;-14.2024;-6.0573;0.5345;0.9354;0.4807
0000442510;6.1627;-16.1944;-6.4476;0.5688;0.9896;0.6431
0000442518;5.7126;-16.4577;-6.5697;0.4567;1.0674;0.6571
0000442526;5.2050;-16.2830;-6.5098;0.3011;1.1361;0.6570
0000442534;4.5370;-16.2375;-6.3327;0.1459;1.2021;0.6708
0000442542;4.3311;-16.0076;-5.7533;-0.0111;1.2770;0.6981
0000442550;4.2713;-15.5384;-5.2241;-0.1318;1.3634;0.7418
0000442558;4.3790;-14.9638;-4.8052;-0.1988;1.4525;0.7838
0000442566;4.2258;-14.7890;-4.2952;-0.2272;1.5419;0.8287
0000442574;4.5538;-14.4777;-4.0701;-0.2166;1.6172;0.8832
0000442582;4.8363;-14.0971;-3.8571;-0.1708;1.6815;0.9246
0000442590;4.9225;-14.1449;-3.7733;-0.0859;1.7292;0.9630
0000442598;5.1284;-14.2742;-3.7613;0.0137;1.7660;1.0070
0000442606;5.2409;-14.6238;-3.7350;0.1295;1.7889;1.0513
0000442614;5.4061;-15.0116;-3.6368;0.2353;1.8191;1.0953
0000442622;5.4827;-15.2463;-3.7254;0.3361;1.8570;1.1373
0000442630;5.6144;-15.6293;-3.9002;0.4012;1.9164;1.1636
0000442638;5.2457;-15.8783;-4.0797;0.4207;1.9764;1.1927
0000442646;5.1571;-15.8855;-4.0462;0.3966;2.0630;1.2156
0000442654;4.6567;-16.1800;-4.1587;0.3199;2.1555;1.2432
0000442662;4.5801;-16.0459;-3.9456;0.2289;2.2627;1.2688
0000442670;4.3335;-16.2734;-3.7373;0.1359;2.3774;1.3054
0000442678;4.1228;-16.3021;-3.4429;0.0614;2.5035;1.3466
0000442686;4.3862;-16.1130;-3.1891;0.0199;2.6305;1.3983
0000442694;4.3814;-16.2662;-2.8180;-0.0197;2.7776;1.4709
0000442702;4.4724;-16.3285;-2.4157;-0.0333;2.9363;1.5410
0000442710;4.6543;-16.4218;-2.3056;-0.0264;3.0811;1.6120
0000442718;4.6567;-16.7403;-2.1715;-0.0187;3.2158;1.6790
0000442726;4.6855;-17.0826;-1.8028;-0.0207;3.3560;1.7455
0000442734;4.8650;-17.5710;-1.5443;-0.0397;3.5057;1.7848
0000442742;5.1882;-18.0068;-1.4844;-0.0568;3.6573;1.8050
0000442750;5.3439;-18.6101;-1.3767;-0.0887;3.7903;1.8351
0000442758;5.7197;-18.9381;-1.4246;-0.1436;3.9119;1.8712
0000442766;6.3015;-19.1153;-1.4222;-0.2137;4.0043;1.9177
0000442774;6.7756;-19.2135;-1.4868;-0.3040;4.0717;1.9823
0000442782;7.4555;-19.3284;-1.4222;-0.4009;4.1179;2.0559
0000442790;8.1116;-19.4289;-1.2019;-0.5179;4.1436;2.1176
0000442798;8.6431;-19.3715;-1.0511;-0.6399;4.1438;2.1682
0000442806;9.1674;-19.1943;-0.7997;-0.7334;4.1370;2.2007
0000442814;9.4595;-18.9286;-0.5076;-0.8270;4.0967;2.2308
