time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000634372;6.4643;-13.1035;-7.8745;0.0274;-0.0665;-0.0129
0000634381;6.5003;-12.9383;-7.9033;0.0240;-0.0683;-0.0185
0000634389;6.5481;-12.9335;-7.8602;0.0099;-0.0524;-0.0143
0000634397;6.5218;-12.8018;-7.7309;0.0083;-0.0454;-0.0213
0000634405;6.3805;-12.9622;-7.6279;0.0112;-0.0421;-0.0264
0000634413;6.3710;-12.9502;-7.5848;0.0217;-0.0369;-0.0290
0000634421;6.3662;-12.8617;-7.6184;0.0365;-0.0352;-0.0288
0000634429;6.3015;-12.9071;-7.5346;0.0457;-0.0362;-0.0240
0000634437;6.2321;-13.0436;-7.5729;0.0553;-0.0284;-0.0151
0000634445;6.3279;-12.9838;-7.5441;0.0657;-0.0300;-0.0116
0000634453;6.1818;-12.9790;-7.5992;0.0745;-0.0225;-0.0009
0000634461;6.3327;-13.2232;-7.6543;0.0909;-0.0249;-0.0048
0000634469;6.3853;-13.0795;-7.5920;0.0951;-0.0160;0.0060
0000634477;6.5098;-12.9263;-7.7476;0.0998;-0.0057;0.0075
0000634485;6.6008;-12.8664;-7.7309;0.1049;-0.0051;-0.0003
0000634493;6.5817;-13.0388;-7.8243;0.0963;0.0005;-0.0009
0000634501;6.5912;-13.1849;-7.8362;0.0843;0.0112;0.0045
0000634509;6.6272;-13.0963;-7.8697;0.0861;0.0129;0.0029
0000634517;6.5098;-13.1250;-7.8051;0.0789;0.0232;0.0067
0000634525;6.5841;-13.0436;-7.7835;0.0873;0.0208;0.0088
0000634533;6.4476;-12.9550;-7.9104;0.0891;0.0254;0.0141
0000634541;6.3159;-13.1011;-7.8578;0.0946;0.0301;0.0218
0000634549;6.6056;-12.7731;-7.7500;0.1021;0.0229;0.0262
0000634557;6.5673;-12.9095;-7.8362;0.1053;0.0254;0.0360
0000634565;6.5386;-12.7826;-7.7740;0.1106;0.0191;0.0353
0000634573;6.6080;-12.8976;-7.7237;0.1155;0.0105;0.0466
0000634581;6.4979;-12.8521;-7.6519;0.1151;0.0073;0.0578
0000634589;6.6439;-12.7611;-7.5800;0.1279;-0.0131;0.0576
0000634597;6.8043;-12.4953;-7.5681;0.1564;-0.0304;0.0586
0000634605;6.9743;-12.4475;-7.4460;0.1840;-0.0442;0.0669
0000634613;6.9336;-12.5863;-7.3957;0.2270;-0.0685;0.0648
0000634621;6.9025;-12.6797;-7.5106;0.2566;-0.0845;0.0689
0000634629;6.9312;-12.7443;-7.5513;0.2854;-0.1035;0.0690
0000634637;6.7900;-12.9454;-7.6471;0.2930;-0.1108;0.0775
0000634645;6.8953;-12.7467;-7.6255;0.2870;-0.1262;0.0861
0000634653;6.8139;-12.9574;-7.5633;0.2858;-0.1529;0.0921
0000634661;6.8019;-12.8186;-7.5896;0.2855;-0.1781;0.1046
0000634669;6.6990;-12.9095;-7.4172;0.2690;-0.2026;0.1262
0000634677;6.6798;-12.7635;-7.4101;0.2566;-0.2316;0.1398
0000634685;6.7971;-12.6127;-7.2496;0.2449;-0.2633;0.1499
0000634693;6.6966;-12.6534;-7.0270;0.2487;-0.2948;0.1601
0000634701;6.7253;-12.7826;-7.1228;0.2554;-0.3248;0.1743
0000634709;6.7588;-12.5983;-7.0078;0.2751;-0.3456;0.1813
0000634717;6.8139;-12.6462;-6.9815;0.3035;-0.3756;0.1780
0000634725;6.7516;-12.6605;-6.9671;0.3268;-0.4049;0.1783
0000634733;6.8067;-12.5839;-6.9480;0.3540;-0.4286;0.1691
0000634741;6.8426;-12.7659;-6.9145;0.3724;-0.4409;0.1643
0000634749;6.5817;-13.0819;-6.9240;0.3886;-0.4461;0.1564
0000634757;6.5649;-13.2735;-6.9384;0.4128;-0.4716;0.1479
0000634765;6.7397;-13.1490;-6.9959;0.4186;-0.4835;0.1510
0000634773;6.6631;-13.4602;-6.9121;0.4270;-0.5107;0.1443
0000634781;6.5410;-13.6493;-7.0174;0.4287;-0.5231;0.1426
0000634789;6.6176;-13.9558;-7.0413;0.4383;-0.5396;0.1359
0000634797;6.5505;-14.2886;-7.0413;0.4624;-0.5540;0.1151
0000634805;6.4308;-14.4466;-7.0078;0.4894;-0.5556;0.1058
0000634813;6.5529;-14.7243;-7.1180;0.5163;-0.5580;0.0853
0000634821;6.4045;-14.9183;-7.2137;0.5368;-0.5537;0.0698
0000634829;6.3566;-15.1912;-7.1970;0.5284;-0.5377;0.0557
0000634837;6.2201;-15.3205;-7.3143;0.5240;-0.5241;0.0393
0000634845;6.2704;-15.3995;-7.3646;0.5027;-0.4962;0.0398
0000634853;5.9352;-15.8209;-7.3622;0.4819;-0.4744;0.0286
0000634861;5.6814;-15.8041;-7.3861;0.4466;-0.4465;0.0361
0000634869;5.5115;-15.6724;-7.5202;0.4142;-0.4194;0.0454
0000634877;5.6144;-15.5240;-7.5058;0.3696;-0.3881;0.0532
0000634885;5.1834;-15.6317;-7.4675;0.3256;-0.3472;0.0606
0000634893;5.4181;-15.4067;-7.3502;0.2734;-0.3050;0.0494
