time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000614370;8.1092;-15.0978;-4.0103;0.0881;0.4417;0.1523
0000614379;8.2456;-15.1481;-4.1539;0.1151;0.4221;0.1467
0000614387;8.2025;-15.3947;-4.1946;0.1292;0.3893;0.1427
0000614395;8.5018;-15.4618;-4.3000;0.1174;0.3565;0.1324
0000614448;8.7580;-15.4929;-4.4724;-0.0175;0.0490;-0.0164
0000614456;8.5234;-15.6988;-4.4173;-0.0300;0.0246;-0.0199
0000614467;8.3318;-15.6700;-4.3431;-0.0260;-0.0137;-0.0301
0000614475;8.1235;-15.6557;-4.2928;-0.0193;-0.0377;-0.0372
0000614483;7.8913;-15.8592;-4.2282;-0.0175;-0.0478;-0.0273
0000614494;7.7500;-15.8376;-4.2641;-0.0028;-0.0545;-0.0097
0000614502;7.8147;-15.8831;-4.3120;0.0047;-0.0534;0.0053
0000614513;7.8602;-15.8352;-4.1946;-0.0055;-0.0453;0.0209
0000614521;7.9128;-15.7443;-4.2569;-0.0155;-0.0424;0.0308
0000614532;7.9535;-15.7850;-4.2234;-0.0354;-0.0334;0.0525
0000614540;8.0804;-15.6940;-4.1803;-0.0610;-0.0365;0.0610
0000614551;8.3031;-15.6485;-4.0366;-0.0879;-0.0381;0.0730
0000614559;8.3007;-15.6365;-3.9648;-0.1031;-0.0554;0.0653
0000614570;8.6239;-15.4522;-3.7134;-0.1094;-0.0858;0.0565
0000614578;8.8178;-15.3899;-3.5889;-0.1091;-0.1190;0.0269
0000614589;9.3063;-15.2487;-3.5602;-0.0877;-0.1676;-0.0278
0000614597;9.6271;-15.0883;-3.4093;-0.0770;-0.1997;-0.0703
0000614651;9.5457;-15.0787;-3.2681;0.1035;-0.4966;-0.3166
0000614659;9.5074;-15.0571;-3.2872;0.1416;-0.5444;-0.3436
0000614667;9.0980;-15.3588;-3.2825;0.1660;-0.5786;-0.3501
0000614678;9.1339;-15.5695;-3.2944;0.1977;-0.6452;-0.3675
0000614686;9.3015;-15.4402;-3.4117;0.2097;-0.6829;-0.3738
0000614697;9.5720;-15.6006;-3.4477;0.1969;-0.7422;-0.3866
0000614705;9.5744;-15.6844;-3.3734;0.1920;-0.7950;-0.4032
0000614716;9.7157;-15.7969;-3.2585;0.1789;-0.8569;-0.4169
0000614724;9.8689;-15.7730;-3.2465;0.1800;-0.9200;-0.4450
0000614735;10.0820;-15.7730;-3.1340;0.1777;-1.0000;-0.4664
0000614743;10.1251;-15.7515;-3.1077;0.1839;-1.0721;-0.4798
0000614754;10.2831;-15.5767;-3.0095;0.1772;-1.1591;-0.5019
0000614762;10.2592;-15.7515;-2.9281;0.1640;-1.2104;-0.5153
0000614773;10.0844;-15.8089;-2.7342;0.1635;-1.2971;-0.5569
0000614781;10.0245;-15.8640;-2.6288;0.1777;-1.3639;-0.5824
0000614789;9.9623;-15.7945;-2.5355;0.1935;-1.4212;-0.5983
0000614800;9.8569;-15.8807;-2.3200;0.2236;-1.5138;-0.6215
0000614808;9.9695;-15.7945;-2.3846;0.2477;-1.5977;-0.6430
0000614819;9.9503;-15.8233;-2.2027;0.2763;-1.7091;-0.6588
0000614827;9.9742;-15.8760;-2.1644;0.2982;-1.7794;-0.6747
0000614838;10.0030;-15.9119;-2.0279;0.3317;-1.9144;-0.6961
0000614846;9.9910;-15.9526;-1.9872;0.3516;-1.9877;-0.7009
0000614900;9.3829;-16.2231;-1.1253;0.3467;-2.5262;-0.8444
0000614908;9.3565;-16.1393;-0.8859;0.3520;-2.6129;-0.8588
0000614919;9.0668;-16.3165;-0.7566;0.3764;-2.7126;-0.8673
0000614927;9.0668;-16.4194;-0.6153;0.4080;-2.8019;-0.8792
0000614938;8.9735;-16.3907;-0.4381;0.4479;-2.9199;-0.8958
0000614946;8.9902;-16.4506;-0.3663;0.4615;-3.0020;-0.9070
0000614954;8.8992;-16.5775;-0.2610;0.4562;-3.0958;-0.9314
0000614965;8.6143;-16.7522;-0.2993;0.4277;-3.2167;-0.9558
0000614973;8.6359;-16.8025;-0.1700;0.4054;-3.3111;-0.9924
0000614984;8.3486;-17.1760;0.0048;0.3738;-3.3811;-1.0229
0000614992;8.1283;-17.2957;0.0383;0.3655;-3.4367;-1.0548
0000615003;7.5441;-17.4489;-0.0192;0.3685;-3.4935;-1.1016
0000615011;7.0246;-17.5902;0.0766;0.3381;-3.4964;-1.1255
0000615022;6.4620;-17.5543;-0.0910;0.3239;-3.5165;-1.1579
0000615030;5.7293;-17.7865;-0.1173;0.3255;-3.4951;-1.1538
0000615041;5.0853;-17.6501;-0.2586;0.3269;-3.4668;-1.1390
0000615049;4.7621;-17.7746;-0.2538;0.3275;-3.4262;-1.1281
0000615060;4.1683;-18.0403;-0.3256;0.3359;-3.3837;-1.0973
0000615068;4.0294;-17.6908;-0.3926;0.3400;-3.3322;-1.0539
0000615076;3.2681;-17.8823;0.2538;0.3509;-3.3938;-1.0135
0000615087;3.9241;-17.7889;0.4381;0.3748;-3.5368;-0.9509
0000615095;6.1818;-17.3580;-0.4405;0.5665;-3.5481;-0.9614
0000615149;7.2042;-18.9788;-1.9321;-0.0785;-3.7630;-1.7676
0000615157;6.2513;-18.9094;-1.5658;-0.2665;-3.7903;-1.7888
0000615168;5.0350;-18.1888;-1.0558;-0.4502;-3.8289;-1.7821
0000615176;4.1515;-17.6261;-0.7470;-0.5180;-3.7896;-1.7393
0000615187;2.9377;-16.9797;-0.5339;-0.5216;-3.7238;-1.6587
0000615195;2.1668;-16.3093;-0.6201;-0.4740;-3.6144;-1.5905
0000615206;0.9409;-15.7108;-0.8475;-0.3623;-3.4332;-1.4825
0000615214;0.4334;-15.3373;-1.1971;-0.2587;-3.3220;-1.3996
0000615225;0.0239;-14.8871;-1.5419;-0.0779;-3.1117;-1.2493
0000615233;-0.6943;-15.0619;-2.0279;0.0650;-2.9435;-1.1410
0000615241;-0.8236;-14.8871;-2.6145;0.1951;-2.7432;-1.0300
0000615252;-0.9529;-14.8967;-3.6057;0.3667;-2.4492;-0.8961
0000615260;-0.6991;-15.1266;-4.1037;0.4265;-2.1882;-0.8086
0000615271;-0.0958;-15.5240;-4.9009;0.4559;-1.8350;-0.7436
0000615279;0.6393;-15.7060;-5.4348;0.4382;-1.6061;-0.6941
0000615290;1.4389;-15.6772;-5.9400;0.3312;-1.3221;-0.6339
0000615298;1.4940;-15.7874;-6.1890;0.2329;-1.1502;-0.6057
0000615309;2.0303;-15.9981;-6.0789;0.0842;-0.9725;-0.5906
0000615317;2.6217;-15.8975;-5.6312;-0.0009;-0.8588;-0.5882
0000615328;3.3926;-15.6964;-5.3678;-0.0557;-0.7031;-0.5773
0000615336;3.9552;-15.5743;-5.0877;-0.0537;-0.6119;-0.5852
0000615390;6.8857;-15.7179;-3.9792;0.0659;-0.2285;-0.4439
0000615398;6.9264;-16.0555;-4.1755;0.0318;-0.2156;-0.3459
0000615409;7.4005;-15.8089;-4.3574;-0.0570;-0.2586;-0.2473
0000615417;7.5369;-15.8592;-4.5562;-0.1194;-0.2828;-0.1988
0000615425;7.9847;-15.6653;-4.5059;-0.1677;-0.3119;-0.1507
0000615436;8.2983;-15.5120;-4.6112;-0.1799;-0.4046;-0.1518
0000615444;8.1618;-15.2199;-4.5538;-0.1957;-0.4547;-0.1419
0000615455;7.8003;-14.9135;-4.5562;-0.2052;-0.5329;-0.1360
0000615463;7.5082;-14.7076;-4.3934;-0.1923;-0.5628;-0.1360
0000615474;7.1922;-14.8105;-4.4724;-0.1404;-0.5915;-0.1424
0000615482;7.0102;-14.6765;-4.4963;-0.0878;-0.6058;-0.1436
0000615493;6.9935;-14.9255;-4.4891;-0.0245;-0.5994;-0.1323
0000615501;6.9576;-14.9039;-4.5825;-0.0020;-0.5893;-0.1310
0000615512;6.9145;-15.2319;-4.7022;0.0095;-0.5672;-0.1155
0000615520;6.5625;-15.3636;-4.7836;0.0004;-0.5408;-0.0967
0000615531;6.5625;-15.3301;-4.8961;-0.0095;-0.5081;-0.0826
0000615539;6.3805;-15.2870;-5.0566;-0.0127;-0.4779;-0.0713
0000615550;6.3327;-15.3277;-5.1523;-0.0265;-0.4203;-0.0334
0000615558;6.4093;-15.2367;-5.1116;-0.0332;-0.3870;0.0003
0000615566;6.5649;-14.9422;-5.2241;-0.0529;-0.3408;0.0324
0000615577;6.2848;-14.6501;-5.1619;-0.0679;-0.2947;0.0550
0000615585;6.3494;-14.4993;-5.0996;-0.0686;-0.2631;0.0588
0000615639;5.3846;-15.1218;-4.9297;0.2285;0.2117;0.2690
0000615647;5.4540;-15.1098;-4.9392;0.2399;0.2976;0.3211
0000615658;5.5258;-15.1314;-5.0709;0.2487;0.4163;0.3977
0000615666;5.2050;-15.4330;-5.1092;0.2590;0.4994;0.4398
0000615677;5.1739;-15.3253;-5.1427;0.2657;0.6293;0.4954
0000615685;5.2241;-15.2559;-5.1260;0.2541;0.7314;0.5373
0000615696;5.3822;-15.1529;-5.1763;0.2341;0.8729;0.5866
0000615704;5.3606;-15.2511;-5.0661;0.2253;0.9774;0.6218
0000615712;5.2170;-15.2175;-5.0302;0.2212;1.0813;0.6634
0000615723;5.0996;-15.0571;-4.8411;0.1988;1.2213;0.7397
0000615731;4.9440;-15.1625;-4.6878;0.1727;1.3234;0.8059
0000615742;4.6639;-15.1385;-4.4843;0.1684;1.4646;0.9120
0000615750;4.3551;-15.2295;-4.3144;0.1748;1.5619;1.0020
0000615761;4.2210;-15.1481;-4.0965;0.1964;1.7139;1.1167
0000615769;4.2425;-15.1290;-3.9863;0.2112;1.8163;1.1969
0000615780;3.9576;-15.4330;-3.7134;0.2529;1.9897;1.2832
0000615788;4.1396;-15.4330;-3.6512;0.2831;2.1321;1.3391
0000615796;4.0270;-15.7060;-3.4931;0.3159;2.2716;1.3807
0000615807;3.9121;-15.9669;-3.3303;0.3609;2.4886;1.4226
0000615815;3.8571;-16.1609;-3.2729;0.3772;2.6452;1.4521
0000615868;2.3607;-17.1545;-3.2537;0.0741;3.7518;1.8835
0000615876;2.2913;-17.2191;-2.8108;-0.0878;3.9231;1.9749
0000615887;2.2793;-17.1568;-1.8842;-0.3088;4.1536;2.0599
0000615895;2.3391;-17.3915;-1.1708;-0.4318;4.3313;2.1174
0000615906;2.1452;-17.5782;-0.3639;-0.5183;4.3656;2.1807
0000615914;2.4181;-17.7746;0.3065;-0.5208;4.3656;2.2179
0000615922;2.4900;-17.8368;0.8332;-0.4864;4.3656;2.2480
0000615933;2.9999;-18.0188;1.5586;-0.4062;4.3656;2.2775
0000615941;3.5793;-18.0068;1.8459;-0.3487;4.3656;2.2789
0000615952;4.0917;-18.0930;1.9776;-0.2571;4.3656;2.2591
0000615960;4.6184;-18.0978;2.1069;-0.2104;4.3656;2.2477
0000615971;5.0326;-18.0547;2.3583;-0.1631;4.3656;2.2278
0000615979;5.4253;-18.1576;2.3655;-0.1427;4.3656;2.1909
0000615990;5.7509;-18.3204;2.4708;-0.1423;4.3656;2.1384
0000615998;5.7628;-18.4641;2.3487;-0.1402;4.3656;2.0905
0000616006;5.6192;-18.5527;2.3798;-0.1553;4.3656;2.0412
0000616017;5.5186;-18.6939;2.4972;-0.1832;4.3656;1.9255
0000616025;5.4971;-18.3635;2.4205;-0.2208;4.3656;1.8354
0000616036;5.4396;-18.1073;2.4517;-0.3108;4.3656;1.7127
0000616044;5.6623;-17.5902;2.5402;-0.4049;4.3656;1.6427
0000616055;5.5833;-17.1497;2.6480;-0.5412;4.3656;1.5751
0000616063;6.0071;-16.9174;3.0430;-0.6480;4.3656;1.5660
0000616117;8.8274;-19.1249;1.8052;0.3889;4.3656;2.4861
0000616125;9.2153;-18.6389;0.2562;0.5724;4.3656;2.3565
0000616133;9.7659;-18.2007;-1.0391;0.6618;4.3656;2.1248
0000616144;10.7356;-17.7051;-2.6145;0.5147;4.3656;1.7136
0000616152;11.5544;-17.4825;-3.2681;0.2575;4.3656;1.4246
0000616163;12.5480;-17.3628;-3.4931;-0.2485;4.3656;1.0273
0000616171;13.1466;-17.1305;-3.0454;-0.6484;4.3182;0.8122
0000616182;13.4482;-17.0898;-1.8890;-1.0408;4.1467;0.5868
0000616190;12.9047;-17.1138;-1.3982;-1.1544;4.0003;0.5470
0000616201;11.2958;-16.9701;-1.0080;-1.0453;3.7621;0.6214
0000616209;8.0804;-16.9916;-0.6225;-0.8679;3.6104;0.7402
0000616220;5.6862;-16.6158;-0.5770;-0.6755;3.5286;0.9136
0000616228;4.6926;-16.1226;-0.9529;-0.5774;3.4999;0.9976
0000616236;4.9752;-15.6150;-1.3192;-0.5347;3.4640;1.0527
0000616247;6.8522;-15.1577;-1.8818;-0.5446;3.4652;1.1179
0000616255;8.4252;-15.0045;-2.4277;-0.5770;3.4487;1.1397
0000616266;10.0173;-15.1744;-2.8443;-0.5872;3.3629;1.1221
0000616274;10.7212;-15.2870;-3.1484;-0.5894;3.2213;1.0681
0000616285;11.5879;-15.4402;-3.2322;-0.6097;2.9712;0.9691
0000616293;12.0907;-15.5096;-3.2681;-0.6355;2.7980;0.9005
0000616304;12.2248;-15.6485;-3.0813;-0.6740;2.5482;0.7889
0000616312;12.6653;-15.3636;-2.9090;-0.6796;2.3828;0.7004
0000616366;10.0030;-14.3556;-2.2146;-0.1540;1.5737;0.2302
0000616374;8.7077;-14.3939;-1.9393;-0.1227;1.6647;0.1920
0000616385;5.6431;-14.7531;-1.7933;-0.1323;1.8366;0.2358
0000616393;3.8355;-14.7243;-1.8866;-0.1011;1.9408;0.3852
0000616401;2.0279;-15.0093;-2.4732;0.0261;2.0456;0.6352
0000616412;0.3112;-15.0835;-3.3543;0.2890;2.1053;0.9677
0000616420;0.6416;-14.7459;-4.3096;0.4386;2.1739;1.1598
0000616431;4.5562;-15.2894;-4.7908;0.4619;2.3878;1.3512
0000616439;7.0030;-16.5487;-4.5298;0.3668;2.4415;1.3211
0000616450;9.4810;-17.7027;-4.5610;0.1787;2.4826;1.1912
0000616458;10.9247;-18.1648;-5.0350;0.0334;2.4360;1.0829
0000616469;12.6893;-18.1026;-5.7604;-0.1836;2.2772;0.9625
0000616477;13.3189;-17.9374;-6.2177;-0.3472;2.1028;0.9040
0000616485;14.0516;-17.3388;-6.6726;-0.5232;1.8839;0.8575
0000616496;14.5879;-16.1106;-6.7086;-0.8172;1.5567;0.7857
0000616504;15.0523;-15.4163;-6.2560;-1.0344;1.3338;0.7250
0000616515;14.5903;-14.4490;-5.5713;-1.2642;1.1177;0.6584
0000616523;13.8672;-13.7475;-5.1380;-1.3853;1.0316;0.5913
0000616534;11.7914;-12.9215;-4.0677;-1.4245;0.9216;0.4339
0000616542;10.1801;-12.5624;-3.4740;-1.3524;0.8954;0.2930
0000616553;7.9416;-12.6845;-2.6456;-1.0981;0.8752;0.0770
0000616561;7.1012;-12.7659;-1.9872;-0.7873;0.8604;-0.0357
0000616615;10.3908;-15.4330;-4.1228;1.3379;0.2082;0.0729
0000616623;10.8362;-16.1417;-4.8698;1.3399;0.0889;0.1111
0000616634;11.1139;-16.7881;-5.8227;1.2009;-0.0401;0.1112
0000616642;11.0014;-17.0659;-6.4260;0.9976;-0.1260;0.0938
0000616650;10.8362;-17.3508;-6.6056;0.7085;-0.2176;0.0778
0000616661;10.3334;-17.4609;-6.7038;0.2437;-0.3695;0.0509
0000616669;10.3573;-17.0491;-6.4380;-0.0705;-0.4774;0.0296
0000616680;10.4938;-16.4817;-5.5713;-0.3838;-0.6508;-0.0345
0000616688;10.5728;-15.9741;-4.9488;-0.5153;-0.7565;-0.1005
0000616699;10.7811;-15.4163;-4.1084;-0.5444;-0.9110;-0.2237
0000616707;10.6183;-14.9949;-3.6272;-0.4848;-1.0289;-0.3273
0000616718;10.8984;-14.4514;-3.0670;-0.3096;-1.1880;-0.4467
0000616726;10.8170;-14.3676;-2.7629;-0.1368;-1.3166;-0.5219
0000616737;11.0205;-14.2670;-2.3774;0.1263;-1.4843;-0.5894
0000616745;10.7667;-14.3700;-2.3750;0.3226;-1.6156;-0.6322
0000616756;10.6734;-14.4131;-2.3966;0.5532;-1.7809;-0.6881
0000616764;10.5082;-14.7148;-2.3727;0.6885;-1.9144;-0.7298
0000616775;10.0054;-15.0428;-2.5259;0.8092;-2.0728;-0.7582
0000616783;10.1131;-15.1792;-2.8060;0.8611;-2.1929;-0.7866
0000616794;9.7923;-15.6653;-3.0143;0.8721;-2.3200;-0.8029
0000616802;9.5816;-15.7850;-3.0191;0.8636;-2.4180;-0.8211
0000616810;9.5984;-15.9502;-3.0239;0.8324;-2.5103;-0.8246
0000616860;9.5146;-16.0842;-2.6504;0.3833;-3.1565;-0.7886
0000616868;9.5313;-16.1489;-2.5307;0.3050;-3.2702;-0.7714
0000616879;9.5074;-16.0507;-2.2194;0.2431;-3.4455;-0.7710
0000616887;9.5936;-15.9861;-2.0039;0.2046;-3.5723;-0.7871
0000616898;9.6917;-15.9789;-1.8220;0.1825;-3.7506;-0.8252
0000616906;10.0389;-16.0052;-1.5969;0.1907;-3.8794;-0.8812
0000616917;9.9120;-16.1800;-1.4461;0.2000;-4.0354;-0.9759
0000616925;9.9264;-16.3213;-1.2450;0.2040;-4.1391;-1.0568
0000616936;9.9479;-16.6205;-1.1157;0.1961;-4.2908;-1.1852
0000616944;9.8474;-16.5368;-1.0032;0.1789;-4.3657;-1.2621
0000616955;9.4092;-16.7810;-0.9577;0.1673;-4.3657;-1.3603
0000616963;9.1554;-16.5224;-0.8092;0.1668;-4.3657;-1.4260
0000616971;8.7197;-16.7762;-0.7159;0.1740;-4.3657;-1.4905
