time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000532932;6.6295;-14.9207;-5.4875;0.0097;0.0035;0.0228
0000532941;6.6822;-14.8225;-5.5019;0.0205;-0.0065;0.0184
0000532949;6.6200;-14.9231;-5.4324;0.0200;-0.0060;0.0159
0000532957;6.7852;-14.8584;-5.5282;0.0266;-0.0085;0.0133
0000532965;6.7876;-14.8967;-5.4875;0.0256;-0.0200;0.0052
0000532973;6.7038;-14.8656;-5.4923;0.0309;-0.0184;0.0063
0000532981;6.7612;-14.8967;-5.4708;0.0288;-0.0221;0.0037
0000532989;6.6367;-15.0164;-5.4731;0.0336;-0.0313;-0.0035
0000532997;6.7109;-15.0978;-5.3965;0.0268;-0.0344;-0.0028
0000533005;6.6679;-15.1361;-5.5665;0.0312;-0.0425;-0.0112
0000533013;6.8714;-14.9255;-5.5450;0.0314;-0.0496;-0.0147
0000533021;6.7301;-15.0452;-5.4516;0.0269;-0.0529;-0.0121
0000533029;6.7253;-15.0140;-5.5282;0.0272;-0.0630;-0.0233
0000533037;6.6655;-15.0978;-5.4875;0.0200;-0.0725;-0.0260
0000533045;6.7349;-15.0811;-5.5378;0.0188;-0.0771;-0.0298
0000533053;6.8522;-14.9183;-5.4588;0.0195;-0.0783;-0.0261
0000533061;6.7469;-14.8369;-5.4253;0.0284;-0.0934;-0.0354
0000533069;6.6918;-14.8895;-5.5354;0.0276;-0.0957;-0.0332
0000533077;6.7516;-14.8824;-5.5306;0.0341;-0.1003;-0.0326
0000533085;6.8139;-14.8943;-5.4109;0.0342;-0.1042;-0.0358
0000533093;6.5505;-14.9709;-5.4731;0.0333;-0.1115;-0.0404
0000533101;6.5936;-15.0116;-5.5713;0.0325;-0.1231;-0.0460
0000533109;6.8139;-15.0308;-5.5282;0.0336;-0.1336;-0.0441
0000533117;6.7852;-14.8991;-5.4923;0.0264;-0.1351;-0.0441
0000533125;6.7181;-15.0619;-5.5689;0.0230;-0.1383;-0.0440
0000533133;6.7708;-14.8943;-5.5138;0.0205;-0.1471;-0.0537
0000533141;6.5745;-15.0787;-5.4899;0.0135;-0.1496;-0.0492
0000533149;6.8546;-14.8512;-5.5641;0.0125;-0.1503;-0.0580
0000533157;6.7349;-14.9470;-5.4564;0.0180;-0.1619;-0.0586
0000533165;6.7253;-14.7722;-5.5162;0.0189;-0.1588;-0.0593
0000533173;6.5529;-14.9662;-5.4923;0.0217;-0.1632;-0.0637
0000533181;6.7205;-14.7938;-5.4588;0.0282;-0.1701;-0.0687
0000533189;6.6128;-14.8273;-5.4755;0.0294;-0.1757;-0.0642
0000533197;6.5122;-14.9183;-5.4300;0.0260;-0.1727;-0.0618
0000533205;6.4979;-15.0116;-5.4708;0.0253;-0.1736;-0.0625
0000533213;6.6726;-14.8512;-5.4492;0.0306;-0.1813;-0.0710
0000533221;6.5386;-15.0571;-5.4803;0.0254;-0.1840;-0.0735
0000533229;6.6200;-14.9781;-5.4660;0.0230;-0.1916;-0.0789
0000533237;6.4835;-15.0954;-5.4372;0.0116;-0.1905;-0.0797
0000533245;6.5960;-14.9925;-5.4420;0.0079;-0.1986;-0.0817
0000533253;6.5386;-15.0595;-5.4348;0.0072;-0.2092;-0.0935
0000533261;6.7062;-14.9255;-5.4755;0.0089;-0.2072;-0.0917
0000533269;6.4811;-15.0476;-5.3822;0.0099;-0.2130;-0.1013
0000533277;6.6319;-14.8943;-5.3678;0.0156;-0.2161;-0.1069
0000533285;6.3997;-14.9614;-5.4085;0.0087;-0.2114;-0.1046
0000533293;6.4620;-14.9662;-5.3367;0.0041;-0.2110;-0.1049
0000533301;6.5577;-14.9949;-5.3846;0.0100;-0.2162;-0.1103
0000533309;6.4212;-14.9853;-5.3774;0.0144;-0.2130;-0.1118
0000533317;6.4643;-15.0188;-5.4013;0.0177;-0.2030;-0.1135
0000533325;6.3782;-15.0212;-5.4612;0.0230;-0.1976;-0.1164
0000533333;6.5194;-15.0188;-5.5019;0.0277;-0.1868;-0.1184
0000533341;6.4739;-14.9302;-5.4444;0.0232;-0.1748;-0.1215
0000533349;6.4883;-14.7842;-5.4755;0.0298;-0.1723;-0.1315
0000533357;6.2872;-14.9997;-5.4444;0.0320;-0.1616;-0.1287
0000533365;6.4883;-14.8201;-5.4277;0.0412;-0.1539;-0.1351
0000533373;6.3279;-15.1266;-5.4205;0.0405;-0.1466;-0.1363
0000533381;6.4356;-15.0188;-5.5258;0.0448;-0.1374;-0.1367
0000533389;6.3087;-15.0835;-5.4516;0.0446;-0.1158;-0.1438
0000533397;6.2273;-15.0021;-5.4516;0.0514;-0.1041;-0.1536
0000533405;6.5027;-15.0571;-5.4684;0.0673;-0.1007;-0.1624
0000533413;6.3542;-15.0380;-5.5545;0.0613;-0.0782;-0.1672
0000533421;6.3901;-15.0236;-5.5186;0.0542;-0.0636;-0.1685
0000533429;6.3901;-15.2056;-5.5617;0.0465;-0.0477;-0.1852
0000533437;6.5673;-15.0835;-5.5258;0.0496;-0.0312;-0.1927
0000533445;6.4117;-15.1697;-5.5689;0.0472;-0.0133;-0.1864
0000533453;6.4260;-15.0571;-5.4851;0.0368;0.0013;-0.1900
0000533461;6.4165;-15.2247;-5.6120;0.0240;0.0137;-0.1869
0000533469;6.4189;-15.2726;-5.4947;0.0071;0.0297;-0.1941
0000533477;6.4476;-15.2822;-5.5330;0.0016;0.0394;-0.2004
