time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000566210;7.6088;-14.7650;-5.9807;0.0209;0.3520;0.1624
0000566220;7.6064;-14.8081;-5.9735;-0.0004;0.3593;0.1836
0000566228;7.7476;-14.8441;-5.9568;-0.0144;0.3533;0.1896
0000566236;7.8362;-14.8728;-5.9256;-0.0245;0.3528;0.1962
0000566244;7.9080;-14.7794;-5.9999;-0.0386;0.3567;0.2034
0000566252;8.1020;-14.8728;-5.9280;-0.0544;0.3576;0.2156
0000566260;8.1283;-14.8584;-5.9783;-0.0541;0.3552;0.2112
0000566268;7.9775;-15.0140;-5.9640;-0.0625;0.3513;0.2240
0000566276;7.8697;-14.8680;-5.8179;-0.0789;0.3611;0.2294
0000566284;7.8961;-14.9374;-5.7724;-0.0931;0.3580;0.2322
0000566292;7.9464;-14.8297;-5.7796;-0.0941;0.3589;0.2405
0000566300;7.7979;-14.7650;-5.6934;-0.1073;0.3713;0.2539
0000566308;7.9440;-14.8297;-5.6623;-0.1054;0.3708;0.2603
0000566316;7.7883;-14.9231;-5.6168;-0.1022;0.3885;0.2806
0000566324;8.0541;-14.5735;-5.5713;-0.0999;0.4000;0.2926
0000566332;7.8243;-14.7650;-5.6264;-0.0913;0.4021;0.3064
0000566340;7.9440;-14.7914;-5.5952;-0.0874;0.4041;0.3190
0000566348;7.9895;-14.6621;-5.5737;-0.0877;0.4049;0.3272
0000566356;7.9775;-14.9662;-5.5929;-0.0998;0.4134;0.3388
0000566364;7.9511;-14.9757;-5.4875;-0.1128;0.4187;0.3420
0000566372;7.8817;-14.9542;-5.3846;-0.1139;0.4124;0.3539
0000566380;7.9535;-14.8464;-5.3582;-0.1218;0.4132;0.3559
0000566388;7.9583;-14.9326;-5.3774;-0.1252;0.4177;0.3663
0000566396;8.0828;-14.7626;-5.3582;-0.1206;0.4207;0.3697
0000566404;7.8985;-14.9039;-5.2601;-0.1199;0.4205;0.3756
0000566412;8.1044;-14.8512;-5.2409;-0.1166;0.4257;0.3864
0000566420;8.0637;-14.9207;-5.2505;-0.1160;0.4294;0.4005
0000566428;8.0278;-15.0093;-5.1332;-0.1111;0.4290;0.4089
0000566436;8.1259;-15.0883;-5.1619;-0.1099;0.4245;0.4138
0000566444;8.2887;-15.0380;-5.1954;-0.1143;0.4189;0.4283
0000566452;8.2839;-15.1409;-5.2337;-0.1176;0.4187;0.4451
0000566460;8.4348;-15.1242;-5.2505;-0.1171;0.4032;0.4485
0000566468;8.5904;-14.9518;-5.1499;-0.1262;0.3908;0.4511
0000566476;8.6431;-14.9518;-5.1164;-0.1282;0.3754;0.4451
0000566484;8.5042;-14.9566;-5.1044;-0.1310;0.3687;0.4382
0000566492;8.6024;-14.8273;-4.8866;-0.1199;0.3491;0.4241
0000566500;8.4396;-14.7459;-4.9177;-0.1124;0.3472;0.4080
0000566508;8.4922;-14.7531;-4.8435;-0.0829;0.3260;0.3880
0000566516;8.6694;-14.5591;-4.8554;-0.0655;0.3204;0.3781
0000566524;8.5186;-14.5663;-4.9177;-0.0397;0.3092;0.3533
0000566532;8.6718;-14.5903;-4.8842;-0.0218;0.3098;0.3312
0000566540;8.5641;-14.7052;-4.9871;-0.0053;0.3095;0.3090
0000566548;8.5641;-14.8129;-5.1380;-0.0083;0.3087;0.2924
0000566556;8.5186;-14.8800;-5.1523;-0.0238;0.3042;0.2787
0000566564;8.4803;-15.0954;-5.1140;-0.0369;0.2927;0.2661
0000566572;8.6957;-14.8512;-5.0877;-0.0404;0.2839;0.2667
0000566580;8.2791;-15.1098;-5.0135;-0.0305;0.2654;0.2561
0000566588;8.5928;-14.9015;-5.1667;-0.0344;0.2589;0.2645
0000566596;8.2839;-15.0476;-5.1715;-0.0369;0.2497;0.2550
0000566604;8.3055;-15.0739;-5.2696;-0.0352;0.2415;0.2451
0000566612;8.3222;-15.0236;-5.1499;-0.0446;0.2477;0.2505
0000566620;7.9966;-15.0739;-5.2241;-0.0605;0.2530;0.2490
0000566628;7.9871;-14.9278;-5.0709;-0.0730;0.2666;0.2451
0000566636;7.9033;-14.8464;-5.0039;-0.0753;0.2843;0.2426
0000566644;7.8889;-14.5113;-4.7980;-0.0734;0.3088;0.2405
0000566652;7.7907;-14.5089;-4.8219;-0.0573;0.3372;0.2289
0000566660;7.7572;-14.1665;-4.7453;-0.0289;0.3692;0.2248
0000566668;7.4508;-14.2838;-4.6208;0.0245;0.4016;0.2108
0000566676;7.3813;-14.3748;-4.7980;0.0919;0.4357;0.2068
0000566684;7.4053;-14.5376;-4.8937;0.1536;0.4715;0.2041
0000566692;7.5250;-14.4729;-5.0757;0.2076;0.4907;0.2137
