time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000245298;6.4739;-4.4245;9.3565;-0.0396;-0.0390;-0.0942
0000245309;6.4739;-4.5346;9.2943;-0.0389;-0.0441;-0.1033
0000245317;6.5266;-4.3551;9.2464;-0.0377;-0.0445;-0.1096
0000245325;6.6295;-4.3574;9.2799;-0.0308;-0.0433;-0.1085
0000245333;6.4715;-4.4173;9.2799;-0.0360;-0.0372;-0.1057
0000245341;6.5362;-4.3144;9.2895;-0.0377;-0.0386;-0.1053
0000245349;6.3925;-4.4005;9.3087;-0.0364;-0.0470;-0.1134
0000245357;6.2776;-4.4173;9.2512;-0.0365;-0.0428;-0.1107
0000245365;6.5266;-4.3239;9.2967;-0.0453;-0.0382;-0.1003
0000245373;6.4643;-4.3694;9.2392;-0.0420;-0.0450;-0.1119
0000245381;6.3518;-4.4963;9.3398;-0.0396;-0.0450;-0.1039
0000245389;6.4069;-4.3886;9.3182;-0.0472;-0.0305;-0.1014
0000245397;6.3566;-4.5945;9.3422;-0.0465;-0.0357;-0.0999
0000245405;6.3997;-4.5394;9.3302;-0.0385;-0.0342;-0.1035
0000245413;6.3686;-4.4939;9.3829;-0.0440;-0.0333;-0.0970
0000245421;6.3829;-4.4101;9.3805;-0.0393;-0.0302;-0.1017
0000245429;6.4907;-4.3574;9.3757;-0.0332;-0.0362;-0.1003
0000245437;6.2560;-4.5011;9.3206;-0.0316;-0.0272;-0.0969
0000245445;6.3925;-4.3455;9.3015;-0.0272;-0.0322;-0.0969
0000245453;6.4308;-4.3886;9.3877;-0.0199;-0.0349;-0.0930
0000245461;6.5218;-4.3862;9.2560;-0.0224;-0.0328;-0.0874
0000245469;6.3446;-4.4556;9.3158;-0.0184;-0.0373;-0.0894
0000245477;6.3614;-4.4245;9.2512;-0.0304;-0.0334;-0.0843
0000245485;6.4452;-4.3838;9.2967;-0.0328;-0.0356;-0.0850
0000245493;6.5266;-4.3670;9.2823;-0.0289;-0.0324;-0.0837
0000245501;6.5290;-4.3048;9.3015;-0.0352;-0.0340;-0.0769
0000245509;6.5290;-4.2593;9.3254;-0.0220;-0.0329;-0.0782
0000245517;6.5170;-4.3958;9.4116;-0.0205;-0.0296;-0.0721
0000245525;6.1531;-4.4843;9.3805;-0.0161;-0.0270;-0.0701
0000245533;6.3662;-4.3551;9.3350;-0.0099;-0.0332;-0.0730
0000245541;6.3758;-4.3191;9.3087;-0.0123;-0.0249;-0.0574
0000245549;6.3039;-4.4700;9.2656;-0.0113;-0.0293;-0.0585
0000245557;6.1890;-4.4604;9.3230;-0.0115;-0.0333;-0.0525
0000245565;6.1268;-4.4843;9.2368;-0.0168;-0.0333;-0.0418
0000245573;6.1890;-4.2760;9.2775;-0.0237;-0.0245;-0.0309
0000245581;6.1938;-4.3646;9.3350;-0.0272;-0.0300;-0.0248
0000245589;6.2632;-4.2904;9.3757;-0.0317;-0.0236;-0.0139
