time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0001329047;4.8171;3.4453;-0.0024;0.2196;1.2855;0.1005
0001329056;4.9321;3.0861;0.0048;0.2550;1.2828;0.0971
0001329064;4.9177;2.8012;-0.0742;0.2769;1.2758;0.0915
0001329072;5.2002;2.6145;0.0120;0.2674;1.2638;0.0993
0001329125;5.3534;2.1955;-0.3041;0.1795;1.1570;0.0743
0001329133;5.5330;2.3200;-0.3041;0.1656;1.1339;0.0701
0001329141;5.6312;2.3655;-0.2849;0.1423;1.1058;0.0673
0001329152;5.9113;2.6576;-0.4166;0.1154;1.0561;0.0777
0001329160;5.9065;2.7150;-0.5028;0.1110;1.0187;0.0873
0001329171;5.9807;2.9473;-0.5315;0.1236;0.9539;0.1079
0001329179;5.9759;2.8778;-0.5746;0.1367;0.9018;0.1144
0001329190;6.2345;3.0478;-0.5842;0.1503;0.8172;0.1312
0001329198;6.2800;2.8347;-0.5866;0.1605;0.7449;0.1308
0001329206;6.2513;2.8323;-0.5914;0.1523;0.6699;0.1392
0001329217;6.4500;3.0071;-0.5770;0.1563;0.5532;0.1347
0001329225;6.1794;3.1029;-0.5507;0.1663;0.4748;0.1366
0001329236;6.1579;3.4692;-0.5770;0.2066;0.3604;0.1246
0001329244;6.0932;3.4213;-0.6847;0.2360;0.2851;0.1167
0001329255;6.1339;3.4572;-0.7542;0.2707;0.1947;0.0987
0001329263;6.0765;3.2082;-0.8739;0.2907;0.1346;0.0859
0001329271;6.2273;3.1891;-0.8212;0.2967;0.0829;0.0830
0001329282;5.8897;3.0885;-0.8906;0.2938;0.0095;0.0757
0001329290;5.7269;2.9784;-0.9912;0.2641;-0.0424;0.0755
0001329344;6.0956;3.1316;-0.6536;0.0525;-0.3745;0.0750
0001329352;5.9879;3.0861;-0.7470;0.0640;-0.4282;0.0785
0001329363;6.0885;2.8204;-0.7230;0.0917;-0.5071;0.0821
0001329371;6.2297;2.6576;-0.9194;0.0974;-0.5554;0.0855
0001329379;6.4212;2.6647;-1.0008;0.0994;-0.6129;0.0789
0001329390;6.2608;2.4780;-0.9792;0.0939;-0.6869;0.0600
0001329398;6.2560;2.2841;-0.9912;0.0934;-0.7346;0.0525
0001329409;5.8012;2.1093;-0.9266;0.0674;-0.7974;0.0504
0001329417;5.8035;2.2793;-0.9697;0.0449;-0.8443;0.0501
0001329428;5.4420;2.2003;-0.8547;-0.0068;-0.9001;0.0521
0001329436;5.5043;2.4804;-0.8021;-0.0457;-0.9110;0.0648
0001329447;5.3391;2.5235;-0.7877;-0.0815;-0.9265;0.0835
0001329455;5.3079;2.8419;-0.7877;-0.1013;-0.9434;0.0921
0001329463;5.1475;2.7821;-0.7590;-0.1114;-0.9370;0.1087
0001329474;5.3271;3.0502;-0.7111;-0.1248;-0.9359;0.1067
0001329482;5.5067;3.2992;-0.8308;-0.1331;-0.9379;0.0987
0001329493;5.4157;3.1532;-0.7661;-0.1240;-0.9463;0.0778
0001329501;5.3008;3.1340;-0.5842;-0.1166;-0.9385;0.0634
0001329512;5.2170;2.9497;-0.4908;-0.0918;-0.9240;0.0434
0001329520;5.1164;3.0287;-0.3855;-0.0641;-0.9080;0.0426
0001329531;5.0063;3.0526;-0.3735;-0.0300;-0.8815;0.0413
0001329539;4.7381;2.9880;-0.4334;-0.0053;-0.8651;0.0348
0001329547;4.7046;3.0071;-0.4214;0.0172;-0.8571;0.0201
0001329597;5.1236;3.3974;-0.1556;0.1705;-0.9016;-0.0926
0001329605;5.0733;3.3184;-0.0144;0.1824;-0.9174;-0.0954
0001329616;5.2864;3.4500;0.1724;0.1928;-0.9425;-0.0910
0001329624;5.5019;3.5195;0.1844;0.2037;-0.9723;-0.0830
0001329635;5.5378;3.4907;0.0694;0.2382;-1.0159;-0.0831
0001329643;5.3247;3.4141;0.1915;0.2581;-1.0380;-0.0779
0001329654;5.3199;3.0694;0.1963;0.2731;-1.0800;-0.0617
0001329662;5.3103;2.9305;0.1772;0.2866;-1.1258;-0.0528
0001329670;5.4253;2.8036;0.0670;0.2827;-1.1562;-0.0292
0001329681;5.4899;2.8730;-0.1484;0.2769;-1.2009;-0.0013
0001329689;5.4564;2.8180;-0.2466;0.2602;-1.2203;0.0187
0001329700;5.2864;2.7102;-0.3998;0.2433;-1.2485;0.0164
0001329708;5.1667;2.5163;-0.4741;0.2353;-1.2596;0.0065
0001329719;4.9249;2.6983;-0.7781;0.2164;-1.2628;-0.0305
0001329727;4.6926;2.6408;-0.9529;0.1944;-1.2509;-0.0553
0001329735;4.4556;2.5019;-1.0223;0.1696;-1.2268;-0.0793
0001329746;4.2952;2.6240;-1.0127;0.1338;-1.1795;-0.0991
0001329754;4.1970;2.6647;-1.0295;0.1208;-1.1474;-0.1140
0001329765;4.1156;2.5163;-0.9290;0.1011;-1.1061;-0.1348
0001329773;4.1108;2.5881;-0.8811;0.0849;-1.0653;-0.1471
0001329784;4.2377;2.4588;-0.9337;0.0573;-1.0219;-0.1609
0001329792;4.2377;2.2242;-0.9218;0.0273;-1.0015;-0.1851
0001329846;4.9536;2.1907;-0.3855;-0.1414;-0.9421;-0.2469
0001329854;5.1834;2.3272;-0.3519;-0.1223;-0.9439;-0.2417
0001329865;4.9153;2.7126;-0.4357;-0.0594;-0.9345;-0.2326
0001329873;4.7022;2.8419;-0.5650;-0.0163;-0.9178;-0.2137
0001329881;4.5705;3.0167;-0.8571;0.0322;-0.9000;-0.1982
0001329892;4.2329;3.1627;-1.0295;0.0846;-0.8644;-0.1687
0001329900;4.0486;3.1077;-1.3815;0.1090;-0.8163;-0.1452
0001329911;3.7254;3.4069;-1.7047;0.1284;-0.7561;-0.1212
0001329919;3.3758;3.4836;-1.9632;0.1327;-0.6983;-0.1179
0001329930;3.0789;3.3974;-2.2410;0.1483;-0.6324;-0.1310
0001329938;2.7964;3.4333;-2.2769;0.1316;-0.5654;-0.1286
0001329949;2.9473;2.9353;-2.0016;0.0826;-0.4862;-0.1211
0001329957;2.8084;2.3056;-1.7789;0.0179;-0.4375;-0.1146
0001329965;2.8443;1.7430;-1.5586;-0.0604;-0.3977;-0.1034
0001329976;3.3782;1.5467;-1.0894;-0.1920;-0.3468;-0.0618
0001329984;3.9552;1.5299;-0.7638;-0.2771;-0.3404;-0.0341
0001329995;4.7046;2.0159;-0.3783;-0.3706;-0.3547;-0.0051
0001330003;4.8914;2.2721;-0.2227;-0.4241;-0.3974;0.0044
0001330014;5.4827;2.9473;0.1269;-0.4672;-0.4684;0.0081
0001330022;5.8131;3.4740;0.3352;-0.4768;-0.5188;-0.0015
0001330033;5.5976;3.8188;0.5650;-0.4422;-0.5858;-0.0220
0001330041;5.1380;3.9720;0.5914;-0.3936;-0.5954;-0.0216
0001330049;5.0206;4.3048;0.6871;-0.3175;-0.5798;-0.0111
0001330103;3.8211;3.4261;-0.5171;0.1553;-0.2733;0.0674
0001330111;3.8666;3.2561;-0.7063;0.1655;-0.2622;0.0348
0001330122;4.0725;2.7701;-0.7302;0.1402;-0.2613;-0.0088
0001330130;4.2138;2.3727;-0.8475;0.1172;-0.2755;-0.0502
0001330141;4.4700;2.3655;-0.7733;0.0978;-0.2793;-0.1027
0001330149;4.2784;2.1093;-0.8763;0.0961;-0.2838;-0.1368
0001330160;4.4149;2.3032;-0.8260;0.0915;-0.2771;-0.1748
0001330168;4.3000;2.3200;-0.8978;0.0827;-0.2663;-0.1808
0001330176;4.1324;2.4086;-0.8571;0.0726;-0.2610;-0.1913
0001330187;4.0127;2.7964;-0.7111;0.0731;-0.2566;-0.1817
0001330195;4.0989;2.9616;-0.6847;0.0715;-0.2403;-0.1625
0001330206;3.9887;3.1005;-0.5746;0.0834;-0.2269;-0.1347
0001330214;3.9887;3.2082;-0.6321;0.0953;-0.2241;-0.1175
0001330225;4.0342;3.2106;-0.6225;0.0975;-0.2140;-0.1146
0001330233;3.9911;3.1675;-0.5914;0.0934;-0.2026;-0.1085
0001330244;4.2114;3.0526;-0.6416;0.0891;-0.1936;-0.1212
0001330252;4.1970;2.8204;-0.5698;0.0917;-0.1969;-0.1360
0001330260;4.4077;2.9568;-0.6369;0.0917;-0.2018;-0.1456
0001330271;4.3766;2.7438;-0.6225;0.0910;-0.1928;-0.1533
0001330279;4.4580;2.6288;-0.6105;0.1087;-0.1994;-0.1607
0001330290;4.2234;2.5881;-0.6536;0.1114;-0.1986;-0.1561
0001330298;4.2497;2.4660;-0.7207;0.1009;-0.1955;-0.1471
0001330352;3.7804;2.7749;-0.5315;-0.0105;-0.0703;-0.1323
0001330360;3.6464;2.7414;-0.4429;-0.0168;-0.0428;-0.1282
0001330371;3.7326;2.8299;-0.4717;-0.0304;-0.0191;-0.1208
0001330379;3.8882;3.0287;-0.4118;-0.0334;-0.0100;-0.1206
0001330390;3.9504;3.1053;-0.3304;-0.0437;0.0128;-0.1077
0001330398;3.8858;2.9353;-0.1867;-0.0441;0.0180;-0.0946
0001330406;4.0175;3.1292;-0.1077;-0.0408;0.0274;-0.0841
0001330417;4.0318;3.0287;0.0479;-0.0377;0.0304;-0.0698
0001330425;4.1539;2.9688;0.0024;-0.0191;0.0341;-0.0582
0001330436;4.1348;2.9616;-0.0359;-0.0052;0.0445;-0.0398
0001330444;4.0438;2.7725;-0.1413;0.0095;0.0450;-0.0373
0001330455;4.2090;2.7007;-0.2394;0.0105;0.0494;-0.0428
0001330463;4.1851;2.7964;-0.3112;0.0113;0.0525;-0.0561
0001330471;4.1659;2.5857;-0.3208;0.0141;0.0456;-0.0641
0001330482;4.1061;2.7222;-0.3783;0.0091;0.0553;-0.0638
0001330490;4.1132;2.8060;-0.3328;0.0011;0.0593;-0.0548
0001330501;4.0749;2.7150;-0.3112;0.0076;0.0553;-0.0414
0001330509;4.1037;2.6887;-0.2873;0.0155;0.0644;-0.0213
0001330520;4.1922;2.8922;-0.2945;0.0433;0.0665;0.0029
0001330528;4.1444;2.7150;-0.2274;0.0582;0.0787;0.0244
0001330582;4.3096;2.4924;-0.5363;0.0009;0.0386;0.0061
0001330590;4.5562;2.6217;-0.5028;-0.0225;0.0245;-0.0205
0001330598;4.2497;2.5833;-0.5267;-0.0326;0.0072;-0.0321
0001330609;4.2617;2.7150;-0.3089;-0.0426;-0.0088;-0.0124
0001330617;4.2282;2.6911;-0.2274;-0.0416;-0.0191;-0.0013
0001330628;4.2856;2.9042;-0.1580;-0.0325;-0.0278;0.0404
0001330636;4.3694;3.0167;-0.2274;-0.0292;-0.0369;0.0578
0001330647;4.4508;3.1484;-0.2801;-0.0097;-0.0393;0.0898
0001330655;4.4700;3.2130;-0.2801;0.0101;-0.0408;0.1042
0001330666;4.3670;3.1987;-0.3304;0.0338;-0.0333;0.1171
0001330674;4.4819;3.3160;-0.4597;0.0437;-0.0282;0.1296
0001330682;4.2593;3.1651;-0.4262;0.0707;-0.0281;0.1350
0001330693;4.4053;3.0454;-0.5746;0.1104;-0.0336;0.1250
0001330701;4.4843;3.1843;-0.7087;0.1310;-0.0234;0.1191
0001330712;4.3934;3.0335;-0.8116;0.1553;-0.0257;0.0977
0001330720;4.5681;2.8922;-0.8643;0.1451;-0.0296;0.0815
0001330731;4.6376;2.7246;-0.8859;0.1095;-0.0474;0.0546
0001330739;4.9177;2.6360;-0.7422;0.0710;-0.0666;0.0344
0001330747;4.8076;2.5259;-0.7709;0.0278;-0.0818;0.0153
0001330758;5.1116;2.8180;-0.6608;-0.0125;-0.0983;-0.0071
0001330766;5.0781;2.7342;-0.5674;-0.0201;-0.1143;-0.0270
0001330777;5.0350;2.8084;-0.5507;-0.0136;-0.1339;-0.0590
0001330785;4.8435;2.7246;-0.4334;0.0008;-0.1504;-0.0805
0001330839;4.4772;2.1931;-0.4166;-0.0489;-0.2232;-0.0989
