time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
6003;0.7518;-14.1473;2.8347;-0.2233;-0.1018;-0.2176
6016;0.6393;-14.0611;2.7749;-0.2084;-0.1132;-0.1833
6025;0.8475;-13.9151;2.7031;-0.1966;-0.1258;-0.1671
6037;1.0175;-13.8385;2.557;-0.199;-0.1388;-0.1414
6046;1.1492;-13.7786;2.5809;-0.1998;-0.1284;-0.1227
6055;1.1492;-13.9486;2.5905;-0.1947;-0.1258;-0.1178
6068;1.142;-14.3149;2.5666;-0.1824;-0.0977;-0.0967
6077;1.3431;-14.0851;2.5738;-0.1769;-0.0705;-0.0841
6089;1.257;-14.5113;2.545;-0.1696;-0.0288;-0.0902
6098;1.4317;-14.5017;2.2194;-0.1588;-0.0187;-0.1033
6111;1.0175;-14.5184;2.411;-0.138;-0.0087;-0.1191
6120;0.8691;-14.4897;2.3607;-0.1378;-0.002;-0.12
6132;0.7063;-14.2742;2.2889;-0.149;-0.0061;-0.12
6141;0.3926;-14.3796;2.375;-0.1502;-0.0167;-0.1155
6154;0.091;-14.2934;2.3727;-0.1378;-0.0293;-0.1054
6163;0.0646;-14.2216;2.3942;-0.13;-0.0408;-0.0978
6175;0.091;-14.0635;2.4229;-0.126;-0.0533;-0.0805
6184;0.4214;-13.8888;2.4684;-0.1327;-0.0686;-0.0807
6193;0.4669;-13.9486;2.4373;-0.1328;-0.0867;-0.0669
6262;0.3232;-13.8576;2.5905;-0.2248;-0.1978;-0.089
6271;0.5004;-13.5799;2.4924;-0.2434;-0.205;-0.0898
6283;0.5722;-13.556;2.5139;-0.2527;-0.2181;-0.0889
6292;0.6105;-13.4506;2.5019;-0.2734;-0.2114;-0.0831
6305;0.8308;-13.6302;2.5379;-0.2939;-0.2165;-0.0849
6314;1.0175;-13.4889;2.5594;-0.302;-0.2241;-0.0949
6326;0.9337;-13.7164;2.6432;-0.3144;-0.22;-0.0819
6335;1.0846;-13.6829;2.6049;-0.3243;-0.2182;-0.0577
6348;1.2234;-14.0731;2.5139;-0.323;-0.2004;-0.0253
6357;1.3599;-14.1018;2.7102;-0.3224;-0.1728;0.0051
6369;1.4174;-14.3077;2.4732;-0.322;-0.1439;0.0217
6378;1.47;-14.461;2.4995;-0.3132;-0.1183;0.0229
6387;1.5299;-14.7698;2.2745;-0.3098;-0.0794;0.0281
6400;1.8364;-14.7076;2.1668;-0.3043;-0.0374;0.006
6409;1.6927;-14.9973;1.7549;-0.3179;-0.0159;-0.0127
6421;1.7023;-15.196;1.7238;-0.3227;-0.0004;-0.0465
6430;1.573;-15.4043;1.8531;-0.2978;0.0233;-0.0657
6443;1.6113;-15.7012;2.0662;-0.2709;0.0364;-0.0947
6452;1.47;-15.6365;2.1883;-0.2414;0.049;-0.1027
6464;1.3958;-15.2774;2.1213;-0.2126;0.0418;-0.1314
6473;1.312;-15.0188;2.1069;-0.1969;0.0294;-0.1532
6542;0.4669;-13.9271;2.059;-0.3307;-0.0983;-0.142
6551;0.6297;-14.1617;2.1021;-0.3448;-0.0929;-0.1359
6560;0.6967;-14.0468;2.1691;-0.3277;-0.0885;-0.1331
6572;0.8835;-14.2862;2.1069;-0.3268;-0.0759;-0.1331
6581;0.9888;-14.2048;2.1261;-0.3248;-0.0596;-0.1222
6594;0.9409;-14.3628;2.217;-0.3183;-0.0445;-0.1179
6603;0.9098;-14.3437;2.1261;-0.3126;-0.0365;-0.1252
6615;1.008;-14.1617;2.0207;-0.3132;-0.0218;-0.1202
6624;1.1588;-14.2407;2.0063;-0.3195;-0.0071;-0.1178
6637;1.2019;-14.1928;1.9585;-0.3351;0.0085;-0.1231
6646;1.1325;-14.2479;1.9824;-0.3459;0.0233;-0.1216
6658;1.1181;-14.2838;1.9106;-0.3592;0.0297;-0.1266
6667;1.2689;-14.3413;1.9609;-0.3608;0.0346;-0.1322
6676;1.2905;-14.2958;1.8818;-0.3641;0.0354;-0.1335
6689;1.2689;-14.4897;1.7789;-0.3841;0.044;-0.1379
6698;1.0989;-14.5567;1.8364;-0.3797;0.0445;-0.1454
6710;1.2665;-14.4921;1.7693;-0.3889;0.0602;-0.1523
6719;1.4341;-14.5256;1.6927;-0.383;0.065;-0.1557
6732;1.4485;-14.5663;1.6616;-0.3825;0.0738;-0.1701
6741;1.3336;-14.619;1.6305;-0.381;0.0738;-0.1827
6753;1.2641;-14.6956;1.4557;-0.3938;0.0767;-0.1831
6762;1.3743;-14.5352;1.3384;-0.3958;0.0735;-0.1911
6831;1.0511;-14.7315;1.2234;-0.3873;0.0484;-0.1993
6840;1.2594;-14.6238;1.2139;-0.3737;0.0414;-0.2012
6849;1.2282;-14.552;1.2402;-0.3697;0.0492;-0.1824
6861;1.257;-14.6238;1.245;-0.3533;0.0552;-0.1755
6870;1.0247;-14.6501;1.2378;-0.3503;0.0466;-0.1861
6883;1.2641;-14.6214;1.3024;-0.342;0.0418;-0.2353
6892;1.2905;-14.3269;1.3168;-0.3451;0.0569;-0.2602
6903;1.3288;-14.3652;1.2426;-0.3588;0.0705;-0.2971
6912;1.4341;-14.0252;1.1612;-0.39;0.0941;-0.3175
6926;1.798;-13.8217;1.1349;-0.4615;0.1231;-0.3475
6935;1.8866;-13.7044;0.7183;-0.5185;0.1577;-0.3639
6948;1.9297;-13.623;0.0431;-0.6062;0.2156;-0.344
6957;1.6185;-14.109;0.3926;-0.6447;0.2326;-0.3183
6966;1.6448;-14.3317;0.4669;-0.6523;0.2419;-0.2988
6978;1.5203;-14.8105;0.2131;-0.6603;0.2368;-0.2547
6987;1.4126;-14.9877;0.1508;-0.6567;0.2281;-0.2189
