time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
24001;6.1172;-7.015;9.5624;-0.0264;-0.0723;0.0504
24010;6.1339;-7.0461;9.5313;-0.0264;-0.0741;0.0566
24019;5.9328;-7.1275;9.6007;-0.0236;-0.0709;0.0565
24028;6.2273;-7.0844;9.5888;-0.0205;-0.0699;0.0561
24037;6.0358;-7.4651;9.5936;-0.025;-0.0706;0.0482
24046;6.2513;-7.106;9.4475;-0.0222;-0.0711;0.0437
24134;6.0597;-7.288;9.5265;-0.0409;-0.0477;-0.0047
24143;6.3542;-7.0294;9.5792;-0.0464;-0.054;-0.0069
24152;6.122;-7.082;9.5984;-0.0565;-0.0678;-0.012
24161;6.2058;-6.9576;9.5984;-0.0827;-0.0693;-0.0056
24170;5.8012;-7.0892;9.5289;-0.0977;-0.0869;-0.016
24179;5.7868;-7.2616;9.517;-0.1046;-0.0911;-0.0181
24188;5.9711;-6.9863;9.572;-0.1031;-0.0842;-0.0099
24197;5.9903;-7.1611;9.5098;-0.0831;-0.0835;0.0051
24206;5.8778;-7.173;9.5313;-0.059;-0.0797;0.0215
24215;6.0262;-7.1706;9.5936;-0.0525;-0.0673;0.0465
24224;6.0334;-7.0533;9.6223;-0.0445;-0.0641;0.0601
24233;6.043;-7.1443;9.6103;-0.051;-0.0604;0.0617
24242;6.0166;-7.1132;9.6869;-0.0553;-0.0521;0.0634
24251;6.2058;-7.0581;9.5984;-0.0646;-0.0576;0.0612
24260;6.0861;-7.039;9.7109;-0.0588;-0.0558;0.059
24269;6.1794;-7.0342;9.6678;-0.0625;-0.0565;0.0568
24278;6.1675;-7.1108;9.6438;-0.0488;-0.0594;0.0566
24287;6.098;-7.1635;9.5912;-0.0565;-0.057;0.0634
24296;5.9376;-7.2329;9.5409;-0.0617;-0.062;0.0604
24305;6.1938;-7.1132;9.3661;-0.0711;-0.0528;0.0663
24314;6.1411;-7.2113;9.4188;-0.0741;-0.0596;0.0572
24323;6.1818;-7.3406;9.5505;-0.0827;-0.0589;0.0614
24332;6.2584;-7.1898;9.5385;-0.0829;-0.0606;0.0626
24341;6.098;-7.3454;9.4667;-0.0906;-0.0577;0.0703
24350;6.2297;-7.3119;9.584;-0.089;-0.0608;0.0757
24359;6.1555;-7.288;9.5816;-0.0829;-0.0616;0.0762
24368;6.3135;-7.2042;9.5624;-0.0813;-0.0633;0.0785
24377;6.0118;-7.2592;9.6558;-0.0869;-0.0703;0.0765
24386;6.1076;-7.2496;9.5361;-0.1001;-0.0747;0.0701
24395;6.1435;-7.1419;9.6462;-0.1015;-0.0763;0.0628
24404;5.9137;-7.343;9.6726;-0.1087;-0.0817;0.0537
24413;6.0047;-7.2856;9.5529;-0.1023;-0.0969;0.0324
24422;5.9592;-7.3095;9.5696;-0.0981;-0.1031;0.0188
24431;5.9711;-7.4412;9.5792;-0.091;-0.1025;0.0067
24440;5.9735;-7.3717;9.6534;-0.0886;-0.11;-0.0095
24449;6.0071;-7.3334;9.4499;-0.085;-0.1244;-0.0236
24458;6.1914;-7.1754;9.4164;-0.089;-0.1259;-0.0312
24467;6.1172;-7.4555;9.4715;-0.0874;-0.1326;-0.0389
24476;6.3063;-7.4005;9.493;-0.0866;-0.1211;-0.0326
24485;6.2704;-7.4053;9.4619;-0.0769;-0.1171;-0.0372
24494;6.256;-7.5681;9.3494;-0.0743;-0.0955;-0.0329
24503;6.5146;-7.4747;9.4667;-0.0557;-0.089;-0.039
24512;6.3566;-7.7165;9.402;-0.0508;-0.0718;-0.0266
24521;6.7014;-7.3765;9.3685;-0.0368;-0.062;-0.0245
24530;6.4428;-7.4651;9.3805;-0.0278;-0.0481;-0.0101
24539;6.4715;-7.501;9.3972;-0.0136;-0.0405;-0.0061
24548;6.4979;-7.4388;9.3972;-0.0084;-0.0292;0.0104
24557;6.5122;-7.2784;9.481;0.0033;-0.0238;0.0236
24566;6.4189;-7.3167;9.3877;0.0092;-0.0185;0.0312
24575;6.4548;-7.3215;9.4403;0.0197;-0.0165;0.0374
24584;6.2273;-7.3574;9.335;0.018;-0.0092;0.0426
24593;6.0932;-7.501;9.414;0.0276;-0.0084;0.034
24602;6.4596;-7.1682;9.4475;0.0334;-0.0147;0.035
24611;6.201;-7.2927;9.4116;0.0302;-0.0193;0.0348
24620;6.2537;-7.2712;9.4523;0.032;-0.0341;0.04
24629;6.3183;-7.2496;9.5744;0.0221;-0.0305;0.0368
24638;6.3039;-7.288;9.5337;0.0241;-0.0333;0.0329
24647;6.3997;-7.276;9.5241;0.0171;-0.0171;0.0306
24656;6.3303;-7.3406;9.5026;0.0326;-0.0201;0.0107
24665;6.1435;-7.4819;9.4595;0.0484;-0.02;-0.0041
24674;6.031;-7.4915;9.5792;0.0497;-0.0123;-0.0187
24683;5.9424;-7.4579;9.5624;0.0649;-0.0234;-0.0473
24692;5.9759;-7.4292;9.5648;0.0663;-0.0289;-0.0624
24701;5.9568;-7.3047;9.4786;0.0598;-0.0353;-0.071
24710;5.6719;-7.3909;9.7396;0.0473;-0.0516;-0.0818
24719;5.9496;-7.2353;9.5624;0.045;-0.0654;-0.0902
24728;5.9831;-7.2784;9.517;0.0302;-0.0637;-0.0911
24737;6.1818;-7.2496;9.5122;0.0392;-0.0773;-0.0902
24746;6.4165;-7.1467;9.5696;0.0369;-0.0805;-0.0907
24755;6.2465;-7.2185;9.572;0.0236;-0.075;-0.0839
24764;6.4045;-7.0557;9.5672;0.0175;-0.0795;-0.095
24773;6.3686;-7.1419;9.5481;0.0093;-0.0782;-0.0825
24861;6.2225;-7.264;9.4499;0.0581;-0.0525;-0.0421
24870;6.213;-7.252;9.4571;0.0621;-0.0585;-0.0469
24879;6.3542;-7.2113;9.4643;0.0604;-0.0629;-0.0453
24888;6.0717;-7.446;9.5289;0.0663;-0.0655;-0.0436
24897;6.2489;-7.2616;9.5241;0.06;-0.0662;-0.0421
24906;6.1962;-7.3598;9.493;0.0661;-0.0722;-0.0493
24915;6.2968;-7.1539;9.5193;0.0642;-0.0733;-0.0437
24924;6.2058;-7.2712;9.4691;0.0803;-0.0805;-0.0528
24933;6.0741;-7.367;9.493;0.0931;-0.0799;-0.0541
24942;6.1531;-7.3574;9.4882;0.1041;-0.089;-0.0661
24951;6.1435;-7.2233;9.5936;0.1094;-0.0863;-0.0671
24960;6.2513;-7.1228;9.5002;0.1106;-0.0937;-0.0679
24969;6.2297;-7.0605;9.5122;0.1126;-0.1003;-0.0698
24978;6.256;-7.1467;9.6869;0.1111;-0.113;-0.0665
24987;6.1914;-7.0581;9.7085;0.0967;-0.1123;-0.0666
24996;6.2991;-7.039;9.7564;0.0865;-0.1088;-0.0521
