time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
10058;5.2984;-15.6126;0.1413;-0.4094;0.1352;-0.2402
10067;5.1068;-15.9861;0.3831;-0.4327;0.1624;-0.2374
10079;5.1068;-16.4075;0.261;-0.4622;0.2148;-0.211
10088;5.1978;-16.5703;0.5171;-0.4959;0.2761;-0.1956
10101;5.2026;-18.1241;2.3248;-0.3413;0.4024;-0.1192
10110;5.3008;-19.0124;2.2434;-0.2276;0.5108;-0.0609
10122;6.1004;-19.2518;1.8364;-0.2392;0.7069;-0.0308
10131;7.0413;-18.8304;1.4485;-0.3275;0.8675;-0.0671
10140;7.0916;-18.5335;1.3312;-0.3714;1.0152;-0.1391
10153;6.3231;-17.8679;1.7957;-0.3232;1.1598;-0.234
10162;5.3941;-17.1688;2.0111;-0.2898;1.2085;-0.2702
10174;4.3958;-16.2423;1.9632;-0.2912;1.2028;-0.317
10183;3.9959;-15.8305;2.0231;-0.3223;1.1767;-0.3433
10196;3.8714;-15.342;2.3894;-0.325;1.0906;-0.3698
10205;3.7326;-15.4665;2.6288;-0.3146;1.0311;-0.3503
10217;4.1587;-15.3851;2.909;-0.2507;0.9486;-0.313
10226;4.4939;-15.2032;2.9688;-0.1687;0.8863;-0.288
10239;5.4372;-14.7722;3.1053;-0.022;0.8308;-0.2449
10248;5.9352;-14.6094;3.1101;0.085;0.8198;-0.2289
10257;6.4404;-14.5951;3.0765;0.1727;0.8497;-0.2218
10269;7.2425;-14.5974;2.8778;0.2366;0.9216;-0.2348
10278;7.3717;-15.0739;2.8611;0.2377;1.011;-0.2557
10347;5.9328;-16.3285;1.5419;-0.0298;1.683;-0.4165
10356;5.7652;-16.168;1.4365;-0.0228;1.682;-0.4163
10368;5.4324;-16.3165;1.4126;-0.0175;1.6646;-0.4065
10377;5.6575;-16.1369;1.2522;-0.0135;1.6451;-0.3901
10390;5.8754;-16.3787;1.1444;0.0149;1.6166;-0.3672
10399;5.9664;-16.3811;1.1277;0.0416;1.6138;-0.3734
10408;6.3398;-16.2925;0.9792;0.0646;1.6274;-0.3718
10420;6.7564;-16.3165;1.1133;0.111;1.6758;-0.3764
10429;7.0198;-16.3069;0.996;0.1499;1.7208;-0.391
10442;7.3143;-16.1728;1.0247;0.1935;1.8162;-0.3909
10451;7.3598;-16.034;0.8212;0.218;1.8984;-0.3973
10463;7.2496;-15.9957;0.7973;0.2357;1.9973;-0.4068
10472;7.039;-15.9909;0.8212;0.2298;2.0761;-0.4021
10485;6.924;-15.8568;0.656;0.2273;2.1751;-0.3973
10494;6.5817;-15.9334;0.51;0.2256;2.2222;-0.394
10503;6.5098;-15.9334;0.5818;0.2197;2.2585;-0.3813
10515;6.3063;-15.773;0.4836;0.2021;2.2918;-0.3733
10524;6.2249;-15.9238;0.5195;0.2012;2.2969;-0.3794
10537;6.1746;-15.7419;0.4094;0.1876;2.3013;-0.3857
10546;6.1531;-15.9885;0.3663;0.1791;2.3116;-0.385
10558;5.9999;-16.1106;0.34;0.1816;2.3141;-0.3862
10567;5.6862;-16.1848;0.2346;0.1883;2.3101;-0.3753
10636;6.2393;-15.785;0.0455;0.1388;2.3112;-0.3196
10645;6.2273;-15.6533;0.1413;0.1188;2.3193;-0.3178
10654;6.3327;-15.6677;-0.0096;0.0907;2.319;-0.3216
10666;6.1723;-15.7874;0.1437;0.0638;2.3058;-0.3316
10675;6.1004;-15.9957;0.2251;0.0645;2.2856;-0.3441
10688;5.9687;-16.362;0.4166;0.0641;2.2347;-0.3403
10697;6.2249;-16.2614;0.5411;0.0771;2.1898;-0.3484
10709;6.2201;-16.508;0.7207;0.1001;2.1141;-0.346
10718;6.1627;-16.587;0.7805;0.1122;2.0464;-0.3504
10731;6.0478;-16.4937;0.8906;0.1143;1.947;-0.3536
10740;6.2393;-16.0962;0.9122;0.0958;1.8684;-0.3604
10752;6.1938;-15.7371;0.8475;0.0538;1.7729;-0.3607
10761;5.8538;-15.931;0.9888;0.0269;1.7048;-0.3388
10770;5.9544;-15.8352;1.1301;0.0257;1.6407;-0.3207
10783;5.9137;-15.9885;0.8523;0.0188;1.5767;-0.2795
10792;5.5426;-16.1728;0.4549;-0.0199;1.5268;-0.2565
10804;5.6767;-16.2399;0.735;-0.0349;1.4713;-0.2376
10813;5.6958;-16.5511;0.9553;0.0304;1.4468;-0.2249
10826;5.6072;-17.0252;1.1684;0.1383;1.4545;-0.1749
10835;5.3678;-17.2071;1.0894;0.1756;1.4814;-0.1484
10847;5.1404;-17.0922;1.0391;0.1808;1.4834;-0.1584
10856;4.944;-17.0204;1.0319;0.1649;1.4633;-0.204
10865;4.707;-16.8432;1.2043;0.1448;1.4374;-0.2535
10934;5.7006;-16.5008;0.8068;-0.0172;1.2855;-0.2038
10943;5.7748;-16.7259;0.8356;0.0557;1.2873;-0.1835
10955;5.5474;-16.9821;0.9744;0.194;1.2937;-0.166
10964;5.6312;-16.7786;0.9936;0.2848;1.3107;-0.1651
10977;5.6072;-16.1633;1.2402;0.3849;1.3428;-0.1901
10986;5.5593;-15.5623;1.2905;0.4029;1.3672;-0.198
10998;5.1643;-15.2989;1.245;0.3679;1.402;-0.2166
