time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
40004;8.9495;-15.3899;2.7869;-0.3425;-0.304;0.5312
40016;9.0525;-15.4426;2.6336;-0.3404;-0.2655;0.5129
40025;8.8849;-15.6557;2.6217;-0.3293;-0.2517;0.5013
40034;8.8035;-15.5049;2.4828;-0.3164;-0.232;0.4986
40047;8.4922;-15.6772;2.5738;-0.3184;-0.2114;0.4963
40056;8.6718;-15.5025;2.6887;-0.3268;-0.206;0.4968
40068;8.3582;-15.4737;2.6576;-0.3505;-0.2017;0.5128
40077;8.3725;-15.3037;2.6217;-0.3528;-0.2002;0.5199
40090;8.272;-15.3253;2.3439;-0.3802;-0.1852;0.5204
40099;8.1379;-15.3899;2.4445;-0.3968;-0.1853;0.5283
40111;8.1163;-15.5456;2.399;-0.4061;-0.1716;0.5328
40120;8.3079;-15.4833;2.2817;-0.406;-0.1631;0.524
40187;7.8554;-15.8281;2.1548;-0.3996;-0.0581;0.4429
40196;7.7979;-15.7969;2.0207;-0.4139;-0.0342;0.4406
40205;7.695;-15.8807;1.9393;-0.4137;-0.0164;0.4341
40217;7.5561;-15.8352;1.9632;-0.4457;0.0173;0.4313
40226;7.6136;-15.761;1.9393;-0.4526;0.0452;0.4285
40239;7.5034;-15.8496;1.8675;-0.4682;0.0731;0.4146
40248;7.3358;-15.8616;1.8124;-0.4744;0.087;0.4054
40260;7.1108;-15.9454;1.8866;-0.4656;0.0954;0.3776
40269;7.094;-15.8903;1.9585;-0.4678;0.1103;0.3636
40282;6.7445;-15.9597;1.7597;-0.4692;0.1086;0.3332
40291;6.6176;-16.0268;1.6305;-0.4647;0.1099;0.3203
40300;6.5577;-15.8113;1.5945;-0.4534;0.0941;0.3106
40312;6.3494;-16.0747;1.4772;-0.4538;0.0986;0.3118
40321;6.4356;-15.9621;1.561;-0.4421;0.0853;0.3092
40334;5.9664;-16.1489;1.4174;-0.4505;0.0614;0.3128
40343;5.9903;-16.2758;1.5012;-0.4373;0.0324;0.3212
40355;5.7724;-16.2949;1.3623;-0.429;-0.0127;0.3293
40364;5.782;-16.2231;1.2617;-0.4338;-0.0394;0.3501
40377;5.5929;-16.2087;1.257;-0.4361;-0.1005;0.3695
40386;5.466;-16.3739;1.2115;-0.441;-0.144;0.3836
40395;5.5019;-16.3716;1.2019;-0.4393;-0.1772;0.3953
40407;5.8514;-16.1345;1.1708;-0.4473;-0.2261;0.4054
40416;5.8131;-16.2614;1.1133;-0.4515;-0.2526;0.4096
40483;6.2393;-16.271;0.4669;-0.4213;-0.2871;0.3119
40492;6.2177;-16.2854;0.5626;-0.4072;-0.2774;0.2918
40504;6.3877;-16.2016;0.5698;-0.377;-0.2735;0.2713
40513;6.4236;-16.2327;0.5243;-0.3595;-0.2642;0.2575
40526;6.4141;-16.101;0.5626;-0.3587;-0.2306;0.2533
40535;6.1986;-16.0819;0.5291;-0.3477;-0.2198;0.2461
40547;6.1603;-15.9813;0.51;-0.3607;-0.2009;0.2245
40556;5.9424;-16.1728;0.5148;-0.379;-0.1868;0.2194
40565;6.0406;-16.0675;0.5698;-0.3968;-0.178;0.1972
40578;5.9735;-16.1633;0.5794;-0.4113;-0.1784;0.1699
40587;5.9807;-16.2662;0.3065;-0.4387;-0.1757;0.1641
40599;5.6144;-16.4697;0.2897;-0.4547;-0.1767;0.1663
40608;5.794;-16.3237;0.2035;-0.4494;-0.1853;0.1649
40622;5.8035;-16.3644;-0.0694;-0.4337;-0.1803;0.1633
40631;5.6144;-16.3787;-0.1652;-0.4325;-0.1665;0.1761
40644;5.6383;-16.2997;-0.1149;-0.4217;-0.1724;0.1753
40653;5.6407;-16.2878;0.0096;-0.413;-0.1795;0.1657
40665;5.5091;-16.4099;-0.2035;-0.3968;-0.1962;0.1569
40674;5.5091;-16.3069;-0.0718;-0.3948;-0.201;0.1503
40683;5.5857;-16.4242;-0.0838;-0.3857;-0.2225;0.1323
40750;5.8897;-16.2518;-0.2682;-0.2947;-0.22;0.0577
40759;6.0118;-16.1202;-0.4142;-0.3094;-0.2158;0.0558
40771;6.0214;-16.1178;-0.3807;-0.342;-0.1966;0.0488
40780;6.1842;-16.0196;-0.4573;-0.3535;-0.1784;0.046
40793;6.2393;-16.0124;-0.3112;-0.3611;-0.1585;0.0488
40802;6.11;-16.3261;-0.5076;-0.3752;-0.1463;0.0418
40814;6.1651;-16.2878;-0.4597;-0.389;-0.125;0.0378
40823;6.0358;-16.3859;-0.5578;-0.3761;-0.1235;0.0349
40836;5.9855;-16.2806;-0.6416;-0.3601;-0.1142;0.0269
40845;5.8371;-16.2901;-0.565;-0.3603;-0.0934;0.0241
40857;5.8921;-16.3141;-0.6177;-0.3452;-0.0978;0.0109
40866;5.7772;-16.3332;-0.6129;-0.3445;-0.1045;-0.0044
40875;5.8658;-16.1417;-0.6297;-0.3373;-0.1059;-0.0072
40888;5.952;-16.0795;-0.5842;-0.3323;-0.1164;-0.0121
40897;5.9017;-16.034;-0.656;-0.3297;-0.133;-0.0252
40909;5.7126;-16.2638;-0.735;-0.3299;-0.156;-0.0316
40918;5.8131;-16.192;-0.7446;-0.3214;-0.1713;-0.0204
40931;5.7126;-16.4577;-0.7661;-0.3066;-0.1824;-0.0192
40940;5.8131;-16.4266;-0.759;-0.2918;-0.1927;-0.0216
40954;5.9496;-16.3428;-0.8475;-0.2646;-0.197;-0.0209
40963;5.8012;-16.4937;-0.8045;-0.2583;-0.1945;-0.0215
