time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0002116678;6.0908;2.9951;-1.8914;-0.0510;-0.0557;-0.0233
0002116688;6.2752;2.9928;-1.8866;-0.0549;-0.0501;-0.0116
0002116696;6.0741;3.0119;-1.9297;-0.0488;-0.0506;-0.0107
0002116704;6.1411;3.0263;-1.8914;-0.0388;-0.0585;-0.0103
0002116712;6.0813;2.8395;-1.8962;-0.0397;-0.0542;-0.0011
0002116720;5.9017;2.7294;-1.8579;-0.0461;-0.0464;0.0016
0002116728;6.0980;2.9281;-1.9417;-0.0457;-0.0458;-0.0009
0002116736;6.0166;2.8156;-1.8483;-0.0494;-0.0452;0.0020
0002116744;6.2465;2.9090;-1.9441;-0.0570;-0.0433;-0.0041
0002116752;6.1651;2.8730;-2.0183;-0.0633;-0.0444;-0.0040
0002116760;6.0358;2.8706;-1.8794;-0.0717;-0.0425;-0.0067
0002116768;6.1507;2.7581;-1.9297;-0.0670;-0.0464;-0.0120
0002116776;6.1196;2.9544;-1.8459;-0.0693;-0.0466;-0.0128
0002116784;6.1244;2.7869;-1.8507;-0.0731;-0.0441;-0.0116
0002116792;6.1746;2.8347;-1.8675;-0.0794;-0.0365;-0.0087
0002116800;6.1746;3.0095;-1.8483;-0.0858;-0.0348;-0.0037
0002116808;6.1603;2.8084;-1.9441;-0.0834;-0.0381;-0.0104
0002116816;6.1770;2.9042;-1.9010;-0.0945;-0.0349;-0.0129
0002116824;6.0573;2.7988;-1.8411;-0.1035;-0.0346;-0.0132
0002116832;6.1675;3.0598;-1.8747;-0.1038;-0.0330;-0.0241
0002116840;6.3686;3.0981;-1.9225;-0.1067;-0.0240;-0.0230
0002116848;6.3039;3.1029;-1.7980;-0.1019;-0.0220;-0.0262
0002116856;6.2680;3.1101;-1.9154;-0.0865;-0.0269;-0.0342
0002116864;6.2273;3.1987;-1.8651;-0.0874;-0.0173;-0.0265
0002116872;6.1124;3.0430;-1.9154;-0.0791;-0.0203;-0.0308
0002116880;6.2082;3.1196;-1.8364;-0.0691;-0.0196;-0.0365
0002116888;6.0166;3.0143;-1.9297;-0.0694;-0.0124;-0.0286
0002116896;6.0956;2.9161;-1.7454;-0.0622;-0.0125;-0.0330
0002116904;6.2752;3.0526;-1.8483;-0.0616;-0.0020;-0.0286
0002116912;6.1770;3.0670;-1.8818;-0.0685;-0.0008;-0.0354
0002116920;6.1172;2.8156;-1.8914;-0.0735;0.0041;-0.0332
0002116928;6.1627;2.7270;-1.9010;-0.0857;0.0123;-0.0248
0002116936;6.1244;2.8683;-1.8507;-0.0927;0.0104;-0.0318
0002116944;6.1794;2.8108;-1.8842;-0.0903;0.0059;-0.0328
0002116952;6.2752;2.8874;-1.8771;-0.0995;0.0089;-0.0337
0002116960;6.0956;2.8299;-1.9034;-0.0999;0.0055;-0.0332
0002116968;6.2393;2.8515;-1.8459;-0.1023;0.0063;-0.0269
0002116976;6.2513;2.9113;-1.7262;-0.1026;0.0103;-0.0244
0002116984;6.2824;2.9209;-1.7741;-0.0991;0.0069;-0.0284
0002116992;6.3638;2.9329;-1.8052;-0.1007;0.0197;-0.0205
0002117000;6.1986;2.8922;-1.7957;-0.1118;0.0221;-0.0211
0002117008;6.1675;2.9090;-1.8316;-0.1174;0.0258;-0.0237
0002117016;6.2776;3.0406;-1.7406;-0.1156;0.0294;-0.0297
0002117024;6.2058;3.0215;-1.8603;-0.1258;0.0360;-0.0285
0002117032;6.2106;3.0215;-1.7885;-0.1248;0.0421;-0.0298
0002117040;6.2608;3.0694;-1.8148;-0.1284;0.0450;-0.0341
0002117048;6.1651;3.0023;-1.7406;-0.1228;0.0444;-0.0442
0002117056;6.3542;2.9784;-1.8316;-0.1242;0.0492;-0.0406
0002117064;6.2249;2.9233;-1.7933;-0.1238;0.0532;-0.0354
0002117072;6.2680;2.8730;-1.6640;-0.1226;0.0446;-0.0416
0002117080;6.1794;2.7150;-1.7382;-0.1218;0.0434;-0.0410
0002117088;6.3183;2.9880;-1.7741;-0.1275;0.0404;-0.0473
0002117096;6.2513;2.9066;-1.7310;-0.1331;0.0452;-0.0462
