time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0002066063;6.3686;2.7892;0.2753;-0.0662;-0.0494;-0.0041
0002066072;6.6008;2.9664;0.3280;-0.0446;-0.0570;-0.0120
0002066080;6.4548;2.9066;0.4262;-0.0446;-0.0505;-0.0044
0002066088;6.4715;2.9544;0.3950;-0.0453;-0.0478;-0.0065
0002066097;6.3231;2.9209;0.3400;-0.0433;-0.0594;-0.0120
0002066105;6.5242;3.0382;0.4405;-0.0552;-0.0517;-0.0100
0002066116;6.6391;2.9544;0.4190;-0.0461;-0.0617;-0.0209
0002066124;6.5098;2.9497;0.3855;-0.0477;-0.0566;-0.0171
0002066132;6.5242;2.8563;0.3519;-0.0477;-0.0645;-0.0232
0002066182;6.6200;3.2034;0.4334;-0.1037;-0.0652;-0.0175
0002066190;6.5841;3.1292;0.4334;-0.0954;-0.0709;-0.0136
0002066201;6.6726;3.1196;0.4142;-0.0775;-0.0718;-0.0175
0002066209;6.5434;3.1196;0.4381;-0.0654;-0.0754;-0.0109
0002066220;6.4883;3.0023;0.3615;-0.0462;-0.0777;-0.0105
0002066228;6.5434;2.9999;0.4046;-0.0474;-0.0775;-0.0052
0002066239;6.3255;2.9497;0.4597;-0.0558;-0.0766;-0.0044
0002066247;6.5960;2.8706;0.5363;-0.0554;-0.0741;0.0001
0002066255;6.6295;3.0430;0.4022;-0.0613;-0.0715;0.0021
0002066266;6.4093;2.7629;0.4214;-0.0653;-0.0658;0.0052
0002066274;6.3686;2.6671;0.3472;-0.0811;-0.0628;0.0013
0002066285;6.4356;2.8635;0.2873;-0.0994;-0.0624;0.0004
0002066293;6.3805;2.8180;0.3352;-0.1151;-0.0504;0.0020
0002066304;6.5864;2.9425;0.3759;-0.1219;-0.0464;0.0017
0002066312;6.5817;2.9568;0.2945;-0.1175;-0.0454;0.0024
0002066320;6.5122;2.8874;0.3687;-0.1108;-0.0514;0.0083
0002066331;6.6918;3.1220;0.2873;-0.1243;-0.0448;0.0187
0002066339;6.4907;2.8922;0.3184;-0.1335;-0.0494;0.0116
0002066350;6.5553;2.9736;0.4094;-0.1398;-0.0550;0.0111
0002066358;6.4093;2.8802;0.3807;-0.1404;-0.0528;0.0184
0002066369;6.4356;2.8850;0.4046;-0.1363;-0.0500;0.0121
0002066377;6.5194;2.9688;0.2873;-0.1308;-0.0484;0.0171
0002066426;6.6918;2.8563;0.5076;-0.1884;-0.0461;0.0232
0002066434;6.6822;2.9616;0.4764;-0.1907;-0.0509;0.0172
0002066442;6.5218;2.8754;0.3759;-0.2082;-0.0440;0.0257
