,max_acc_re_raw,std_acc_re_raw,var_acc_re_raw,iqr_acc_re_raw,mad_acc_re_raw,max_acc_re_jerk,min_acc_re_jerk,range_acc_re_jerk,std_acc_re_jerk,var_acc_re_jerk,mad_acc_re_jerk,max_gyro_re_raw,std_gyro_re_raw,var_gyro_re_raw,iqr_gyro_re_raw,mad_gyro_re_raw,max_gyro_re_jerk,min_gyro_re_jerk,range_gyro_re_jerk,std_gyro_re_jerk,var_gyro_re_jerk,mad_gyro_re_jerk,fall_adl_bin
867,13.4146967900881,1.5618248910755763,2.4392969903832364,1.9627808532391589,0.9347775565356002,1.8910684515818077,-1.007593729609379,2.8986621811911863,0.5758099754966519,0.3315571278814549,0.3912907790723809,1.38359065478197,0.3745327381100365,0.1402747719162012,0.5168097953422306,0.2711554520550549,0.1209645922073532,-0.405760425232989,0.5267250174403423,0.0765928665092408,0.0058664672001023,0.0397302160356087,-1.0
868,16.27530180918314,1.798074395809867,3.2330715328670183,0.9996630025108716,0.4465922615265132,2.318768490658357,-2.790622233847513,5.10939072450587,0.7313596398960859,0.5348869228689324,0.2887790159712069,0.833854627618028,0.1682631398382194,0.0283124842282161,0.2354740351903731,0.1104005964273733,0.2405456300479757,-0.3449088722426812,0.5854545022906569,0.0750331189997431,0.0056299689468296,0.0240617503264956,-1.0
869,33.12813953378608,4.128658661697368,17.045822344808702,1.62841124591451,0.7366939373114221,5.046610966146613,-2.9184755286123085,7.965086494758921,1.2513147233435082,1.5657885368562403,0.2064798850665603,3.279470574650732,0.6940408178460639,0.4816926568364332,0.8216794310774838,0.2581858186396678,0.9119669145867662,-0.6745187140249285,1.5864856286116946,0.1824400958133102,0.0332843885603698,0.0433002673768888,-1.0
870,36.9962558524508,5.16886690008079,26.71718503075079,3.06232781499663,1.730982439642374,4.908388715203593,-15.144700892899303,20.053089608102898,2.2392619599137245,5.014294125116655,0.2930053662182228,3.321851191730297,0.6695578750993878,0.4483077481076074,0.3024933362007894,0.1175546242206365,0.5377675810056708,-1.273073264191557,1.810840845197228,0.2235293978544035,0.0499653917051522,0.034164469751844,-1.0
871,38.145722492830046,5.165124135963423,26.6785073399119,1.9658942497550704,1.1600558038432016,7.696780420702064,-5.300637647951064,12.997418068653127,1.696611175373474,2.878489480402161,0.2024778595057457,3.5389499459585467,0.7333413982422131,0.5377896063758442,0.902962576418502,0.3917337766980915,0.4963664581968712,-0.5761062842997671,1.0724727424966385,0.1515801370592518,0.0229765379509015,0.0230010056654757,-1.0
872,32.825967981157845,4.435666506952875,19.67513736090352,4.271614598391231,2.294453526894598,3.550323253671486,-4.297840802515449,7.848164056186935,1.391724320828529,1.9368965851856303,0.38336819224339,2.662270891551046,0.635535180121725,0.4039049651723535,0.6720066658513248,0.3443448028841457,0.3522934898799927,-0.7525586944096265,1.1048521842896193,0.1522608899722675,0.0231833786151469,0.0586424653402755,-1.0
873,35.309515834262015,4.737505883810172,22.443961999136,3.3550768735894927,1.4995613347890622,5.375649970345581,-7.250674773619572,12.626324743965151,1.5793576683145265,2.494370644463898,0.3001432927263261,2.2708647581923502,0.5484960644298605,0.3008479326950458,0.8315397872107189,0.3649701538797782,0.3122826233325861,-1.046247886132464,1.3585305094650502,0.1744657629873078,0.0304383024547434,0.0567103288155076,-1.0
874,25.15047351323629,2.972804031320366,8.83756380863462,2.850917938219501,1.3903301795479734,9.686347755953657,-3.7559932842436936,13.442341040197348,1.536854413194871,2.3619214873565517,0.3451014962963681,2.5491306341574576,0.5044444935463824,0.2544642470692663,0.5766547949371424,0.3054688291921718,0.4663111410901821,-0.6929167967861343,1.1592279378763164,0.1731360739254596,0.0299761000943222,0.0421789674131563,-1.0
875,33.79813459319907,3.94787050395042,15.585681515961742,1.723622582795258,0.9673706713253728,6.624327341057782,-7.653394656354415,14.277721997412195,1.8527334856428788,3.432621368822411,0.2745763450371861,2.938768662212118,0.5975804827707502,0.3571024333885228,0.5468033543915679,0.2854351116989458,0.5220895514025958,-1.0489692121126335,1.5710587635152296,0.1943874746487311,0.037786490300311,0.0528517125323703,-1.0
876,28.13848184639676,2.766528677774728,7.653680924949983,1.5478045268844731,0.8390774288470979,4.053095269018744,-9.001385730492249,13.054480999510991,1.4435407316806967,2.0838098440212414,0.3714539697664776,2.3089186754842626,0.6461735186087686,0.4175402161512366,1.2246789394600794,0.4220205531140604,0.2721200544685864,-0.903348001534334,1.1754680560029205,0.1451544639823457,0.0210698184140021,0.0313279291474719,-1.0
877,27.33383360416171,3.721720883994311,13.851206338359397,3.828089157623632,1.7129676663866302,8.959509484625086,-3.130514677453416,12.0900241620785,1.469852002693267,2.1604649098214086,0.4507476495909825,2.452278982905493,0.6152563058149627,0.3785403218450749,0.5279303680031634,0.2682054515140641,0.5871432518067323,-0.6085270200662318,1.1956702718729642,0.158324510660687,0.025066650675946,0.0482999627914499,-1.0
878,27.72513774483366,3.641804819144458,13.2627423407438,3.026528689897628,1.6336383182986154,2.3930657906032806,-11.280055889662917,13.673121680266195,1.4981845003276568,2.244556797022031,0.307989672883922,2.0496714541603978,0.5946340518835033,0.3535896556593928,1.0825342959698354,0.3518938793245449,0.5886524955536687,-0.8526846429687391,1.441337138522408,0.1516249702179984,0.0229901315936089,0.0542051787542884,-1.0
879,8.737546078276212,0.8035993146848136,0.645771858561902,0.9019440030051876,0.4331253937863573,1.1183216440341628,-1.4575845830846044,2.575906227118767,0.428488809479745,0.1836026598493692,0.1743076528307972,0.4700913740965686,0.1048267395748443,0.0109886453298922,0.1091496628982542,0.0498376290679231,0.1564455780473299,-0.1502544988578736,0.3067000769052035,0.0530297558992395,0.0028121550107329,0.0215296832104155,-1.0
880,8.24089272712611,0.8964471367055452,0.8036174689075705,1.4351416853980083,0.67829901405642,0.9587753660976706,-1.4970335997421458,2.4558089658398163,0.3220104006071206,0.1036906980991583,0.1387269537466924,0.7810647668407531,0.1318243052848499,0.0173776474638333,0.1489177449299552,0.0747573408516898,0.1088384581751049,-0.1868675390035342,0.2957059971786391,0.039114344646609,0.0015299319571337,0.0133647059310803,-1.0
