,max_acc_re_raw,std_acc_re_raw,var_acc_re_raw,iqr_acc_re_raw,mad_acc_re_raw,max_acc_re_jerk,min_acc_re_jerk,range_acc_re_jerk,std_acc_re_jerk,var_acc_re_jerk,mad_acc_re_jerk,max_gyro_re_raw,std_gyro_re_raw,var_gyro_re_raw,iqr_gyro_re_raw,mad_gyro_re_raw,max_gyro_re_jerk,min_gyro_re_jerk,range_gyro_re_jerk,std_gyro_re_jerk,var_gyro_re_jerk,mad_gyro_re_jerk,fall_adl_bin,person_id
740,18.671809336537258,0.5037829093651088,0.25379721976837344,0.7103214928297668,0.3475340409455967,0.6246126057148693,-0.9897011724104559,1.6143137781253252,0.24594706527481294,0.06048995891729309,0.1101404222545792,0.4495050389039037,0.12535600866261498,0.015714128907821603,0.21801021170450785,0.11104388296068829,0.08161217050059352,-0.14278832729675225,0.22440049779734578,0.028342896528186983,0.0008033197836075138,0.010975768977102507,-1,P02
741,19.405046020816336,1.0216764078983767,1.0438226824561303,1.581768005726083,0.7828726515236397,0.7540524996660913,-1.1261541266255222,1.8802066262916135,0.4084257975081723,0.16681163207018657,0.25711659250398355,1.2622519756371942,0.35829920790687486,0.12837832238669394,0.6720399308564953,0.3369036759244022,0.337568125215028,-0.20475281955051866,0.5423209447655466,0.07444044859024249,0.005541380386316534,0.04220041763483387,-1,P02
770,33.79813459319907,3.94787050395042,15.585681515961742,1.723622582795258,0.9673706713253729,6.624327341057782,-7.653394656354415,14.277721997412197,1.8527334856428788,3.432621368822411,0.2745763450371861,2.938768662212118,0.5975804827707502,0.3571024333885228,0.5468033543915679,0.28543511169894586,0.5220895514025958,-1.0489692121126337,1.5710587635152296,0.1943874746487311,0.03778649030031108,0.05285171253237031,-1,P02
783,27.33383360416171,3.721720883994311,13.851206338359395,3.8280891576236318,1.7129676663866302,8.959509484625086,-3.130514677453416,12.090024162078501,1.4698520026932673,2.1604649098214086,0.45074764959098257,2.452278982905493,0.6152563058149627,0.3785403218450749,0.5279303680031634,0.26820545151406416,0.5871432518067323,-0.6085270200662318,1.1956702718729642,0.15832451066068703,0.025066650675946003,0.04829996279144995,-1,P02
789,27.72513774483366,3.641804819144458,13.262742340743799,3.026528689897628,1.6336383182986154,2.3930657906032806,-11.280055889662917,13.673121680266197,1.4981845003276568,2.244556797022031,0.307989672883922,2.0496714541603978,0.5946340518835033,0.3535896556593928,1.0825342959698354,0.35189387932454497,0.5886524955536687,-0.8526846429687391,1.4413371385224079,0.15162497021799845,0.02299013159360892,0.054205178754288486,-1,P02
800,35.309515834262015,4.737505883810172,22.443961999136,3.3550768735894927,1.4995613347890622,5.375649970345581,-7.250674773619572,12.626324743965153,1.5793576683145265,2.494370644463898,0.3001432927263261,2.2708647581923502,0.5484960644298605,0.3008479326950458,0.8315397872107189,0.36497015387977827,0.31228262333258616,-1.046247886132464,1.3585305094650502,0.17446576298730787,0.030438302454743486,0.05671032881550764,-1,P02
803,33.12813953378608,4.128658661697368,17.045822344808702,1.62841124591451,0.7366939373114221,5.046610966146613,-2.9184755286123085,7.965086494758921,1.2513147233435082,1.5657885368562403,0.20647988506656034,3.2794705746507318,0.6940408178460639,0.48169265683643325,0.8216794310774838,0.25818581863966783,0.9119669145867662,-0.6745187140249285,1.5864856286116946,0.1824400958133102,0.033284388560369804,0.04330026737688886,-1,P02
806,36.996255852450794,5.16886690008079,26.71718503075079,3.06232781499663,1.730982439642374,4.908388715203593,-15.144700892899305,20.053089608102898,2.2392619599137245,5.014294125116655,0.2930053662182228,3.3218511917302975,0.6695578750993878,0.44830774810760743,0.3024933362007894,0.11755462422063653,0.5377675810056708,-1.273073264191557,1.8108408451972278,0.22352939785440354,0.04996539170515222,0.03416446975184406,-1,P02
809,25.15047351323629,2.972804031320366,8.83756380863462,2.850917938219501,1.3903301795479734,9.686347755953655,-3.7559932842436936,13.442341040197348,1.536854413194871,2.3619214873565513,0.3451014962963681,2.5491306341574576,0.5044444935463824,0.2544642470692663,0.5766547949371424,0.3054688291921718,0.4663111410901821,-0.6929167967861343,1.1592279378763164,0.1731360739254596,0.029976100094322215,0.04217896741315638,-1,P02
826,38.145722492830046,5.165124135963423,26.6785073399119,1.9658942497550704,1.1600558038432016,7.696780420702064,-5.3006376479510635,12.997418068653127,1.696611175373474,2.878489480402161,0.2024778595057457,3.5389499459585467,0.7333413982422131,0.5377896063758442,0.902962576418502,0.3917337766980915,0.4963664581968712,-0.5761062842997671,1.0724727424966383,0.15158013705925186,0.022976537950901578,0.023001005665475777,-1,P02
832,25.997337941797042,2.43073960758179,5.908495039866875,1.7902105792317418,0.93515111886596,3.01449499435401,-5.625678237537686,8.640173231891696,1.209245549026378,1.4622747978401067,0.44174042167366334,1.2655120821232804,0.32936985965093174,0.10848450444647448,0.6016912287554106,0.22636930353667345,0.4463098852911072,-0.21412315917048458,0.6604330444615918,0.10158010105381396,0.010318516930103057,0.037105323705005494,-1,P02
835,21.12318906107693,1.3879079932347074,1.9262885976847925,0.8699317624259102,0.4480242400768031,2.3581951929901663,-2.089747942770849,4.447943135761015,0.6619815709575272,0.43821960028739554,0.26749553640809687,1.2418172933245857,0.29912868562722006,0.08947797056506825,0.4893014170963623,0.21820419427317483,0.17390191601787608,-0.28941394914734053,0.4633158651652166,0.0737012944254613,0.005431880799988533,0.023574557293854492,-1,P02
837,23.83953526602396,2.135116346951353,4.55872181501889,2.2072566409052143,1.0355428955522399,1.5800871872907472,-7.087209089537945,8.667296276828692,0.898091010701304,0.8065674635024899,0.19386621908217538,1.2305983138294965,0.25463048565136337,0.06483668422304917,0.2984152388666994,0.16760337695766803,0.39581352381774637,-0.12486926457329262,0.520682788391039,0.07087273838344857,0.005022945045968744,0.04204445693661768,-1,P02
839,20.481856049196324,1.6752298361730567,2.8063950040044063,2.770110203624183,1.0779044973900174,3.0440107969869814,-1.4265473210353505,4.470558118022332,0.5225920416409572,0.2731024419864639,0.21408335210784202,0.9940169314453351,0.14803719455013103,0.021915010970273346,0.11262542642104634,0.05178124323080435,0.3121698881890187,-0.0956203870632607,0.4077902752522794,0.04212428125024308,0.0017744550708495808,0.015621545134985149,-1,P02
844,24.028316299316522,2.2801495476527798,5.199081959661177,2.063460415071347,1.0363379495576144,3.2712416349634665,-2.1705112318848094,5.441752866848276,0.6372955589701218,0.40614562948304006,0.107843405096542,1.6742540458365331,0.36441686832432874,0.13279965391931114,0.4013125883266512,0.20779254146648402,0.2984384800350435,-0.25788744862776436,0.5563259286628078,0.0831360518937175,0.006911603124474891,0.019725268960479797,-1,P02
864,25.476198220888453,2.740810911787549,7.512044454173697,2.0463258312358565,1.164184121993614,2.003348953865242,-5.1678464394990336,7.171195393364275,0.9001102021353498,0.8101983759881402,0.22536719247976933,1.1529899349083668,0.2791979261788485,0.07795148198256974,0.3596719604979515,0.15707240235689315,0.24900784475039273,-0.442675215522483,0.6916830602728757,0.08195631599019772,0.006716837730685137,0.02847333904621359,-1,P02
875,20.804212824329596,1.2447082450508389,1.549298615297539,0.8279259148513454,0.47285272197802186,2.1923664826420257,-1.3298532694918919,3.5222197521339176,0.4630026121214185,0.21437141883125674,0.2155003396229045,1.2525494840524265,0.30530157789844276,0.09320905346727892,0.44480011873514336,0.22762275601750398,0.20421822657554456,-0.2946746721439291,0.4988928987194737,0.07256467774679877,0.005265632456496753,0.03258045343175167,-1,P02
889,23.184332061329695,2.159254409646517,4.662379605577928,2.201422641147424,1.1194806561097046,1.1455246680603892,-1.183193919891604,2.328718587951993,0.3954445114023278,0.15637636159822577,0.16946569948953716,0.9198408014433802,0.17027670014559113,0.028994154612471557,0.26037453641193287,0.12834010130317408,0.3641100634755915,-0.09700826831937293,0.4611183317949644,0.053873584607412345,0.0029023631184520167,0.02365694972213661,-1,P02
890,24.20589990580809,1.8273846908576457,3.339334808380893,1.5019160350127674,0.7096986720573444,2.444300039795678,-3.107684628111919,5.551984667907597,0.8294106002239273,0.6879219437638154,0.21044927998123786,1.4142266402525447,0.2727443793990427,0.07438949649376896,0.3357954833290554,0.15619245105413793,0.1629745656763451,-0.5321864428932404,0.6951610085695854,0.10048060903405233,0.010096352791854078,0.030253587005284965,-1,P02
899,17.546868188654063,0.36290391703142555,0.13169925299675178,0.3955831182376457,0.1927683211851985,0.21800267292599074,-0.30973313548114234,0.5277358084071331,0.10690220008731213,0.011428080383507719,0.07533753996404613,0.747591693372793,0.26356270329528736,0.06946529856831969,0.5451318766602612,0.19997300428533982,0.20815823325834404,-0.07347615109547667,0.2816343843538207,0.02908259489725312,0.0008457973259577332,0.008441875620694594,-1,P02
909,18.519465688026745,0.9689586643774776,0.9388808932721852,1.0934498011207552,0.29931556761349043,0.28975552624322276,-0.3920515213017701,0.6818070475449929,0.14008987014869648,0.01962517171827864,0.10989627496476917,0.6787478103095435,0.15763170050235928,0.024847753003265496,0.20846528976647005,0.08802842393381843,0.04953246401763725,-0.1750072591471796,0.22453972316481685,0.024384994452550525,0.0005946279544509199,0.01221630053896891,-1,P02
918,17.834849403345125,0.7448143879598781,0.5547484725120477,0.7750203202416692,0.4032173501119054,0.3893883388054995,-0.9315414734831755,1.320929812288675,0.19479517289250836,0.037945159382222225,0.08307493541416022,0.796123112338789,0.2819228009555107,0.0794804656986005,0.6060845111965498,0.2910360747504362,0.09322816010432325,-0.0884078049061745,0.18163596501049775,0.03016885700247208,0.0009101599328356086,0.01303271275813267,-1,P02
922,17.16216897743406,0.387146562359968,0.14988246074714062,0.4406457289450927,0.21660513283257643,0.2355443720311179,-0.3067304855056392,0.5422748575367571,0.11925444912542708,0.014221623636209076,0.08862490226074726,0.5597320609005705,0.12015745530728619,0.014437814065922478,0.17262750042589964,0.081239708551437,0.049557251792801515,-0.18039179305766062,0.22994904485046214,0.026146539281826777,0.0006836415164161107,0.008840885110383362,-1,P02
938,18.083848901436884,1.0715464443316955,1.1482117823598994,1.6395474225993816,0.6673762746754388,0.8037541895473304,-0.8903652971492804,1.6941194866966107,0.23791388449328504,0.056603016434684184,0.11945268899352879,0.7990440601118313,0.15963118622374667,0.025482115615200487,0.16349081194748794,0.07760169297619146,0.21154107854423648,-0.11261068482229186,0.32415176336652834,0.04328686514622441,0.0018737526941874174,0.011415757096998769,-1,P02
949,17.40817952946258,0.5376873453236768,0.2891076813212229,0.7489239694114787,0.2645073004059739,0.43662667862979276,-0.585181556152353,1.0218082347821458,0.16723297875604168,0.027966869183618688,0.07758694018727219,0.7948042337582255,0.1909410480620912,0.03645848383504982,0.25943980522174526,0.13879380754583248,0.06572210960634384,-0.05505738324508891,0.12077949285143275,0.02341546677764899,0.0005482840844151836,0.014427765833636433,-1,P02
953,17.315255440795553,0.15881058551136268,0.025220802070461835,0.17473596666400582,0.08787292309041383,0.22020981819484575,-0.23738493967762864,0.4575947578724744,0.0873827397059905,0.00763574319852489,0.06467870933891007,0.43125312752489114,0.12992961850043797,0.016881705763669354,0.2573406235544145,0.14372080502283588,0.08369279652361067,-0.019521615176998852,0.10321441170060952,0.014131413754786704,0.00019969685470897484,0.0048841638439097446,-1,P02
956,17.6143251025976,0.7245653656168182,0.5249949690514334,1.0435982260156873,0.5308892307044317,0.5629988638407504,-0.3501347439390159,0.9131336077797663,0.15725592436704677,0.024729425748534335,0.09476126186886802,0.9292653065728862,0.2572919796297612,0.06619916278180145,0.480410358199866,0.24145046194116304,0.15523743213767138,-0.20879895947108396,0.36403639160875534,0.03552488609950331,0.0012620175323826831,0.014779626443536753,-1,P02
957,17.754247608389377,0.4995959438149341,0.2495961070763348,0.6935769866185062,0.24486492044112396,0.34328486988665574,-0.2688153676207854,0.6121002375074411,0.10832691249950044,0.011734719971674424,0.06983494935131951,0.8937564321446867,0.3461005008968143,0.11978555672102575,0.7607328509260817,0.14094548917867483,0.01224846203486707,-0.06830392124220619,0.08055238327707326,0.016516935065818764,0.00027280914396847353,0.007904515169321301,-1,P02
0,53.95883307485439,9.110955457963021,83.00950935698617,7.595102550754566,3.8340330147055504,16.5662343986422,-7.468476830359982,24.034711229002184,3.4591377566739725,11.965634019647442,0.8398168713791172,5.470002254112881,1.6564586578773914,2.743855285256969,3.5708039785573833,1.618305552296423,1.3504117173662213,-2.4612550345419546,3.811666751908176,0.4263289634283266,0.18175638505787145,0.11846243365409298,1,P03
13,38.937904591541646,6.2112149851367455,38.57919159158726,4.6416243258430026,2.5055672475773356,13.362486508729791,-5.732723877984313,19.095210386714104,2.206732344007245,4.8696676380877095,0.6581664920261723,5.320668705153516,1.3903380166968096,1.933039800672418,1.600381245059882,0.7417033279299845,2.561752419725486,-0.46629932953340036,3.0280517492588865,0.35723583026069056,0.1276174384220449,0.11381240313135721,1,P03
27,39.199260699916266,4.82908985619097,23.320108839166526,4.732107360009774,2.3127285714441808,11.096920137963068,-11.811653900307068,22.908574038270135,1.9091736595466364,3.6449440623066964,0.6657199994719853,6.7546576412132096,1.4645412230096662,2.144880993894649,1.6980338098835341,0.666711194175793,4.417845960739149,-0.42565749007507825,4.843503450814228,0.4501232641152335,0.20261095289775227,0.09135568604022071,1,P03
46,33.01848682632201,6.2287393262866955,38.79719359483044,8.13473726584107,4.084285986894047,9.11923181034168,-7.066124312428904,16.185356122770585,2.1376950148877554,4.56973997667596,0.5857525349958399,4.420144731793292,1.3743690988030342,1.888890419744664,2.7825328009433083,1.1853149288183804,1.2812953530034634,-1.0168260624330843,2.2981214154365475,0.2824328262146386,0.07976830132358824,0.07771117377247716,1,P03
50,65.78944463886285,10.112519179079673,102.26304414725422,7.199785904877363,3.05466049425753,24.000861988085173,-24.890327929452113,48.89118991753729,5.058238405812605,25.585775770037642,0.8110628530520039,4.677650729800163,1.292176505930977,1.6697201224799887,1.757912992559773,0.5967144246222212,1.9899871774460134,-1.325971082327126,3.315958259773139,0.47710053285690085,0.22762491845233873,0.1479821023625803,1,P03
57,53.84682596161077,9.506313869203789,90.3700033798163,5.136675827452086,2.2041311045224807,14.481203138979993,-16.418108160571204,30.899311299551197,3.470975412870991,12.047670316754946,0.653958869912449,4.773983511701732,1.4330396210244007,2.053602555425758,2.7884633764411064,0.7655051600950369,1.4674248263008511,-1.4752724611220387,2.94269728742289,0.34319071811001,0.11777986899686436,0.10879682774334487,1,P03
60,48.1043094039401,7.223295218583119,52.17599381480574,3.1035647300053135,1.7606590271864402,17.183117032981443,-11.969669301816488,29.15278633479793,3.4689711598770114,12.033760908058458,0.5891796034716785,4.895799354548754,1.407899712485486,1.9821816004167139,2.135967529260086,0.4241533683514376,2.188102732728563,-1.5111071497238922,3.699209882452455,0.42782075521046437,0.18303059858885207,0.07617799273908449,1,P03
64,34.448008300335744,7.104051831118217,50.467552419214094,4.97163591773146,2.723519847066383,10.24614049855704,-10.733615528184398,20.979756026741438,2.9813925242195327,8.888701383472117,0.5331902231831425,4.518312133972154,1.1401956318224469,1.300046078826989,1.2887595861429086,0.42248059594392007,0.8890700903722928,-1.474272521386491,2.3633426117587835,0.3385713178638478,0.11463053728006267,0.11192196639140839,1,P03
66,58.387941442219045,10.782128838735598,116.25430229509386,5.188021608045698,2.0037395155353224,22.6125189775138,-20.06567641634961,42.67819539386341,4.9877918159532815,24.878067199290538,0.833251442421709,6.61530345033393,1.7973113600003867,3.23032812478644,3.4381689504629573,1.734699175323099,1.3477827667244338,-2.0025520863690707,3.3503348530935044,0.4003983926651317,0.160318872848821,0.11289065724482267,1,P03
75,32.3006802804523,6.033526122675511,36.403437473007784,6.988520500791029,3.3996073853333852,14.10087343572307,-6.396790703023838,20.497664138746906,2.7367380230423235,7.489735006765606,0.6706949198749879,4.862305708200585,1.5398409284552261,2.371110084945853,2.9209295963455633,1.1402431211937987,1.2012281875751376,-2.2167420660239006,3.417970253599038,0.3558350187800189,0.1266185605901764,0.10482524834513829,1,P03
87,68.71732933300014,12.561453547756866,157.79011523245353,7.123717667071947,3.4324052884022613,14.348813660841088,-40.6001523789642,54.948966039805285,4.648607223416031,21.6095491175957,0.816946080023957,7.561614210603448,1.695045236027055,2.8731783521780145,2.9122978896542078,1.471546497983912,1.9559582921184884,-0.9613733857484386,2.917331677866927,0.354545360551792,0.12570241268880017,0.1564237250500063,1,P03
94,54.9848870877262,9.329826656048164,87.04566543190687,11.72777836887084,5.168091257578915,9.322149219162789,-11.269294215769605,20.591443434932394,2.9029630280541365,8.427194342249242,0.9892284340019035,5.622304818310726,1.437365152083769,2.066018580424796,2.071182244186161,0.5355391149258144,1.927955222125278,-0.8355827014870263,2.7635379236123043,0.3144623634158435,0.09888657800507801,0.1369223997196879,1,P03
95,49.19058862933031,7.804040517386439,60.9030483970092,6.402393043020574,3.242795173155141,38.6861384647572,-6.817853672895588,45.50399213765279,4.7910383494727835,22.95404846611889,1.0921968025960185,6.346739094999888,1.4142129540073323,1.999998279282145,2.6682371191345964,1.3257056287618276,3.9992597468479176,-0.7582661326390736,4.757525879486991,0.5255511602999576,0.27620402209263173,0.1494747221237942,1,P03
97,37.95932868571308,5.9967213682011264,35.96066716783999,5.025845090776608,2.6581354925539475,9.85004510516736,-7.878109797365351,17.72815490253271,3.0133716321754496,9.080408593599733,1.0831982142021488,5.266672083014092,1.588904031773501,2.5246160221860867,3.2646649337477345,1.1750872330975843,2.779140369122794,-0.5127655046254453,3.2919058737482394,0.36989051974048026,0.13681899659388264,0.11050114801413763,1,P03
114,85.94325601418647,13.246162002264498,175.46080779023583,9.622008840234663,3.7344228402731234,37.35388675114705,-19.691512237006116,57.04539898815317,6.25460509718076,39.12008492167955,1.0200078279205442,6.923690867593672,1.682279593868483,2.830064631946308,2.134283691904579,0.6384339744990314,2.425015607030847,-1.3779378781430962,3.8029534851739433,0.5488782516910347,0.30126733517940685,0.20218078065658407,1,P03
127,66.25590518489653,11.05926727592964,122.30739268044822,7.978609845084202,3.7676902442168654,59.784516032253755,-24.902579519238152,84.68709555149191,8.267718557867994,68.35517015211482,1.62226195283609,5.563384740425563,1.2108561085176242,1.4661725155344443,1.2291908988450868,0.6077227525785411,1.0051053407041826,-1.3275538369020898,2.3326591776062724,0.40353045420029005,0.16283682746709238,0.22390559308836744,1,P03
136,46.82714781769225,8.45460048126499,71.48026929780619,5.679021686718206,2.90366293825436,15.263610257747192,-25.29801211627674,40.56162237402393,4.120187608568633,16.975945929802513,0.8555703026185331,6.459303022772659,1.4631133958785094,2.1407008091991435,1.8365731524661597,0.8826527316164551,2.327044635401414,-2.147360700054872,4.474405335456286,0.5691408170515523,0.3239212696341085,0.15367833405532272,1,P03
143,49.20593816441263,8.32431414918205,69.29420605427246,7.5562827521357985,2.8329636171595975,29.329048743781442,-10.747986147644177,40.07703489142562,5.153574339224579,26.559328469914053,0.7573805538352127,5.793830015628695,1.422248978828911,2.02279215777988,2.043327580598809,0.6618521096247575,3.895440379647714,-0.5568591907147913,4.452299570362506,0.48299220170988705,0.2332814669125642,0.09611589121623104,1,P03
145,68.35167559226329,10.61121079275294,112.59779448823649,10.586896461266695,4.941888111587383,16.536863808936147,-13.074913985966226,29.611777794902373,3.6537479852935104,13.349874340036386,1.0172737144220694,6.620192566685655,1.5265730480102722,2.330425270911373,2.6063087706374035,0.857110085754387,1.4769839973181842,-2.7605115543508747,4.237495551669059,0.4051429735029801,0.16414082897883647,0.10323128856773245,1,P03
153,61.23025720123997,9.34836347973134,87.39189974917466,5.764309927581387,2.718781608972332,17.323358671109045,-19.165491292346573,36.48884996345562,4.784641086298463,22.89279032469534,1.4972863902482607,5.400090434427928,1.5572943594636648,2.425165722017346,2.7737718598767507,1.2497376365651371,0.5462708836876868,-1.3824489949612806,1.9287198786489674,0.3288981764496296,0.1081740104718917,0.15364780376411338,1,P03
166,82.63535052875373,14.218557500573755,202.1673773971222,9.810666727637498,4.975645763148801,24.660658930024358,-40.24681756116632,64.90747649119068,6.986808560243986,48.815493857498645,0.7463431411070838,6.201337167901775,1.6864421645215983,2.8440871742762934,3.0175665285694686,1.4943526862384884,1.2509601548648077,-3.515350481835363,4.766310636700171,0.6502071043876384,0.42276927859615726,0.1879713884023061,1,P03
169,65.41374716533215,11.391024410074033,129.75543711090248,9.921749469979153,5.23375310147717,10.4096954080233,-15.521910026596593,25.931605434619893,3.79560190669127,14.406593834078404,1.2078195452075526,5.036338803138646,1.3710462450098249,1.8797678059555405,2.187624431475112,0.9746681638835603,2.3276735240613515,-1.3314801254751503,3.659153649536502,0.498837268134939,0.24883862008032906,0.17691301222626749,1,P03
172,81.75916582555132,14.042061974094159,197.17950448430113,10.162706709065375,5.041061681578782,52.42334694047918,-56.163500564548364,108.58684750502755,9.842294468149387,96.87076039776403,1.2938025577126337,4.581434023316281,1.209292340730225,1.4623879653487863,1.868881114324894,0.9362041991800248,1.0052896604902628,-2.876853335057597,3.8821429955478597,0.6258443909102033,0.3916812016337633,0.2709558875822109,1,P03
184,51.7493549935649,8.731078806997033,76.23173713399272,7.279228236046979,3.8480905213035026,7.287375382395766,-8.041869114836139,15.329244497231905,2.1104121259313726,4.453839341278176,0.6576690997328001,5.419932606592078,1.3764378915360886,1.8945812692563135,1.3827787204305688,0.6947492325389568,2.686010866673395,-0.9529934251508108,3.6390042918242056,0.36519793315712645,0.133369530382237,0.07524338241727835,1,P03
199,29.42931069138385,5.158825626117669,26.613481840688358,7.697465075171765,3.346493326672225,8.460403872715407,-5.9810788689201395,14.441482741635546,1.7682968516363629,3.1268737555070727,0.6602090483393095,4.409201614805111,0.8474919457177952,0.7182425980565343,0.9489060191174141,0.48566817072839874,0.7900661973331431,-3.2132299010927845,4.003296098425928,0.3820568242995588,0.14596741699386392,0.1392860315454394,1,P03
200,85.58464200141285,12.662246073774549,160.33247563281896,8.068914657427525,3.4618121399782176,46.29508786027692,-26.462573633163075,72.75766149344,6.987699252686227,48.827940845991655,1.1073494388623795,4.666660057257224,0.9792928460716935,0.9590144783671976,1.3853580772042928,0.6727548080909354,2.912337877853032,-1.515163826525965,4.427501704378997,0.5522987246723424,0.30503388127469594,0.21252589887318435,1,P03
204,79.46147568155276,15.123134071212737,228.70918413587552,10.182030162496433,5.543448684199539,31.336087418906274,-23.59508617023416,54.931173589140435,7.157322823579484,51.2272700009318,1.4238853683111383,4.931832514390569,1.2331110427601772,1.520562843777092,1.4514186454791616,0.7225391099172558,1.1702950855636463,-2.2903375920781945,3.460632677641841,0.5357010926271079,0.2869756606418772,0.20702935155270463,1,P03
214,87.16167601124934,13.572617112921735,184.21593529397592,9.290500291044864,4.468259531665762,26.647342631347378,-17.696415487494896,44.343758118842274,4.979658248206257,24.796996268928613,1.0985536766392618,5.501067654555796,1.143271521799627,1.3070697725580351,1.3514554883907826,0.6458066163659077,2.642731021410526,-2.276015106146701,4.9187461275572275,0.4970120271482417,0.24702095513000455,0.1768164338353825,1,P03
215,41.47103362794325,6.251758491610853,39.084484237428406,5.836400307012983,3.4379842615336322,21.732209665001587,-23.752002277328323,45.48421194232991,4.219985083658288,17.808274106298445,0.6452549816254098,4.579772673397666,1.0496554214743243,1.1017765038304417,1.1444672571317678,0.6013441214587012,1.3178234915739075,-3.325296237553024,4.643119729126932,0.6479189302183693,0.4197989401353161,0.1659524406059018,1,P03
216,31.5244779539646,4.513378781531021,20.370588025574442,5.901386433434759,3.229851914024497,8.148144379171477,-5.8604077810555495,14.008552160227026,2.0823674030636043,4.33625400134186,0.9404640319817608,5.149643088603326,1.191600769261125,1.4199123933037048,1.3452074483083938,0.677668929270641,0.7083761858818116,-2.7742525417668693,3.482628727648681,0.3751154968959857,0.14071163601152226,0.09625316809208537,1,P03
247,50.369560742674736,10.005277341733946,100.1055746850147,13.42368029058869,5.962327267343804,15.151654572295524,-16.900570898738803,32.052225471034326,4.146904167862778,17.196814177437677,1.3664792215658537,6.0214711931553735,1.6605806703075718,2.7575281625991446,3.0832041717580596,1.433139398337865,1.532769674227266,-1.2853515654458612,2.818121239673127,0.4170238546506555,0.17390889534769102,0.13230400880462712,1,P03
253,81.84043203343931,11.978341071814404,143.48065483271586,8.623550730705713,3.3624265547702645,41.72865609905815,-19.08733480334238,60.81599090240053,7.035375121641645,49.49650310221419,1.4115048786730222,6.331576830458586,1.480916798517502,2.193114564131328,1.76022325271858,0.8086421962565513,1.6827400843397626,-1.345173766268168,3.0279138506079306,0.4486913050067254,0.20132388718863825,0.17312214858130615,1,P03
256,50.54671587007409,10.225439028958636,104.55960333495052,9.63798117200933,4.200279238093033,13.555516055519917,-17.769580087215086,31.325096142735003,3.908605166229048,15.277194345472404,1.097825137608071,5.09391392546046,1.1037166664592857,1.2181904798199983,1.1989015565125722,0.4928982176842056,1.4994718549937294,-1.6135971044420643,3.1130689594357936,0.4132021566957917,0.1707360222980536,0.1910428971444902,1,P03
258,37.17423463395044,7.902982812871984,62.45713734054998,10.341439097978402,4.82757565246998,19.42315767056594,-10.535443007813235,29.958600678379174,4.416689334804104,19.50714468017232,1.0713919862689112,5.115036571716765,1.4199250188025307,2.0161870590213673,1.7530916798150218,0.663207456658875,1.1444201100475908,-1.521160840550081,2.665580950597672,0.44870502382809707,0.20133619840857317,0.2337008373106101,1,P03
261,40.843158272347154,8.032934187521892,64.528031661058,7.905602190032818,3.959020958092486,9.754828867722981,-16.46657964420155,26.22140851192453,3.3987147071672887,11.55126166071523,1.199720512787711,6.0219181130267785,1.534629331706156,2.3550871857328826,1.9593225270307713,0.9803612817387042,0.9400491190306939,-2.363309644792982,3.3033587638236757,0.42653951784710786,0.18193596028524323,0.19863604619748565,1,P03
262,34.38018714579663,6.346142401875907,40.27352338488731,6.297921652583547,3.178918970911514,8.411307577977661,-22.337222920036876,30.74853049801454,3.6034039260199235,12.984519854055797,1.0250026342592822,5.10784613119855,1.1330616078291478,1.2838286071363734,1.2364146309435853,0.5975009985448825,0.8666502240797911,-0.9427476021947543,1.8093978262745454,0.32526817438066097,0.10579938526492809,0.18961156027840453,1,P03
263,50.75899253817002,8.850588427506553,78.33291551311292,8.738842509800783,4.057557395969367,19.51501855346986,-6.242686323164946,25.757704876634808,3.131876003908401,9.808647303857253,1.3983191978717366,6.143772282563864,1.3633171570436398,1.8586336706895525,2.5611753029234166,0.8897403344910249,1.7487001043845933,-0.772125748685097,2.5208258530696903,0.32704094992482535,0.10695578292773214,0.1412803382238601,1,P03
272,50.278108343194454,9.978941741128311,99.57927827283292,6.758918144674439,3.5117668780627582,14.097589413795692,-11.205320484584718,25.30290989838041,3.158468014952154,9.975920201475798,0.5324245085406094,6.339832064021885,1.7164219385492407,2.946104271133134,3.324178896465349,0.9224754812942337,1.7756304938602558,-0.705401971904021,2.481032465764277,0.28958662073075386,0.08386041090625747,0.07169566558084761,1,P03
278,43.16417446413171,7.4832859935755005,55.99956926164326,9.975830310243982,5.061955994089109,24.13827322266617,-9.983048315687313,34.121321538353484,3.5721467324922114,12.760232278454783,0.8544377437345201,7.195385908344319,1.6086565765712653,2.587775981345983,2.040233631326445,0.5679529877588296,4.583829764969263,-1.0163320940590759,5.600161859028338,0.5053802782144236,0.2554092256080881,0.12573835764229613,1,P03
287,57.2853111703166,8.839258112863158,78.13248398581715,9.04549432087013,5.3310433365930185,26.538886017411496,-24.86495228195757,51.40383829936907,4.965113964626502,24.652356681729103,0.9106658614899379,6.116855030160515,1.5739910252430607,2.4774477475457015,2.52066223760919,0.9023439065026548,1.0785930946865205,-1.0487999162546053,2.127393010941126,0.3213533914810548,0.10326800221637605,0.19210914408474866,1,P03
322,51.3833086875495,8.61109159698419,74.15089849165173,7.95908226256557,4.234964876267139,15.892174161488974,-18.025747818202138,33.917921979691116,4.321184851611516,18.672638521796838,0.9388987209162512,6.0974169809846535,1.3090686200112243,1.7136606518980912,1.6284228087133084,0.7710953995986465,1.3998449619100515,-1.7331541790907625,3.132999141000814,0.42829628288316396,0.18343770593153522,0.14376173799402292,1,P03
