time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000128368;-3.2681;-6.7564;2.0207;-0.0137;-0.0300;-0.0200
0000128377;-3.2010;-6.6343;2.1045;-0.0139;-0.0365;-0.0199
0000128384;-3.2465;-6.6655;2.0973;-0.0191;-0.0282;-0.0181
0000128392;-3.1316;-6.5841;2.0997;-0.0181;-0.0333;-0.0217
0000128460;-3.2633;-6.7038;2.0949;-0.0422;-0.0193;-0.0193
0000128467;-3.2753;-6.6798;2.1308;-0.0389;-0.0157;-0.0188
0000128479;-3.0263;-6.5434;2.1261;-0.0469;-0.0225;-0.0213
0000128487;-3.1987;-6.6798;2.0973;-0.0405;-0.0193;-0.0188
0000128498;-3.1627;-6.5936;2.1284;-0.0476;-0.0173;-0.0144
0000128506;-3.1244;-6.5601;1.9920;-0.0460;-0.0183;-0.0225
0000128514;-3.0526;-6.6511;2.0806;-0.0432;-0.0268;-0.0201
0000128526;-3.1867;-6.7181;2.1691;-0.0496;-0.0220;-0.0161
0000128534;-3.0981;-6.6224;2.1572;-0.0513;-0.0176;-0.0093
0000128602;-3.1603;-6.6487;2.1596;-0.0589;-0.0213;-0.0112
0000128609;-3.3854;-6.7540;2.0279;-0.0568;-0.0163;-0.0136
0000128621;-3.2058;-6.6870;1.9944;-0.0538;-0.0184;-0.0117
0000128629;-3.2657;-6.8690;2.0135;-0.0633;-0.0140;-0.0105
0000128640;-3.2394;-6.6822;2.1117;-0.0557;-0.0228;-0.0155
0000128648;-2.9928;-6.5625;2.0734;-0.0561;-0.0199;-0.0121
0000128661;-3.2178;-6.7014;2.0016;-0.0585;-0.0164;-0.0135
0000128668;-3.1987;-6.7349;2.0997;-0.0549;-0.0192;-0.0165
0000128679;-3.0430;-6.5936;2.0087;-0.0602;-0.0129;-0.0139
0000128687;-3.2034;-6.6655;2.0111;-0.0564;-0.0181;-0.0136
0000128695;-3.2298;-6.6631;2.0207;-0.0638;-0.0164;-0.0081
0000128707;-3.2896;-6.6295;2.0063;-0.0628;-0.0168;-0.0056
0000128715;-3.1915;-6.7038;1.9441;-0.0554;-0.0199;-0.0095
0000128726;-3.0598;-6.5793;2.0494;-0.0520;-0.0237;-0.0121
0000128734;-3.2801;-6.8666;2.0207;-0.0564;-0.0175;-0.0083
0000128746;-3.2226;-6.7588;2.0111;-0.0510;-0.0200;-0.0097
0000128754;-3.3734;-6.8115;2.0231;-0.0489;-0.0242;-0.0095
0000128765;-3.2968;-6.7373;2.0925;-0.0478;-0.0241;-0.0165
0000128773;-3.2633;-6.7540;2.0255;-0.0485;-0.0164;-0.0081
0000128785;-3.2465;-6.6942;2.0063;-0.0454;-0.0244;-0.0083
0000128793;-3.3088;-6.7325;2.0375;-0.0400;-0.0277;-0.0140
0000128861;-3.1364;-6.5912;2.0375;-0.0376;-0.0242;-0.0121
0000128868;-3.3830;-6.7947;2.0806;-0.0305;-0.0274;-0.0181
0000128876;-3.2154;-6.6511;2.0806;-0.0378;-0.0228;-0.0125
0000128888;-3.1125;-6.6343;2.0614;-0.0328;-0.0204;-0.0101
0000128896;-3.3016;-6.8690;2.0087;-0.0253;-0.0265;-0.0168
0000128907;-3.2417;-6.6583;2.0207;-0.0195;-0.0312;-0.0200
0000128915;-3.2825;-6.8235;1.9561;-0.0234;-0.0314;-0.0152
0000128927;-3.2944;-6.7900;2.1428;-0.0155;-0.0325;-0.0148
0000128935;-3.2681;-6.6918;2.1931;-0.0246;-0.0277;-0.0135
0000128946;-3.3184;-6.7828;1.9968;-0.0156;-0.0262;-0.0147
0000128954;-3.1460;-6.6894;2.0039;-0.0083;-0.0365;-0.0217
0000128967;-3.3160;-6.7780;1.9393;-0.0027;-0.0444;-0.0226
0000128974;-3.0909;-6.6990;1.9800;-0.0043;-0.0394;-0.0096
0000128985;-3.2178;-6.7540;2.0279;0.0035;-0.0488;-0.0213
0000128993;-3.1627;-6.7349;2.0327;-0.0043;-0.0357;-0.0133
0000129001;-3.2082;-6.7229;2.0375;0.0036;-0.0392;-0.0145
0000129013;-3.1963;-6.8067;1.9154;-0.0024;-0.0372;-0.0176
0000129021;-3.1723;-6.6798;2.0925;-0.0005;-0.0333;-0.0140
0000129032;-3.1867;-6.6679;2.0949;0.0012;-0.0364;-0.0171
0000129040;-3.2346;-6.6511;2.0375;-0.0059;-0.0338;-0.0120
0000129052;-3.1987;-6.6295;1.9441;0.0027;-0.0348;-0.0161
0000129060;-3.2010;-6.6822;1.9776;0.0023;-0.0365;-0.0215
0000129128;-3.1627;-6.7181;1.9704;0.0048;-0.0328;-0.0185
0000129135;-3.1771;-6.4691;2.0016;0.0059;-0.0384;-0.0184
0000129148;-3.3136;-6.6870;2.0758;0.0025;-0.0305;-0.0141
0000129155;-3.0502;-6.5457;1.9704;-0.0015;-0.0281;-0.0149
