time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000214995;6.2345;3.3615;0.9912;-0.0184;-0.1464;-0.0012
0000215003;6.1196;3.2872;1.0989;-0.0151;-0.1463;0.0037
0000215010;6.2656;3.4117;1.0702;-0.0115;-0.1444;-0.0021
0000215018;6.1483;3.2825;1.0271;-0.0105;-0.1434;0.0031
0000215027;6.1220;3.2154;1.0295;-0.0036;-0.1435;0.0015
0000215035;6.2034;3.3064;1.0175;-0.0124;-0.1418;0.0083
0000215043;6.0190;3.2298;0.9960;-0.0091;-0.1454;0.0021
0000215055;6.0765;3.2992;0.9002;-0.0192;-0.1459;0.0112
0000215063;6.0932;3.4477;0.9242;-0.0226;-0.1470;0.0105
0000215074;6.2106;3.4860;0.9720;-0.0256;-0.1480;0.0100
0000215082;6.1268;3.3519;0.9218;-0.0139;-0.1544;0.0017
0000215094;6.2608;3.4237;0.9792;-0.0072;-0.1439;-0.0013
0000215102;6.2513;3.1603;1.0391;-0.0013;-0.1330;-0.0028
0000215113;6.2369;3.1196;0.9768;0.0085;-0.1240;-0.0081
0000215121;6.4643;3.2226;1.0798;0.0149;-0.1144;-0.0101
0000215129;6.1794;3.0837;1.0678;0.0224;-0.1119;-0.0153
0000215141;6.1555;2.9401;1.0702;0.0200;-0.1085;-0.0132
0000215149;6.2704;3.1532;1.0942;0.0213;-0.0965;-0.0057
0000215216;6.2752;3.3160;0.8547;0.0132;-0.0997;-0.0159
0000215224;6.1435;3.2896;0.9146;0.0061;-0.1018;-0.0184
0000215236;6.2680;3.3423;0.8787;0.0007;-0.1061;-0.0163
0000215244;6.2872;3.4812;0.9218;0.0043;-0.1126;-0.0175
0000215255;6.3135;3.4979;0.8763;-0.0035;-0.1057;-0.0171
0000215263;6.3662;3.4764;0.8739;-0.0055;-0.1079;-0.0208
0000215271;6.3327;3.3567;0.8787;-0.0096;-0.1014;-0.0128
0000215283;6.4069;3.4309;0.9122;-0.0167;-0.0922;-0.0060
0000215291;6.3207;3.2250;0.9218;-0.0073;-0.0925;-0.0067
0000215302;6.3710;3.2058;1.0032;-0.0056;-0.0898;0.0039
0000215310;6.1076;3.0861;1.0942;0.0037;-0.0894;0.0120
0000215322;6.3159;3.0837;1.1109;0.0084;-0.0897;0.0228
0000215330;6.2010;3.0933;1.1253;0.0215;-0.0931;0.0205
0000215338;6.4572;3.2705;1.0870;0.0313;-0.0934;0.0200
0000215349;6.2321;3.1532;1.0199;0.0409;-0.0907;0.0189
0000215357;6.4189;3.3662;1.1612;0.0380;-0.0842;0.0188
0000215369;6.2560;3.3639;0.9409;0.0346;-0.0858;0.0105
0000215377;6.4332;3.3662;0.9266;0.0353;-0.0874;0.0039
0000215388;6.2034;3.3878;0.9960;0.0262;-0.0881;0.0007
0000215396;6.3375;3.2968;0.9026;0.0169;-0.0839;0.0021
0000215404;6.2537;3.4237;0.8547;0.0155;-0.0945;-0.0033
0000215416;6.2417;3.3208;0.8859;0.0165;-0.0993;-0.0032
0000215424;6.3446;3.5267;0.9026;0.0165;-0.1062;-0.0039
0000215491;6.3279;3.2082;0.8882;0.0293;-0.1179;-0.0080
0000215499;6.1962;3.1196;0.9026;0.0357;-0.1192;-0.0161
0000215511;6.5027;3.1795;0.9290;0.0412;-0.1103;-0.0091
0000215519;6.3422;3.1340;0.9505;0.0524;-0.1094;-0.0151
0000215530;6.4284;3.2513;0.9529;0.0557;-0.1042;-0.0128
0000215538;6.2489;3.3303;0.8906;0.0586;-0.1021;-0.0128
0000215546;6.3877;3.3160;0.8835;0.0510;-0.0915;-0.0056
0000215558;6.2896;3.4189;0.7685;0.0450;-0.0947;-0.0045
0000215566;6.2489;3.4692;0.7781;0.0413;-0.1015;-0.0040
0000215577;6.2560;3.4405;0.7829;0.0353;-0.1037;-0.0020
0000215585;6.1531;3.2920;0.7614;0.0401;-0.1134;-0.0103
0000215597;6.1316;3.3112;0.7446;0.0374;-0.1106;-0.0116
0000215605;6.2249;3.3782;0.7973;0.0333;-0.1091;-0.0056
0000215613;6.4931;3.4429;0.7518;0.0326;-0.1098;-0.0127
0000215624;6.3351;3.1963;0.6752;0.0261;-0.1033;-0.0145
0000215632;6.3590;3.1077;0.7709;0.0284;-0.1003;-0.0193
0000215644;6.4907;3.3399;0.5962;0.0211;-0.0890;-0.0256
0000215652;6.4476;3.3471;0.6512;0.0123;-0.0763;-0.0229
0000215663;6.3375;3.2753;0.6584;0.0096;-0.0637;-0.0266
0000215671;6.5170;3.2848;0.7781;0.0132;-0.0581;-0.0293
0000215683;6.6415;3.4548;0.7901;0.0127;-0.0440;-0.0268
0000215691;6.3159;3.1867;0.8116;0.0120;-0.0412;-0.0261
0000215699;6.2872;3.2298;0.8188;0.0189;-0.0374;-0.0246
0000215762;6.1459;3.1316;0.8547;0.0492;-0.0246;-0.0115
0000215770;6.2584;3.2178;0.8763;0.0588;-0.0212;-0.0069
