time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000795542;7.3717;-15.9861;-2.8467;0.0143;-0.0962;-0.0404
0000795551;7.4124;-16.0795;-2.9113;0.0107;-0.0962;-0.0398
0000795559;7.4077;-16.0459;-2.8371;0.0079;-0.1027;-0.0430
0000795567;7.2903;-16.0005;-2.8611;-0.0047;-0.0898;-0.0388
0000795576;7.3670;-15.9430;-2.7485;-0.0199;-0.0850;-0.0404
0000795584;7.5968;-15.9238;-2.8539;-0.0168;-0.0838;-0.0421
0000795595;7.5250;-15.8855;-2.8276;-0.0124;-0.0755;-0.0345
0000795603;7.3574;-15.9526;-2.7725;-0.0143;-0.0722;-0.0324
0000795614;7.4388;-15.8496;-2.8347;-0.0163;-0.0677;-0.0317
0000795622;7.4627;-15.9765;-2.9090;-0.0169;-0.0777;-0.0393
0000795633;7.4723;-15.9861;-2.8826;-0.0201;-0.0701;-0.0318
0000795641;7.4723;-15.8185;-2.8683;-0.0177;-0.0706;-0.0348
0000795649;7.5393;-16.0603;-2.8084;-0.0087;-0.0735;-0.0381
0000795660;7.4891;-15.9741;-2.8922;-0.0065;-0.0673;-0.0336
0000795668;7.3670;-16.1537;-2.7725;-0.0056;-0.0841;-0.0398
0000795679;7.6160;-15.8760;-2.8156;-0.0216;-0.0765;-0.0264
0000795687;7.5753;-15.9526;-2.8204;-0.0199;-0.0902;-0.0264
0000795698;7.5034;-15.9406;-2.8587;-0.0261;-0.0882;-0.0208
0000795706;7.5513;-15.9717;-2.7916;-0.0246;-0.0937;-0.0252
0000795717;7.5729;-15.8472;-2.8276;-0.0337;-0.0898;-0.0262
0000795725;7.4603;-16.0795;-2.7605;-0.0342;-0.0911;-0.0288
0000795773;7.4124;-15.9047;-2.6863;0.0112;-0.1085;-0.0333
0000795781;7.5441;-15.8927;-2.7318;0.0116;-0.1106;-0.0257
0000795792;7.5633;-16.0412;-2.7222;0.0129;-0.1156;-0.0328
0000795800;7.5322;-15.9143;-2.7581;0.0089;-0.1179;-0.0390
0000795811;7.5082;-15.9741;-2.9473;-0.0036;-0.1150;-0.0357
0000795819;7.5322;-16.0507;-2.7461;-0.0093;-0.1234;-0.0413
0000795827;7.3550;-16.1656;-2.7581;-0.0276;-0.1275;-0.0417
0000795838;7.2329;-16.1824;-2.6839;-0.0413;-0.1234;-0.0356
0000795846;7.4124;-16.0986;-2.7222;-0.0532;-0.1236;-0.0364
0000795857;7.3861;-15.9693;-2.7869;-0.0525;-0.1230;-0.0312
0000795865;7.3406;-15.9095;-2.6815;-0.0489;-0.1190;-0.0252
0000795876;7.2137;-15.9334;-2.8467;-0.0404;-0.1216;-0.0290
0000795884;7.3646;-15.7778;-2.7845;-0.0349;-0.1139;-0.0228
0000795895;7.2377;-15.9597;-2.7749;-0.0165;-0.1195;-0.0330
0000795903;7.4244;-15.8257;-2.7126;-0.0149;-0.1042;-0.0296
0000795914;7.5298;-15.6964;-2.6600;0.0019;-0.1046;-0.0361
0000795922;7.4172;-15.7706;-2.7222;0.0131;-0.0989;-0.0314
0000795933;7.2544;-16.0028;-2.7988;0.0254;-0.0873;-0.0360
0000795941;7.0413;-16.0316;-2.7916;0.0257;-0.0881;-0.0398
0000795952;7.4292;-15.9478;-2.6480;0.0077;-0.0746;-0.0364
0000795960;7.3694;-15.9454;-2.8036;-0.0051;-0.0536;-0.0289
0000795968;7.2568;-16.0148;-2.8036;0.0016;-0.0454;-0.0289
0000796016;7.2592;-15.9957;-2.7438;-0.0104;0.0241;0.0016
0000796024;7.4603;-16.0459;-2.6480;-0.0144;0.0364;0.0089
0000796035;7.5585;-15.9645;-2.5953;-0.0153;0.0368;0.0125
0000796043;7.7165;-15.9167;-2.4732;-0.0215;0.0397;0.0205
0000796054;7.5729;-15.9214;-2.4900;-0.0111;0.0404;0.0234
0000796062;7.5513;-15.9262;-2.4660;-0.0069;0.0393;0.0203
0000796073;7.5010;-15.8855;-2.5067;0.0056;0.0433;0.0081
0000796081;7.6184;-15.9047;-2.5498;0.0103;0.0426;0.0003
0000796092;7.2975;-15.9693;-2.6360;0.0169;0.0393;-0.0052
0000796100;7.2712;-16.1034;-2.6264;0.0092;0.0469;-0.0048
0000796108;7.4148;-16.0100;-2.5738;-0.0044;0.0549;-0.0031
0000796119;7.3885;-16.0292;-2.5426;-0.0072;0.0638;-0.0031
0000796127;7.3789;-16.0028;-2.5929;-0.0075;0.0759;-0.0044
0000796138;7.3741;-15.9621;-2.6600;-0.0085;0.0850;-0.0011
0000796146;7.1658;-16.0172;-2.6552;-0.0087;0.0851;-0.0036
0000796157;7.4077;-15.8879;-2.5905;-0.0137;0.1057;0.0064
0000796165;7.1874;-16.0148;-2.6504;-0.0059;0.1122;0.0072
0000796176;7.2018;-16.0866;-2.6576;-0.0087;0.1332;0.0125
0000796184;7.3119;-15.8688;-2.5714;-0.0005;0.1399;0.0075
0000796195;7.2975;-15.9981;-2.6504;-0.0013;0.1659;0.0153
0000796203;7.2401;-16.0842;-2.6695;0.0009;0.1700;0.0103
0000796211;7.2472;-16.0866;-2.6312;-0.0052;0.1931;0.0201
0000796260;7.2999;-16.0747;-2.6097;-0.0047;0.2450;0.0376
0000796268;7.3095;-16.0555;-2.4995;-0.0103;0.2555;0.0430
0000796279;7.5010;-15.9717;-2.5355;-0.0069;0.2535;0.0401
0000796287;7.3981;-16.0675;-2.4086;-0.0103;0.2658;0.0476
0000796298;7.4795;-16.1848;-2.5402;-0.0152;0.2597;0.0490
0000796306;7.5322;-16.0842;-2.5474;-0.0181;0.2602;0.0469
0000796317;7.5322;-16.0771;-2.5187;-0.0250;0.2585;0.0454
0000796325;7.6279;-16.0699;-2.6312;-0.0302;0.2525;0.0442
0000796336;7.4723;-16.1800;-2.6097;-0.0436;0.2511;0.0433
0000796344;7.5705;-16.0579;-2.5690;-0.0449;0.2443;0.0409
0000796352;7.5896;-16.0483;-2.5977;-0.0516;0.2426;0.0452
0000796363;7.5633;-16.0244;-2.5786;-0.0490;0.2376;0.0437
0000796371;7.2927;-16.1656;-2.5163;-0.0537;0.2344;0.0404
0000796382;7.5896;-15.7443;-2.5905;-0.0477;0.2270;0.0376
0000796390;7.5824;-15.9334;-2.6360;-0.0442;0.2253;0.0433
0000796401;7.3789;-15.9837;-2.5522;-0.0497;0.2226;0.0425
0000796409;7.5082;-16.0459;-2.6839;-0.0485;0.2192;0.0401
0000796420;7.5250;-15.9430;-2.5881;-0.0504;0.2153;0.0449
0000796428;7.7883;-15.8568;-2.6384;-0.0444;0.2126;0.0401
0000796439;7.4986;-16.0220;-2.6193;-0.0504;0.2004;0.0402
