time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000305121;5.2529;2.9928;-1.8531;0.0216;-0.5710;0.2056
0000305130;5.4564;3.3112;-2.2362;0.0536;-0.5744;0.1951
0000305138;5.4253;3.3375;-2.4900;0.1074;-0.5749;0.1815
0000305146;5.2098;3.2178;-2.5067;0.1793;-0.5729;0.1751
0000305199;4.8459;2.4421;-2.2051;0.2281;-0.5188;0.1339
0000305207;4.9632;2.2314;-2.0662;0.2082;-0.5149;0.1128
0000305215;4.7884;2.0375;-1.9872;0.1703;-0.5073;0.0853
0000305226;4.6615;2.1141;-1.7478;0.1159;-0.4951;0.0521
0000305234;5.0733;2.3296;-1.9896;0.0534;-0.4838;0.0364
0000305245;4.9680;2.5139;-1.9944;-0.0222;-0.4531;0.0322
0000305253;4.8554;2.6624;-2.0470;-0.0512;-0.4323;0.0397
0000305264;4.9201;2.9640;-1.9441;-0.0553;-0.3982;0.0374
0000305272;4.7285;3.1196;-1.9441;-0.0465;-0.3611;0.0528
0000305283;4.6639;3.3519;-1.8723;-0.0169;-0.3207;0.0552
0000305291;4.8100;3.3974;-1.9369;0.0205;-0.2951;0.0533
0000305299;5.0135;3.5314;-2.0231;0.0506;-0.2691;0.0522
0000305310;5.0973;3.4955;-2.0614;0.0969;-0.2575;0.0449
0000305318;5.3079;3.3255;-2.0925;0.1195;-0.2474;0.0386
0000305329;5.3463;3.0526;-2.0111;0.1276;-0.2494;0.0316
0000305337;5.2601;2.9233;-1.9872;0.1206;-0.2489;0.0296
0000305348;5.6934;3.1029;-1.9992;0.1075;-0.2617;0.0244
0000305356;5.3893;2.7031;-1.9728;0.1066;-0.2767;0.0139
0000305367;5.6000;2.9305;-1.9896;0.0986;-0.2947;0.0085
0000305375;5.5617;2.8802;-1.9393;0.0878;-0.2963;0.0144
0000305383;5.4947;3.0095;-1.8986;0.0827;-0.3095;0.0101
0000305394;5.4564;2.9473;-1.8986;0.0652;-0.3119;0.0120
0000305402;5.3606;3.0382;-1.8699;0.0542;-0.2996;0.0212
0000305456;5.4205;3.1364;-1.8699;0.1311;-0.2617;0.0429
0000305464;5.5522;3.1412;-1.9728;0.1250;-0.2466;0.0461
0000305475;5.2505;2.8706;-1.9225;0.1272;-0.2466;0.0400
0000305483;5.4899;3.0550;-1.8028;0.1119;-0.2459;0.0312
0000305491;5.5210;3.0358;-1.7980;0.0999;-0.2443;0.0270
0000305502;5.3463;2.7390;-1.7837;0.0831;-0.2407;0.0292
0000305510;5.4971;2.9233;-1.8866;0.0729;-0.2414;0.0209
0000305521;5.4300;3.0478;-1.9130;0.0658;-0.2389;0.0187
0000305529;5.4923;3.1101;-1.9417;0.0577;-0.2345;0.0254
0000305540;5.4348;3.2346;-1.9249;0.0725;-0.2321;0.0258
0000305548;5.1404;2.9904;-1.9872;0.0779;-0.2245;0.0252
0000305559;5.4660;3.1580;-2.0494;0.0974;-0.2216;0.0224
0000305567;5.2457;3.1771;-2.0638;0.1017;-0.2096;0.0205
0000305575;5.1499;2.9999;-1.9656;0.1092;-0.2110;0.0165
0000305586;5.3582;3.1292;-1.9896;0.1188;-0.1994;0.0112
0000305594;5.1978;2.9329;-1.9154;0.1171;-0.1896;0.0108
0000305605;5.1020;2.7988;-1.8866;0.1090;-0.1860;0.0011
0000305613;5.3558;2.8946;-1.9154;0.0941;-0.1656;0.0021
0000305624;5.3702;2.8922;-2.0207;0.0745;-0.1544;-0.0031
0000305632;5.4851;2.9951;-2.0087;0.0601;-0.1442;-0.0056
0000305640;5.3486;2.9377;-1.9872;0.0570;-0.1358;-0.0097
0000305651;5.3223;3.1149;-1.9704;0.0613;-0.1314;-0.0103
0000305659;5.1811;2.9928;-1.9824;0.0711;-0.1304;-0.0129
0000305713;5.4396;2.9592;-2.0016;0.0675;-0.1186;-0.0156
0000305721;5.4396;3.0502;-1.9561;0.0705;-0.1200;-0.0207
0000305732;5.5569;3.1244;-1.9896;0.0711;-0.1102;-0.0185
0000305740;5.3750;2.9784;-2.0686;0.0703;-0.1067;-0.0224
0000305751;5.2936;3.1532;-2.0399;0.0809;-0.0942;-0.0257
0000305759;5.3343;3.1053;-1.9656;0.0859;-0.0949;-0.0297
0000305767;5.2960;3.0646;-2.0111;0.0849;-0.0845;-0.0261
0000305778;5.1882;3.0382;-1.9968;0.0869;-0.0742;-0.0340
0000305786;5.4181;3.0981;-2.1213;0.0919;-0.0727;-0.0350
0000305797;5.2505;3.0215;-2.0399;0.0922;-0.0649;-0.0373
0000305805;5.2433;3.1508;-2.0016;0.1019;-0.0658;-0.0441
0000305816;5.3582;3.0526;-2.0806;0.0931;-0.0510;-0.0408
0000305824;5.3415;2.9281;-2.0925;0.0979;-0.0461;-0.0464
0000305835;5.4061;3.0215;-2.0901;0.0849;-0.0314;-0.0376
0000305843;5.2888;2.9497;-2.1284;0.0769;-0.0306;-0.0438
0000305851;5.3606;2.9880;-2.1500;0.0797;-0.0250;-0.0465
0000305862;5.3439;3.0813;-2.1835;0.0749;-0.0160;-0.0502
0000305870;5.0925;2.8970;-2.1452;0.0735;-0.0116;-0.0453
0000305881;5.5258;3.0885;-2.1691;0.0754;-0.0045;-0.0478
0000305889;5.2816;2.9473;-2.2338;0.0781;0.0011;-0.0470
0000305900;5.3319;2.9951;-2.2601;0.0883;-0.0009;-0.0544
0000305908;5.2457;3.0071;-2.1524;0.0946;0.0031;-0.0556
0000305961;5.3606;2.8874;-2.1883;0.1099;0.0193;-0.0641
0000305969;5.3534;2.9209;-2.2075;0.1066;0.0233;-0.0629
0000305977;5.4492;3.0598;-2.2386;0.1038;0.0270;-0.0653
0000305988;5.2672;2.8347;-2.3415;0.0997;0.0350;-0.0594
0000305996;5.3510;2.9281;-2.3343;0.0935;0.0464;-0.0541
0000306007;5.2194;2.8395;-2.3918;0.0983;0.0457;-0.0522
0000306015;5.2098;2.8778;-2.2721;0.0990;0.0470;-0.0574
0000306026;5.5091;3.1316;-2.4565;0.1022;0.0593;-0.0644
