time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000679967;6.6008;-15.6341;-4.2329;-0.1228;-0.0075;-0.0051
0000679977;6.6176;-15.5072;-4.2808;-0.1086;-0.0072;-0.0032
0000679985;6.6966;-15.5456;-4.3359;-0.1019;-0.0040;-0.0092
0000679993;6.8043;-15.4953;-4.3431;-0.1067;0.0080;-0.0092
0000680001;6.7780;-15.5982;-4.4436;-0.1162;0.0148;-0.0119
0000680009;6.7493;-15.6748;-4.5753;-0.1276;0.0081;-0.0229
0000680017;6.8642;-15.7371;-4.5131;-0.1472;0.0129;-0.0254
0000680025;6.8522;-15.7012;-4.4508;-0.1547;0.0155;-0.0280
0000680033;6.7852;-15.8352;-4.4173;-0.1663;0.0197;-0.0246
0000680041;6.8714;-15.7969;-4.6184;-0.1713;0.0157;-0.0309
0000680049;6.7109;-15.7922;-4.5897;-0.1841;0.0208;-0.0309
0000680057;6.8833;-15.7060;-4.5753;-0.2060;0.0240;-0.0301
0000680065;6.8259;-15.7562;-4.7238;-0.2269;0.0282;-0.0264
0000680073;6.8354;-15.6844;-4.7238;-0.2449;0.0240;-0.0306
0000680081;6.6870;-15.7443;-4.7142;-0.2683;0.0248;-0.0250
0000680089;6.6535;-15.6461;-4.7860;-0.3007;0.0314;-0.0172
0000680097;6.6679;-15.5791;-4.7453;-0.3243;0.0317;-0.0165
0000680105;6.6774;-15.5815;-4.7309;-0.3377;0.0398;-0.0095
0000680113;6.6080;-15.2870;-4.6807;-0.3505;0.0428;-0.0056
0000680121;6.7445;-15.2319;-4.6950;-0.3481;0.0498;0.0016
0000680129;6.8019;-15.2032;-4.7309;-0.3516;0.0566;0.0099
0000680137;6.8091;-15.1912;-4.6543;-0.3484;0.0589;0.0152
0000680145;6.7062;-15.1529;-4.7118;-0.3351;0.0548;0.0129
0000680153;6.8546;-15.2822;-4.6160;-0.3226;0.0625;0.0145
0000680161;6.8283;-15.1912;-4.8004;-0.3124;0.0662;0.0208
0000680169;6.8307;-15.1290;-4.8147;-0.3016;0.0572;0.0155
0000680177;6.7301;-15.2726;-4.9704;-0.2974;0.0594;0.0140
0000680185;6.7349;-15.1744;-4.9009;-0.3046;0.0602;0.0103
0000680193;6.9695;-15.1649;-5.0015;-0.3224;0.0727;0.0140
0000680201;6.8378;-15.2511;-4.8267;-0.3424;0.0850;0.0177
0000680209;6.5936;-15.2894;-4.7118;-0.3432;0.0898;0.0071
0000680217;6.7852;-15.1266;-4.7956;-0.3256;0.1116;0.0103
0000680225;6.6176;-15.1840;-4.7046;-0.2884;0.1224;0.0041
0000680233;6.5314;-15.2846;-4.8387;-0.2457;0.1438;0.0129
0000680241;6.5314;-15.0284;-4.8100;-0.1976;0.1556;0.0172
0000680249;6.4212;-14.9662;-4.9680;-0.1591;0.1716;0.0309
0000680257;6.5888;-14.8321;-5.0542;-0.1355;0.1845;0.0416
0000680265;6.5817;-14.6956;-5.2409;-0.1030;0.1941;0.0472
0000680273;6.4931;-14.6645;-5.3056;-0.0813;0.2070;0.0637
0000680281;6.7684;-14.5113;-5.3510;-0.0694;0.2140;0.0693
0000680289;6.7181;-14.6693;-5.4779;-0.0542;0.2273;0.0835
0000680297;6.5769;-14.7291;-5.5785;-0.0590;0.2341;0.0949
0000680305;6.9719;-14.6022;-5.6455;-0.0718;0.2298;0.0982
0000680313;6.8666;-14.8105;-5.7676;-0.1046;0.2384;0.1042
0000680321;7.0533;-15.0523;-5.7245;-0.1591;0.2607;0.1212
0000680329;6.9935;-15.3420;-5.7868;-0.2228;0.2815;0.1370
0000680337;6.7947;-15.6557;-5.5905;-0.2954;0.2980;0.1198
0000680345;6.6870;-15.8161;-5.6168;-0.3619;0.3058;0.1078
0000680353;6.7038;-15.8975;-5.4803;-0.4247;0.3047;0.0847
0000680361;6.8714;-15.8448;-5.3678;-0.4594;0.2920;0.0685
0000680369;7.0892;-15.5408;-5.3965;-0.4942;0.2898;0.0674
0000680377;7.0390;-15.5001;-5.3439;-0.5093;0.2789;0.0633
0000680385;7.1204;-15.3732;-5.4253;-0.5277;0.2754;0.0670
0000680393;7.2688;-14.9111;-5.5713;-0.5424;0.2653;0.0518
0000680401;7.3047;-14.5759;-5.4947;-0.5669;0.2606;0.0477
0000680409;7.0653;-14.3844;-5.4420;-0.5873;0.2631;0.0364
0000680417;7.3143;-13.8864;-5.4348;-0.5785;0.2631;0.0057
0000680425;7.3334;-13.3549;-5.4516;-0.5309;0.2686;-0.0248
0000680433;7.3837;-13.1083;-5.4468;-0.4431;0.2882;-0.0432
0000680441;7.3694;-12.9478;-5.3175;-0.3364;0.3078;-0.0594
0000680449;7.1371;-12.9478;-5.3678;-0.2153;0.3182;-0.0683
0000680457;6.9336;-12.9981;-5.5833;-0.0950;0.3212;-0.0753
0000680465;6.9145;-13.3309;-5.6862;0.0023;0.3376;-0.0677
0000680473;6.9192;-13.9151;-5.8442;0.0661;0.3312;-0.0674
0000680481;6.7900;-14.5639;-6.0908;0.0962;0.3283;-0.0486
0000680489;6.9576;-14.8967;-6.3183;0.0987;0.3055;-0.0461
0000680497;7.0940;-15.1864;-6.4763;0.0813;0.2827;-0.0569
0000680505;7.2688;-15.2798;-6.7469;0.0305;0.2683;-0.0536
0000680513;7.4148;-15.1385;-6.8929;-0.0370;0.2574;-0.0522
0000680521;7.6782;-14.6334;-6.8402;-0.0874;0.2386;-0.0774
0000680587;6.4021;-14.9901;-5.2720;0.0540;0.4223;-0.4975
0000680595;6.3207;-15.6389;-5.2577;-0.0207;0.4550;-0.5554
0000680603;6.0693;-16.0986;-5.4420;-0.1541;0.4982;-0.5943
0000680611;6.2201;-16.3237;-5.4492;-0.3813;0.5228;-0.6154
0000680619;5.9352;-16.7857;-5.5737;-0.6722;0.5363;-0.6722
0000680627;6.1794;-17.0467;-5.5258;-0.9931;0.5377;-0.7270
0000680635;6.3375;-17.1473;-5.2289;-1.3480;0.5375;-0.7725
0000680643;6.6798;-16.9533;-4.9105;-1.7369;0.5243;-0.8331
0000680651;7.1419;-16.7714;-4.4173;-2.1586;0.5316;-0.9029
0000680659;7.0413;-16.5798;-3.6416;-2.5782;0.5522;-0.9662
0000680667;6.7397;-16.1489;-2.6695;-2.9737;0.5853;-1.0365
0000680675;6.2656;-15.9550;-1.6328;-3.2714;0.6506;-1.1090
0000680683;5.8802;-15.2989;-0.6895;-3.4779;0.7384;-1.1640
0000680691;5.1619;-14.8967;-0.1125;-3.5862;0.8187;-1.2364
0000680699;4.5825;-14.1545;0.1987;-3.6284;0.8933;-1.3015
0000680707;4.1084;-13.4027;0.2753;-3.5709;0.9662;-1.3259
0000680715;3.5075;-12.7443;0.2346;-3.4691;1.0098;-1.3428
0000680723;3.1771;-12.4427;0.1987;-3.3388;1.0408;-1.3290
0000680731;3.0670;-12.1745;0.4238;-3.2592;1.0247;-1.3150
0000680739;3.3136;-11.5137;-0.2322;-3.1618;1.0030;-1.2626
0000680747;3.8188;-10.6398;-0.9649;-2.9896;0.9934;-1.1394
0000680755;4.5442;-10.3430;-1.1756;-2.7693;0.9888;-0.9950
0000680763;5.5545;-9.9719;-1.3096;-2.5205;0.9824;-0.8300
0000680771;6.0454;-9.9407;-1.6496;-2.2448;0.9943;-0.6155
0000680779;6.4093;-10.3597;-1.6400;-1.8711;0.9942;-0.4493
0000680787;6.3494;-10.9439;-1.8938;-1.5010;1.0115;-0.3533
0000680795;6.1387;-11.5089;-2.3080;-1.0989;1.0553;-0.3083
0000680803;5.9975;-11.7340;-2.9688;-0.7061;1.0769;-0.2954
0000680811;6.2489;-12.2679;-3.8690;-0.3913;1.0347;-0.2876
0000680819;6.5242;-12.6701;-5.2577;-0.2266;0.9667;-0.2617
0000680827;7.3478;-13.4075;-6.8618;-0.2840;0.8675;-0.1956
0000680835;8.1570;-14.5591;-8.4348;-0.5549;0.7803;-0.0959
0000680843;8.9998;-15.9119;-9.0070;-0.9725;0.7264;-0.0448
0000680851;9.3302;-17.1832;-8.8083;-1.3773;0.6797;-0.0221
0000680859;9.5768;-17.4585;-8.2504;-1.6697;0.6447;0.0004
0000680867;9.4164;-17.1353;-7.3574;-1.8438;0.5857;0.0320
0000680875;9.1746;-16.3835;-7.0270;-1.9355;0.5368;0.0413
0000680883;8.9447;-15.1816;-6.6559;-1.9971;0.5067;0.0766
0000680891;8.8969;-14.0157;-6.9360;-2.0440;0.5044;0.1262
0000680899;8.9016;-12.5336;-6.8139;-2.0672;0.5085;0.1507
0000680907;8.5545;-11.3581;-6.8977;-2.0451;0.5621;0.1780
0000680915;7.8482;-10.5153;-7.1563;-1.9584;0.6479;0.2334
0000680923;7.3981;-9.3039;-7.7021;-1.8329;0.7803;0.3215
0000680931;7.3622;-7.7979;-8.4132;-1.6787;0.9535;0.4952
0000680939;7.0725;-6.2393;-7.8937;-1.6298;1.0989;0.7576
0000680947;6.8187;-5.2002;-6.9983;-1.7701;1.1926;1.1417
0000680955;7.5154;-4.4532;-6.3590;-1.8179;1.2080;1.5677
0000680963;9.0214;-4.5633;-5.9137;-1.7333;1.1133;1.9829
0000680971;11.9878;-5.4803;-5.3534;-1.3725;0.9230;2.3044
0000680979;15.1816;-7.5058;-4.7022;-0.6861;0.7711;2.5715
0000680987;17.9948;-9.5313;-4.3479;0.2926;0.6255;2.7512
0000680995;19.5918;-10.6829;-4.5969;1.3399;0.5052;2.8340
0000681003;19.8862;-10.6925;-5.9568;2.1647;0.4435;2.7657
0000681011;19.1943;-10.4579;-8.0062;2.6811;0.4434;2.5034
0000681019;18.1840;-10.6877;-10.6303;2.7783;0.4776;2.1300
0000681027;17.4274;-11.4371;-12.7874;2.3401;0.5405;1.6579
0000681035;17.0539;-12.5001;-13.8217;1.5647;0.5048;1.1487
0000681043;16.6924;-12.8736;-13.2016;0.7165;0.4511;0.7437
0000681051;16.1202;-12.4906;-10.9128;0.0786;0.3982;0.5113
0000681059;15.8352;-11.5305;-8.6072;-0.1816;0.3671;0.3782
0000681067;15.6293;-10.6853;-7.2544;-0.1965;0.3255;0.3160
0000681075;15.2989;-10.0509;-6.2417;-0.0778;0.2541;0.3096
