time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000762588;7.8913;-15.9262;-3.2058;0.0195;0.6961;0.1713
0000762597;7.7812;-15.9861;-3.2872;0.0187;0.7076;0.1593
0000762606;7.6471;-15.9478;-3.1508;0.0061;0.7061;0.1515
0000762615;7.5010;-16.1465;-3.1627;-0.0285;0.7169;0.1520
0000762624;7.4819;-16.0938;-3.1029;-0.0516;0.7181;0.1604
0000762633;7.4244;-16.0866;-3.1675;-0.0755;0.7266;0.1809
0000762642;7.3717;-15.9789;-3.0670;-0.0967;0.7182;0.1977
0000762651;7.2113;-16.0675;-3.0287;-0.1122;0.7168;0.2104
0000762660;7.2903;-15.9095;-2.9975;-0.1254;0.7089;0.2156
0000762669;7.3287;-15.8736;-2.8754;-0.1363;0.7164;0.2274
0000762678;7.2999;-15.7778;-2.8706;-0.1312;0.7081;0.2334
0000762687;7.3358;-15.6413;-2.8611;-0.1147;0.6896;0.2338
0000762696;7.4891;-15.7323;-2.8108;-0.0943;0.6811;0.2384
0000762705;7.6710;-15.4833;-2.8060;-0.0597;0.6652;0.2382
0000762714;7.7045;-15.5958;-2.7964;-0.0209;0.6431;0.2366
0000762723;7.8482;-15.5695;-2.8276;0.0274;0.6231;0.2274
0000762732;7.9296;-15.6868;-2.8802;0.0693;0.6029;0.2244
0000762741;8.1092;-15.7634;-2.9066;0.1007;0.5804;0.2113
0000762750;8.2528;-15.8137;-2.9257;0.1104;0.5652;0.2010
0000762759;8.1116;-16.1633;-2.9257;0.0979;0.5432;0.1889
0000762768;8.2121;-16.2518;-2.9233;0.0779;0.5108;0.1740
0000762777;8.1714;-16.4003;-2.8659;0.0249;0.4938;0.1741
0000762786;8.2241;-16.3763;-3.0167;-0.0270;0.4739;0.1616
0000762795;8.0134;-16.2973;-2.9473;-0.0802;0.4551;0.1464
0000762804;7.9823;-16.4123;-2.9616;-0.1304;0.4499;0.1379
0000762813;7.7955;-16.3069;-2.9018;-0.1765;0.4365;0.1246
0000762822;7.6519;-16.1609;-2.9305;-0.2176;0.4238;0.1130
0000762831;7.6375;-15.9693;-2.8706;-0.2497;0.4187;0.1212
0000762840;7.6399;-15.7610;-2.9137;-0.2629;0.4070;0.1156
0000762849;7.6279;-15.4761;-2.8515;-0.2763;0.4028;0.1328
0000762858;7.6902;-15.5120;-2.8539;-0.2597;0.3909;0.1451
0000762867;7.5178;-15.5384;-2.7892;-0.2422;0.3918;0.1596
0000762876;7.5298;-15.5456;-2.8323;-0.2186;0.3972;0.1748
0000762885;7.3861;-15.6174;-2.7749;-0.1964;0.3996;0.1855
0000762894;7.4101;-15.6844;-2.7964;-0.1741;0.3976;0.1916
0000762903;7.6088;-15.6078;-2.8156;-0.1733;0.4090;0.2068
0000762912;7.5800;-15.8017;-2.7797;-0.1829;0.4189;0.2166
0000762921;7.5417;-15.8975;-2.7150;-0.1962;0.4255;0.2141
0000762930;7.5753;-15.7467;-2.7390;-0.2077;0.4362;0.2238
0000762939;7.6782;-15.8664;-2.6887;-0.2185;0.4489;0.2221
0000762948;7.5872;-15.7467;-2.7677;-0.2245;0.4517;0.2214
0000762957;7.6950;-15.6700;-2.7701;-0.2261;0.4576;0.2242
