time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0001899577;3.6847;2.5474;2.1165;0.3540;-0.9623;-0.2388
0001899586;3.4884;2.1955;2.0135;0.3500;-0.8839;-0.2208
0001899594;3.7828;2.4229;1.9944;0.3541;-0.8275;-0.2138
0001899602;4.1061;2.5618;1.8747;0.3672;-0.7754;-0.2132
0001899610;4.1875;2.5690;1.8435;0.3757;-0.7197;-0.2012
0001899618;4.2545;2.3918;1.7789;0.3940;-0.6920;-0.2024
0001899626;4.7884;2.7701;1.8507;0.4163;-0.6667;-0.2120
0001899634;4.6998;2.7438;1.8124;0.4303;-0.6432;-0.2164
0001899642;5.3223;3.0143;1.7310;0.4322;-0.6259;-0.2170
0001899650;5.3415;2.8922;1.7095;0.4491;-0.6314;-0.2308
0001899658;5.4229;2.8850;1.6831;0.4570;-0.6301;-0.2290
0001899666;5.6383;2.8635;1.5371;0.4735;-0.6400;-0.2301
0001899674;5.7150;2.7150;1.5203;0.4867;-0.6526;-0.2221
0001899682;5.8562;2.7485;1.6089;0.5013;-0.6635;-0.2305
0001899690;5.7652;2.5833;1.5419;0.4991;-0.6820;-0.2268
0001899698;5.7892;2.4397;1.6783;0.4794;-0.7037;-0.2280
0001899706;5.9065;2.4493;1.8148;0.4514;-0.7372;-0.2302
0001899714;5.9855;2.1907;1.7933;0.4226;-0.7697;-0.2380
0001899722;6.1148;2.2194;1.8196;0.3793;-0.7813;-0.2509
0001899730;5.9352;2.1979;1.7549;0.3492;-0.7978;-0.2821
0001899738;5.8921;2.2817;1.8340;0.3337;-0.8223;-0.3096
0001899746;5.8682;2.5474;1.9130;0.3196;-0.8362;-0.3227
0001899754;5.9520;2.7246;2.0279;0.3152;-0.8424;-0.3242
0001899762;5.6455;2.6600;2.1404;0.3277;-0.8541;-0.3232
0001899770;5.4348;2.8898;2.1668;0.3308;-0.8513;-0.3136
0001899778;5.4061;3.0239;2.1835;0.3297;-0.8563;-0.3079
0001899786;5.1763;3.1460;2.2098;0.3224;-0.8681;-0.3195
0001899794;4.8650;3.0215;2.2553;0.3091;-0.8697;-0.3170
0001899802;4.6184;2.9664;2.3439;0.2916;-0.8585;-0.3163
0001899810;4.7238;2.9329;2.2386;0.2814;-0.8553;-0.3315
0001899818;4.5921;2.8276;2.2769;0.2955;-0.8565;-0.3497
0001899826;4.4748;2.5953;2.3415;0.3063;-0.8567;-0.3649
0001899834;4.5993;2.5762;2.3008;0.3196;-0.8649;-0.3908
0001899842;4.8435;2.4828;2.4493;0.3060;-0.8788;-0.3946
0001899850;5.0278;2.3463;2.4708;0.2765;-0.8922;-0.3852
0001899858;5.7676;2.4349;2.5402;0.2429;-0.9225;-0.3601
0001899866;5.8083;2.5857;2.2242;0.1367;-0.9010;-0.2733
0001899874;5.1332;3.2825;1.4964;-0.0693;-0.8540;-0.0799
0001899882;4.0773;3.6512;0.7997;-0.3601;-0.8497;0.1555
0001899890;3.5362;3.9887;-0.0455;-0.6323;-0.8144;0.3619
0001899898;3.2082;4.1779;-0.5746;-0.7913;-0.7629;0.5023
0001899906;2.9018;4.8147;-0.6680;-0.8839;-0.6995;0.6051
0001899914;2.4014;5.5737;-0.7494;-0.9723;-0.6189;0.6983
0001899922;2.1069;5.8945;-0.7326;-1.0295;-0.5692;0.7627
0001899930;2.5881;6.2584;-0.3831;-1.0457;-0.5733;0.7989
0001899938;3.2274;6.0693;-0.1508;-0.9541;-0.5757;0.7650
0001899946;4.2306;5.8993;0.3304;-0.7365;-0.5987;0.6456
0001899954;5.4085;5.2696;0.5507;-0.4214;-0.5951;0.4630
0001899962;6.8043;4.7669;0.4070;-0.0814;-0.5965;0.2407
0001899970;7.7572;4.2138;-0.0120;0.2156;-0.6273;0.0232
0001899978;8.7556;3.9720;-0.6033;0.4004;-0.6853;-0.1399
0001899986;9.4763;3.3279;-0.9218;0.5029;-0.7356;-0.2651
0001899994;9.9096;2.4732;-1.4317;0.5548;-0.8302;-0.3581
0001900002;9.9958;1.7430;-1.6065;0.5792;-0.9494;-0.3910
0001900010;9.2464;0.9768;-1.6352;0.5656;-1.1278;-0.3467
0001900018;8.5066;0.4908;-1.1516;0.5076;-1.3166;-0.2286
0001900026;7.7764;0.1796;-0.7757;0.4302;-1.4560;-0.0630
