time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000347307;5.8466;3.8092;-1.3838;0.5320;0.8104;-0.1451
0000347316;5.8466;3.7876;-1.5323;0.5171;0.7927;-0.1652
0000347323;5.8514;3.9313;-1.6328;0.4875;0.7913;-0.1856
0000347331;6.2537;4.0055;-1.8172;0.4666;0.7962;-0.2064
0000347340;6.7588;4.1875;-1.9178;0.4231;0.8263;-0.2146
0000347348;6.6774;3.9528;-1.8723;0.3980;0.8587;-0.2257
0000347356;7.1443;4.2545;-1.9154;0.3623;0.9017;-0.2106
0000347368;6.8833;4.1396;-1.9752;0.3051;0.9706;-0.1844
0000347376;7.0366;3.9193;-1.9872;0.2649;1.0171;-0.1613
0000347443;5.8203;3.3399;-1.9465;0.1003;1.0476;0.0393
0000347451;5.7006;3.2130;-1.8292;0.0991;1.0000;0.0482
0000347463;5.5737;3.3998;-1.8603;0.1075;0.9220;0.0581
0000347471;5.4779;3.3303;-1.9321;0.1034;0.8723;0.0661
0000347482;5.6814;3.5314;-1.9465;0.1006;0.8071;0.0632
0000347490;5.6455;3.6416;-1.8627;0.0923;0.7665;0.0604
0000347498;5.7964;3.6440;-2.0016;0.0693;0.7262;0.0695
0000347510;5.8179;3.5051;-2.0542;0.0269;0.6752;0.0795
0000347518;6.0932;3.6009;-1.9154;0.0097;0.6415;0.0802
0000347529;6.1507;3.4381;-1.7238;-0.0093;0.6117;0.0949
0000347537;6.2465;3.4285;-1.7478;-0.0109;0.5809;0.0917
0000347549;6.1675;3.2992;-1.6400;-0.0330;0.5526;0.0939
0000347557;6.0645;3.3686;-1.5730;-0.0513;0.5368;0.0922
0000347565;6.1411;3.6464;-1.6161;-0.0707;0.5225;0.0822
0000347576;6.1770;3.6392;-1.5275;-0.0925;0.4856;0.0689
0000347584;5.9304;3.6105;-1.5921;-0.1066;0.4607;0.0589
0000347596;5.9137;3.5721;-1.4844;-0.1070;0.4157;0.0452
0000347604;5.9400;3.3710;-1.4988;-0.0935;0.3794;0.0281
0000347615;6.0118;3.1412;-1.4700;-0.0826;0.3433;0.0288
0000347623;5.9783;3.2130;-1.3192;-0.0678;0.3084;0.0211
0000347631;6.0861;3.1580;-1.3575;-0.0590;0.2900;0.0302
0000347643;6.2345;3.5219;-1.3384;-0.0638;0.2747;0.0394
0000347651;6.0837;3.5386;-1.4365;-0.0817;0.2827;0.0565
0000347718;6.7828;3.1484;-1.4748;-0.1382;0.3103;0.0989
0000347726;6.6295;2.9928;-1.4916;-0.1346;0.3373;0.1107
0000347738;6.9216;3.1987;-1.6520;-0.1415;0.3780;0.1387
0000347746;6.8283;3.3974;-1.7214;-0.1431;0.4002;0.1507
0000347757;6.7540;3.2753;-1.7526;-0.1633;0.4467;0.1701
0000347765;6.6798;3.4692;-1.9656;-0.1672;0.4690;0.1764
0000347773;6.4883;3.4572;-1.8866;-0.1872;0.4930;0.1908
0000347785;6.4859;3.5003;-2.0470;-0.1997;0.5264;0.2069
0000347793;6.4787;3.3351;-1.8723;-0.1985;0.5397;0.2176
0000347804;6.1651;3.0311;-1.8220;-0.1982;0.5521;0.2433
0000347812;5.9496;2.8395;-1.6927;-0.1803;0.5532;0.2526
0000347824;5.8371;2.7749;-1.7023;-0.1593;0.5327;0.2667
0000347832;5.6814;2.6456;-1.6544;-0.1406;0.5177;0.2842
0000347840;5.8323;2.5762;-1.7166;-0.1106;0.4931;0.2874
0000347851;5.9424;2.6791;-1.7549;-0.0537;0.4373;0.2854
0000347859;5.8706;2.7988;-1.7382;-0.0345;0.3949;0.2771
0000347871;6.0142;3.0215;-1.5467;-0.0273;0.3425;0.2626
0000347879;6.3015;3.4189;-1.3192;-0.0462;0.3138;0.2405
0000347890;7.1922;3.9552;-0.9313;-0.0686;0.2884;0.2052
0000347898;7.7405;4.3096;-0.6752;-0.1001;0.2821;0.1605
0000347910;8.7628;5.0254;-0.3065;-0.1328;0.2991;0.0753
0000347918;9.3541;5.4372;-0.3543;-0.1577;0.3384;0.0048
0000347926;9.3230;5.3367;-0.2514;-0.1788;0.3964;-0.0610
0000347993;5.7748;2.4229;0.6991;0.0216;0.3519;0.0195
0000348001;5.9759;2.7749;0.8260;0.0245;0.2674;0.0124
0000348013;6.2896;3.3591;0.7446;0.0462;0.1540;0.0036
0000348021;6.5529;3.4692;0.7398;0.0721;0.0778;0.0011
0000348032;7.4915;3.8355;0.7398;0.1254;0.0144;0.0305
0000348040;8.2384;4.0486;0.5459;0.1628;-0.0080;0.0456
0000348048;8.8418;4.2449;0.3496;0.1731;0.0060;0.0659
0000348060;9.4858;4.2928;-0.0814;0.1156;0.0553;0.0725
0000348068;9.8450;4.1300;-0.2322;0.0340;0.0979;0.0686
0000348079;9.8450;3.5578;-0.2011;-0.0861;0.1600;0.0500
0000348087;9.9814;2.9975;0.0551;-0.1411;0.2054;0.0437
0000348099;9.7779;2.3320;0.4669;-0.1431;0.2515;0.0260
0000348107;9.5840;1.8699;0.7446;-0.0850;0.2617;0.0088
0000348115;9.2847;1.7454;0.6943;-0.0248;0.2789;0.0040
0000348126;9.2536;2.0734;0.5578;0.0673;0.2994;0.0095
0000348134;9.1387;2.2003;0.2251;0.1195;0.3184;0.0117
0000348146;8.9950;2.6863;-0.0215;0.1525;0.3496;0.0386
0000348154;8.9304;2.9928;-0.0862;0.1619;0.3565;0.0552
0000348165;8.8011;3.2872;-0.2634;0.1362;0.3906;0.0839
0000348173;8.8705;3.4955;-0.2274;0.1094;0.3990;0.1025
0000348181;8.8921;3.4884;-0.2753;0.0834;0.4199;0.1092
0000348193;9.1267;3.5985;-0.1867;0.0624;0.4406;0.1195
0000348201;9.0261;3.2920;-0.3496;0.0679;0.4515;0.1140
0000348265;8.4036;3.1603;-0.6416;0.0285;0.4906;0.1116
0000348273;8.6574;3.1915;-0.5435;0.0173;0.4866;0.1176
0000348285;8.4156;3.1627;-0.5028;0.0176;0.4750;0.1079
0000348293;8.3007;2.9137;-0.4190;0.0031;0.4771;0.1099
0000348301;8.4300;2.8970;-0.4764;-0.0077;0.4740;0.1030
0000348312;8.5904;2.7869;-0.3926;-0.0128;0.4599;0.0946
0000348320;8.4180;2.7102;-0.2251;-0.0135;0.4588;0.0922
0000348332;8.2361;2.7270;-0.3232;0.0043;0.4330;0.0857
0000348340;8.2839;2.9329;-0.4022;0.0216;0.4147;0.0829
0000348351;8.1116;2.9832;-0.3759;0.0454;0.3810;0.0650
0000348359;7.8458;3.1723;-0.4980;0.0466;0.3702;0.0544
0000348367;7.6351;3.1101;-0.6393;0.0448;0.3539;0.0342
0000348379;7.4986;3.1029;-0.7518;0.0346;0.3279;-0.0079
0000348387;7.6782;3.0694;-0.6871;0.0132;0.3287;-0.0221
0000348398;7.7931;2.9377;-0.6488;-0.0085;0.3227;-0.0464
0000348406;8.0493;2.9329;-0.5267;-0.0175;0.3088;-0.0588
0000348418;8.2983;2.8012;-0.2945;-0.0285;0.3030;-0.0608
0000348426;8.5665;2.7845;-0.2227;-0.0226;0.3038;-0.0560
0000348437;8.4970;2.7749;-0.2298;-0.0079;0.2990;-0.0461
0000348445;8.3534;2.7749;-0.2107;0.0215;0.2810;-0.0454
0000348453;7.9128;2.6312;-0.2083;0.0569;0.2610;-0.0414
0000348465;7.5657;2.7174;-0.3735;0.0929;0.2129;-0.0457
0000348473;7.3119;2.7821;-0.4812;0.0982;0.1701;-0.0541
0000348540;7.5130;2.3559;-0.2131;0.0131;-0.1815;-0.1302
0000348548;7.4077;2.0853;-0.2298;0.0456;-0.2152;-0.1163
0000348560;7.2856;1.8196;-0.2682;0.1300;-0.2967;-0.0846
0000348568;7.4508;1.9058;-0.3376;0.1873;-0.3417;-0.0509
0000348576;7.3550;2.0782;-0.2274;0.2523;-0.3985;-0.0374
0000348587;7.0581;2.2697;-0.2921;0.3090;-0.4799;-0.0310
0000348595;7.3239;2.8419;-0.3759;0.3280;-0.5553;-0.0469
0000348607;7.1635;2.9497;-0.5435;0.3008;-0.6400;-0.0911
0000348615;7.4053;2.9113;-0.6704;0.2705;-0.6887;-0.1179
0000348626;7.5753;2.9808;-1.0918;0.2356;-0.7406;-0.1553
0000348634;7.9559;3.1675;-1.2354;0.2216;-0.7703;-0.1848
0000348646;8.2528;3.4500;-1.4916;0.1908;-0.7859;-0.2194
0000348654;8.2983;3.9648;-1.7645;0.1540;-0.7925;-0.2340
0000348665;8.3414;4.3981;-2.1093;0.0737;-0.8029;-0.2397
0000348673;8.3749;4.6328;-2.0997;-0.0011;-0.7985;-0.2236
0000348681;8.3031;4.6663;-2.2027;-0.0801;-0.7827;-0.1944
0000348693;8.6933;4.3191;-2.2505;-0.1829;-0.7639;-0.1440
0000348701;9.0118;4.0462;-2.1715;-0.2365;-0.7353;-0.1152
0000348713;9.1435;3.6057;-1.9537;-0.2990;-0.6973;-0.0947
0000348721;9.1746;3.3255;-1.8316;-0.3255;-0.6783;-0.1021
0000348788;8.6646;2.9832;-1.9920;-0.1576;-0.5478;-0.2778
0000348796;8.7436;3.2920;-2.1572;-0.1640;-0.5363;-0.2729
0000348808;8.6622;3.7302;-2.3774;-0.1988;-0.5385;-0.2721
0000348816;8.6526;3.9792;-2.4517;-0.2490;-0.5405;-0.2703
0000348824;8.6814;4.1922;-2.2458;-0.3007;-0.5636;-0.2602
0000348835;8.2983;4.5298;-1.9872;-0.4004;-0.5644;-0.2036
0000348843;7.5298;4.7214;-1.3001;-0.4538;-0.5987;-0.1535
0000348855;6.5625;4.9488;-0.9720;-0.4848;-0.6795;-0.0434
0000348863;5.9400;5.3726;-0.4597;-0.4880;-0.7739;0.0396
0000348874;5.1212;5.7245;0.2011;-0.5343;-0.9593;0.1640
0000348882;5.0350;5.5689;0.3065;-0.5983;-1.0858;0.2282
0000348894;6.3949;4.9871;0.2514;-0.6442;-1.2753;0.1989
0000348902;7.5513;3.9600;0.6752;-0.5902;-1.4063;0.1239
