time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0003182155;6.3997;3.0119;0.9074;-0.0362;-0.1284;-0.0019
0003182164;6.5074;3.0670;0.9864;-0.0390;-0.1358;0.0016
0003182172;6.4596;2.9544;0.8619;-0.0329;-0.1419;0.0024
0003182180;6.4141;3.0358;0.9912;-0.0254;-0.1508;-0.0057
0003182189;6.4643;3.0047;0.9074;-0.0133;-0.1600;-0.0159
0003182197;6.4141;2.9592;0.9290;-0.0179;-0.1629;-0.0180
0003182208;6.4476;2.8467;0.9218;-0.0159;-0.1765;-0.0232
0003182216;6.3638;2.8994;1.0032;-0.0199;-0.1803;-0.0252
0003182224;6.3925;2.9113;0.9385;-0.0173;-0.1865;-0.0277
0003182235;6.4955;2.8730;1.0151;-0.0185;-0.1872;-0.0222
0003182243;6.2058;2.7174;1.0534;-0.0191;-0.1885;-0.0256
0003182254;6.2608;2.7342;0.9457;-0.0197;-0.1905;-0.0258
0003182262;6.1603;2.7940;0.9313;-0.0306;-0.1855;-0.0172
0003182273;6.3566;2.9544;0.8404;-0.0398;-0.1848;-0.0129
0003182281;6.4500;2.8730;0.8475;-0.0392;-0.1872;-0.0156
0003182292;6.3710;2.9281;0.9194;-0.0396;-0.1869;-0.0127
0003182300;6.2704;2.8659;0.8835;-0.0326;-0.1852;-0.0087
0003182308;6.4212;2.8898;0.8882;-0.0326;-0.1780;-0.0064
0003182319;6.4380;2.9999;0.9026;-0.0250;-0.1791;-0.0088
0003182327;6.4979;3.0526;0.9098;-0.0196;-0.1755;-0.0076
0003182338;6.3877;2.9736;0.8739;-0.0163;-0.1719;-0.0092
0003182346;6.3375;3.0119;0.8906;-0.0124;-0.1821;-0.0100
0003182399;6.5314;2.9137;0.9409;-0.0181;-0.2108;0.0015
0003182407;6.5122;2.9209;0.9553;-0.0168;-0.2142;0.0097
0003182418;6.5793;3.0526;0.9481;-0.0109;-0.2276;0.0105
0003182426;6.8067;3.3064;0.9313;-0.0023;-0.2358;0.0124
0003182434;6.4069;2.9975;0.9697;0.0037;-0.2417;0.0047
0003182445;6.2896;2.9521;1.0104;0.0221;-0.2522;-0.0144
0003182453;6.5027;2.9257;1.0271;0.0277;-0.2634;-0.0256
0003182464;6.4069;2.9090;1.0032;0.0187;-0.2593;-0.0240
0003182472;6.4021;2.9018;1.0271;0.0167;-0.2651;-0.0273
0003182483;6.4165;2.9209;1.0630;0.0049;-0.2778;-0.0262
0003182491;6.4189;2.9281;1.1157;0.0068;-0.2838;-0.0312
0003182499;6.3758;2.9090;1.1349;0.0155;-0.2888;-0.0402
0003182510;6.3518;2.9544;1.0367;0.0248;-0.2930;-0.0373
0003182518;6.3470;2.9999;1.0846;0.0237;-0.2934;-0.0421
0003182529;6.4045;3.0789;1.0989;0.0270;-0.3046;-0.0457
0003182537;6.2321;2.9664;1.0989;0.0286;-0.3002;-0.0442
0003182548;6.3087;2.9090;1.0774;0.0364;-0.2986;-0.0534
0003182556;6.2441;2.7988;1.0654;0.0398;-0.3010;-0.0566
0003182567;6.3901;2.9497;1.0678;0.0332;-0.2912;-0.0477
0003182575;6.3087;2.8467;1.0558;0.0286;-0.2870;-0.0477
0003182583;6.2991;2.9904;1.0630;0.0305;-0.2859;-0.0594
0003182594;6.1651;3.0047;1.0989;0.0353;-0.2723;-0.0597
0003182602;6.0047;2.8228;1.0654;0.0381;-0.2545;-0.0541
0003182655;5.9927;2.8491;1.0415;0.0199;-0.1844;-0.0314
0003182663;5.9735;2.8180;0.9768;0.0103;-0.1628;-0.0244
0003182674;6.1675;2.9305;0.9553;0.0107;-0.1511;-0.0240
0003182682;6.0621;2.8730;0.9625;0.0137;-0.1366;-0.0228
0003182690;5.9999;2.7485;1.0080;0.0097;-0.1240;-0.0193
0003182701;6.0621;2.8395;1.0774;0.0100;-0.1066;-0.0155
0003182709;6.2656;2.8515;0.9864;0.0099;-0.0958;-0.0096
0003182720;6.0071;2.7581;0.9433;0.0188;-0.0843;-0.0091
0003182728;6.1435;2.8659;0.9912;0.0089;-0.0734;-0.0055
0003182739;6.1004;2.9473;0.8835;0.0100;-0.0605;-0.0107
0003182747;6.0693;2.8563;0.8643;0.0108;-0.0418;-0.0004
0003182758;6.0837;2.8587;0.8452;0.0112;-0.0332;-0.0024
0003182766;6.1890;3.0598;0.8739;0.0093;-0.0284;-0.0091
0003182774;6.3111;3.0718;0.8643;0.0076;-0.0148;-0.0007
0003182785;6.1555;2.8754;0.8811;0.0064;-0.0032;0.0025
0003182793;6.1651;2.9592;0.9122;0.0079;0.0029;0.0007
0003182804;6.2656;2.9712;0.7781;0.0079;0.0087;-0.0019
0003182812;6.1483;2.8826;0.8380;0.0065;0.0055;-0.0051
0003182823;6.4212;2.8898;0.7494;-0.0025;0.0077;-0.0072
0003182831;6.1770;2.8659;0.7973;-0.0092;0.0024;-0.0076
0003182839;6.3518;2.9425;0.7997;-0.0013;-0.0019;-0.0137
0003182850;6.2800;2.9904;0.8739;-0.0083;-0.0031;-0.0116
0003182858;6.3566;2.9975;0.7781;0.0025;-0.0139;-0.0238
0003182911;6.3877;3.0933;0.8499;-0.0009;-0.0601;-0.0289
0003182919;6.5338;3.0837;0.7877;0.0060;-0.0669;-0.0305
0003182930;6.3015;3.0502;0.7614;0.0091;-0.0665;-0.0261
0003182938;6.2225;2.9592;0.7518;0.0125;-0.0715;-0.0318
0003182946;6.1435;2.9616;0.7278;0.0153;-0.0691;-0.0276
0003182957;6.2297;2.9281;0.7470;0.0085;-0.0662;-0.0290
0003182965;6.2130;3.0071;0.7901;0.0097;-0.0605;-0.0288
0003182976;6.0861;2.9090;0.6608;0.0180;-0.0584;-0.0360
0003182984;6.0597;2.9449;0.6105;0.0111;-0.0608;-0.0356
0003182995;6.0980;2.8539;0.6057;0.0012;-0.0569;-0.0432
0003183003;6.2106;2.9497;0.6369;0.0044;-0.0530;-0.0388
0003183014;6.4596;3.1651;0.6369;-0.0039;-0.0454;-0.0361
0003183022;6.3686;3.0095;0.6033;-0.0043;-0.0494;-0.0352
0003183030;6.2968;3.0263;0.6632;0.0068;-0.0528;-0.0353
0003183041;6.1363;2.8778;0.6560;0.0080;-0.0544;-0.0357
