time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0001047350;4.6448;3.0742;0.2825;-0.0316;-0.0681;0.0100
0001047360;4.5514;2.9928;0.2083;-0.0377;-0.0582;0.0131
0001047368;4.2497;2.8060;0.3065;-0.0392;-0.0524;0.0092
0001047376;4.4748;2.9137;0.2394;-0.0532;-0.0494;0.0072
0001047384;4.4245;2.9257;0.2322;-0.0624;-0.0436;0.0059
0001047392;4.4436;2.8898;0.2993;-0.0694;-0.0328;0.0040
0001047400;4.5155;2.9090;0.2658;-0.0727;-0.0313;0.0047
0001047408;4.4436;2.8826;0.1939;-0.0793;-0.0148;0.0053
0001047416;4.4819;2.8946;0.1939;-0.0801;-0.0139;0.0063
0001047424;4.3167;2.8946;0.1580;-0.0886;0.0033;0.0172
0001047432;4.1587;2.7126;0.1269;-0.0918;0.0199;0.0226
0001047440;4.4628;2.8611;0.1796;-0.0959;0.0336;0.0205
0001047448;4.3527;2.7725;0.0838;-0.0974;0.0449;0.0196
0001047456;4.4269;2.7150;0.2634;-0.1087;0.0558;0.0246
0001047464;4.5418;2.8299;0.2107;-0.1191;0.0633;0.0192
0001047472;4.6208;2.6647;0.2370;-0.1238;0.0649;0.0179
0001047480;4.6878;2.8084;0.2298;-0.1316;0.0818;0.0249
0001047488;4.5897;2.7174;0.2418;-0.1418;0.0850;0.0241
0001047496;4.4556;2.6552;0.2658;-0.1539;0.1015;0.0314
0001047504;4.5610;2.9209;0.2083;-0.1676;0.1143;0.0342
0001047512;4.6136;3.0502;0.1867;-0.1760;0.1259;0.0345
0001047520;4.3742;2.7222;0.2466;-0.1700;0.1312;0.0312
0001047528;4.5681;2.8539;0.1891;-0.1727;0.1439;0.0349
0001047536;4.5729;2.8587;0.1891;-0.1673;0.1503;0.0317
0001047544;4.6783;2.9281;0.1772;-0.1620;0.1636;0.0338
0001047552;4.7166;2.9616;0.0646;-0.1609;0.1711;0.0298
0001047560;4.7549;2.8946;0.2155;-0.1547;0.1661;0.0204
0001047568;4.7094;2.9473;0.1197;-0.1636;0.1853;0.0240
0001047576;4.8746;3.0622;0.0886;-0.1696;0.1951;0.0167
0001047584;4.8435;2.9066;0.1700;-0.1649;0.2013;0.0092
0001047592;4.8147;2.9113;0.2083;-0.1665;0.2238;0.0139
0001047600;4.6878;2.9329;0.2849;-0.1728;0.2346;0.0226
0001047608;4.4843;2.8850;0.2179;-0.1737;0.2449;0.0258
0001047616;4.4796;2.9066;0.3926;-0.1751;0.2581;0.0372
0001047624;4.6783;2.9712;0.3472;-0.1813;0.2679;0.0465
0001047632;4.5825;2.8635;0.3735;-0.1896;0.2774;0.0478
0001047640;4.8004;3.0143;0.3017;-0.1917;0.2830;0.0437
0001047648;4.7764;2.8132;0.2586;-0.2070;0.2996;0.0480
0001047656;4.8890;3.0765;0.2418;-0.2096;0.3003;0.0396
0001047664;4.9081;2.9832;0.3112;-0.2037;0.3055;0.0357
0001047672;5.1044;3.0646;0.3567;-0.1960;0.3214;0.0365
