time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000501239;6.1962;-15.9597;0.7853;-0.0176;0.0338;-0.0305
0000501247;6.0190;-16.0747;0.7853;-0.0233;0.0422;-0.0294
0000501254;6.0406;-16.0244;0.8428;-0.0238;0.0366;-0.0336
0000501262;5.8921;-16.1656;0.8811;-0.0300;0.0436;-0.0326
0000501271;5.8466;-16.1944;0.7901;-0.0199;0.0308;-0.0372
0000501279;5.8802;-16.1992;0.7877;-0.0234;0.0252;-0.0304
0000501291;5.8802;-16.1704;0.7781;-0.0218;0.0180;-0.0280
0000501299;5.8586;-16.1561;0.7949;-0.0153;0.0069;-0.0233
0000501307;5.9233;-16.1728;0.7135;-0.0201;-0.0028;-0.0167
0000501318;5.8419;-16.1465;0.7135;-0.0184;-0.0187;-0.0226
0000501326;5.9687;-16.0627;0.8380;-0.0183;-0.0204;-0.0151
0000501338;5.8706;-16.0531;0.8236;-0.0145;-0.0393;-0.0203
0000501346;5.7557;-16.2351;0.8452;-0.0213;-0.0454;-0.0145
0000501357;5.8012;-16.1321;0.7877;-0.0205;-0.0614;-0.0161
0000501365;5.9161;-16.1106;0.7326;-0.0208;-0.0697;-0.0153
0000501433;6.1244;-16.0388;0.6752;-0.0064;-0.1302;-0.0184
0000501441;5.9041;-16.1992;0.7661;0.0019;-0.1404;-0.0175
0000501452;5.9807;-16.0459;0.7446;-0.0011;-0.1448;-0.0133
0000501460;5.9185;-16.1417;0.6752;-0.0067;-0.1496;-0.0103
0000501472;5.8730;-16.1944;0.7278;-0.0057;-0.1571;-0.0132
0000501480;6.0238;-16.0747;0.6680;-0.0001;-0.1636;-0.0139
0000501488;6.0501;-16.1489;0.6991;-0.0083;-0.1571;-0.0092
0000501499;6.1627;-16.0220;0.7063;-0.0075;-0.1592;-0.0079
0000501507;5.9424;-16.2183;0.6680;-0.0168;-0.1536;-0.0056
0000501519;6.2177;-16.0651;0.6680;-0.0112;-0.1518;-0.0009
0000501527;6.0238;-16.1944;0.6800;-0.0176;-0.1476;-0.0056
0000501538;6.1196;-16.0268;0.7183;-0.0196;-0.1388;0.0003
0000501546;6.1603;-16.0627;0.6656;-0.0171;-0.1395;-0.0028
0000501558;6.0621;-16.2423;0.6584;-0.0188;-0.1331;-0.0025
0000501566;6.0885;-16.0962;0.6464;-0.0095;-0.1288;-0.0023
0000501577;5.9807;-16.3069;0.6560;-0.0168;-0.1179;0.0019
0000501585;6.1028;-16.1824;0.7135;-0.0139;-0.1053;-0.0011
0000501597;6.1292;-16.1776;0.6656;-0.0152;-0.1001;-0.0001
0000501605;6.1052;-16.1848;0.6608;-0.0144;-0.0891;0.0021
0000501613;6.1890;-16.1752;0.6536;-0.0143;-0.0763;0.0001
0000501625;6.2153;-16.0866;0.7183;-0.0179;-0.0671;-0.0023
0000501633;6.2369;-16.0268;0.6584;-0.0200;-0.0569;-0.0007
0000501700;6.1938;-16.1441;0.6488;-0.0120;0.0009;-0.0108
0000501708;6.1651;-16.1273;0.6488;-0.0172;0.0077;-0.0089
0000501719;6.0789;-16.1082;0.7566;-0.0127;0.0089;-0.0091
0000501727;6.0573;-16.0771;0.6823;-0.0119;0.0204;-0.0107
0000501739;6.2417;-16.1273;0.6393;-0.0043;0.0160;-0.0145
0000501747;6.2153;-16.0627;0.6057;-0.0025;0.0242;-0.0108
0000501758;6.2106;-16.0340;0.7494;-0.0092;0.0356;-0.0113
0000501766;5.9999;-16.1704;0.6895;-0.0085;0.0384;-0.0141
0000501774;6.0956;-16.1417;0.7183;-0.0096;0.0417;-0.0111
0000501786;6.1244;-16.1824;0.6943;-0.0033;0.0440;-0.0136
0000501794;6.0741;-16.2471;0.7063;-0.0044;0.0530;-0.0145
0000501805;6.0262;-16.1561;0.7805;-0.0085;0.0560;-0.0116
0000501813;6.1483;-16.0962;0.6608;-0.0077;0.0574;-0.0103
0000501825;6.2058;-15.9693;0.6823;-0.0060;0.0576;-0.0156
0000501833;6.0789;-16.1130;0.7733;-0.0129;0.0558;-0.0136
0000501844;5.8730;-16.2183;0.7326;-0.0116;0.0545;-0.0136
