time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000111994;3.9433;-15.7084;0.5459;-0.0250;-0.0374;-0.0199
0000112002;3.7134;-15.7850;0.5100;-0.0300;-0.0268;-0.0155
0000112009;3.8523;-15.8879;0.4788;-0.0354;-0.0290;-0.0148
0000112017;3.6512;-15.9741;0.3615;-0.0312;-0.0360;-0.0207
0000112025;3.9552;-15.7754;0.3926;-0.0380;-0.0309;-0.0172
0000112033;3.6990;-15.8209;0.4501;-0.0381;-0.0320;-0.0173
0000112041;3.9648;-15.7586;0.4812;-0.0445;-0.0281;-0.0157
0000112049;3.8140;-15.8544;0.4262;-0.0414;-0.0337;-0.0172
0000112057;3.7804;-15.9861;0.4717;-0.0460;-0.0273;-0.0120
0000112065;3.7852;-15.8233;0.5004;-0.0426;-0.0380;-0.0163
0000112073;3.7613;-15.9693;0.4956;-0.0418;-0.0333;-0.0132
0000112081;3.6966;-15.9286;0.4286;-0.0365;-0.0390;-0.0204
0000112089;3.9121;-15.8472;0.3974;-0.0392;-0.0324;-0.0107
0000112097;3.8786;-15.7658;0.3807;-0.0433;-0.0310;-0.0099
0000112105;3.9289;-15.8376;0.3759;-0.0398;-0.0302;-0.0148
0000112113;3.7948;-15.8999;0.4429;-0.0380;-0.0317;-0.0119
0000112121;3.7804;-15.8568;0.3448;-0.0416;-0.0332;-0.0181
0000112129;3.7900;-15.8592;0.4022;-0.0437;-0.0353;-0.0169
0000112137;3.7781;-15.9502;0.3567;-0.0452;-0.0318;-0.0160
0000112145;3.7278;-15.8783;0.3184;-0.0448;-0.0322;-0.0129
0000112153;3.9696;-15.8305;0.4717;-0.0492;-0.0330;-0.0092
0000112161;3.9648;-15.8089;0.4334;-0.0410;-0.0300;-0.0095
0000112169;3.8092;-15.8400;0.4812;-0.0425;-0.0306;-0.0077
0000112177;3.7565;-15.9167;0.4501;-0.0354;-0.0364;-0.0156
0000112185;4.0151;-15.8424;0.2897;-0.0262;-0.0357;-0.0103
0000112193;3.8188;-16.0316;0.3759;-0.0329;-0.0294;-0.0059
0000112201;3.6895;-15.8712;0.3591;-0.0281;-0.0328;-0.0151
0000112209;3.7637;-15.8305;0.3807;-0.0281;-0.0325;-0.0123
0000112217;3.9121;-15.7179;0.3998;-0.0321;-0.0312;-0.0123
0000112225;3.7637;-15.8760;0.3831;-0.0380;-0.0308;-0.0061
0000112233;3.8499;-15.7515;0.4645;-0.0292;-0.0356;-0.0111
0000112241;3.7206;-15.7898;0.4094;-0.0304;-0.0330;-0.0127
0000112249;3.7589;-15.8472;0.4310;-0.0312;-0.0373;-0.0152
0000112257;3.7278;-15.8329;0.4238;-0.0269;-0.0377;-0.0180
0000112265;3.9313;-15.7347;0.4310;-0.0308;-0.0376;-0.0127
0000112273;3.7014;-15.8113;0.3926;-0.0349;-0.0298;-0.0109
0000112281;3.7397;-16.0100;0.3687;-0.0325;-0.0317;-0.0140
0000112289;3.7110;-15.9047;0.4573;-0.0296;-0.0370;-0.0156
0000112297;3.7278;-15.9765;0.4334;-0.0304;-0.0345;-0.0116
0000112305;3.7972;-15.8640;0.4429;-0.0353;-0.0324;-0.0115
0000112313;3.7852;-15.9023;0.4094;-0.0322;-0.0328;-0.0097
0000112321;3.7469;-15.9502;0.3352;-0.0276;-0.0350;-0.0137
0000112329;3.7876;-15.8927;0.3232;-0.0349;-0.0329;-0.0095
0000112337;3.8690;-15.7874;0.3591;-0.0306;-0.0377;-0.0088
0000112345;3.7421;-15.8616;0.3783;-0.0349;-0.0282;-0.0101
0000112353;3.7421;-15.9813;0.4381;-0.0340;-0.0369;-0.0147
0000112361;3.8235;-15.7682;0.3232;-0.0296;-0.0372;-0.0159
0000112369;3.8403;-15.8089;0.4334;-0.0377;-0.0340;-0.0185
0000112377;3.6847;-15.9382;0.3232;-0.0318;-0.0354;-0.0173
0000112385;3.8475;-15.8807;0.4549;-0.0398;-0.0302;-0.0128
0000112393;3.7062;-16.0124;0.4142;-0.0374;-0.0293;-0.0148
0000112401;3.8499;-15.8664;0.4405;-0.0322;-0.0361;-0.0179
0000112409;3.7493;-15.8903;0.3783;-0.0341;-0.0326;-0.0120
0000112417;3.9696;-15.8113;0.3017;-0.0288;-0.0306;-0.0179
0000112425;3.8044;-15.9765;0.3759;-0.0224;-0.0328;-0.0155
0000112433;3.9025;-15.8592;0.4357;-0.0252;-0.0328;-0.0152
0000112441;3.7709;-15.9238;0.4812;-0.0175;-0.0361;-0.0195
0000112449;3.8307;-15.7443;0.3807;-0.0207;-0.0334;-0.0189
0000112457;3.7230;-15.9023;0.3903;-0.0220;-0.0325;-0.0181
0000112465;3.7110;-15.7922;0.3831;-0.0293;-0.0292;-0.0097
0000112473;3.9385;-15.7419;0.3926;-0.0349;-0.0278;-0.0095
0000112481;3.9169;-15.6916;0.2969;-0.0424;-0.0298;-0.0101
0000112489;3.8307;-15.7538;0.4022;-0.0416;-0.0332;-0.0141
0000112497;3.7302;-15.8424;0.4070;-0.0438;-0.0361;-0.0133
0000112505;3.7038;-15.9358;0.3065;-0.0446;-0.0302;-0.0124
0000112513;3.8259;-15.7945;0.3783;-0.0493;-0.0318;-0.0095
0000112521;3.8164;-15.7515;0.4046;-0.0449;-0.0389;-0.0183
0000112529;3.9193;-15.7036;0.3232;-0.0374;-0.0365;-0.0207
0000112537;3.9863;-15.7395;0.3735;-0.0428;-0.0298;-0.0180
0000112564;3.7469;-15.9119;0.3783;-0.0316;-0.0276;-0.0115
0000112572;3.7134;-15.9454;0.2921;-0.0282;-0.0282;-0.0145
0000112580;3.8403;-15.7850;0.3352;-0.0289;-0.0314;-0.0140
0000112588;3.6464;-15.9909;0.3639;-0.0240;-0.0318;-0.0177
0000112596;3.7637;-15.8855;0.3519;-0.0294;-0.0314;-0.0123
0000112604;3.7613;-15.9310;0.3352;-0.0284;-0.0342;-0.0199
0000112612;3.7804;-15.8089;0.4334;-0.0228;-0.0353;-0.0145
0000112620;3.7421;-15.8257;0.3208;-0.0305;-0.0312;-0.0125
0000112628;3.8403;-15.9238;0.3448;-0.0278;-0.0333;-0.0201
0000112636;3.7852;-15.8664;0.3783;-0.0272;-0.0353;-0.0211
0000112644;3.7134;-15.9813;0.2897;-0.0260;-0.0360;-0.0183
0000112652;3.8068;-15.8783;0.4166;-0.0296;-0.0316;-0.0183
0000112660;3.8666;-15.8736;0.2682;-0.0240;-0.0380;-0.0187
0000112668;3.7852;-15.8592;0.3160;-0.0317;-0.0348;-0.0140
0000112676;3.7757;-16.0100;0.3328;-0.0318;-0.0354;-0.0192
0000112684;3.9433;-15.8305;0.3256;-0.0208;-0.0390;-0.0188
0000112692;3.7948;-15.8017;0.3304;-0.0312;-0.0384;-0.0173
0000112700;3.8714;-15.8807;0.3567;-0.0296;-0.0361;-0.0160
0000112708;4.0414;-15.6102;0.2418;-0.0334;-0.0369;-0.0169
0000112716;3.8403;-15.9071;0.3950;-0.0228;-0.0378;-0.0200
0000112724;3.7876;-15.8640;0.1939;-0.0266;-0.0292;-0.0124
0000112732;3.8714;-15.7682;0.3160;-0.0253;-0.0345;-0.0155
0000112740;3.7469;-15.9861;0.3232;-0.0281;-0.0318;-0.0211
0000112748;3.8642;-15.7922;0.3591;-0.0233;-0.0358;-0.0192
0000112756;3.7948;-15.8209;0.2753;-0.0225;-0.0348;-0.0179
0000112764;4.0677;-15.6892;0.3041;-0.0237;-0.0310;-0.0089
0000112772;3.9361;-15.7275;0.2825;-0.0171;-0.0361;-0.0136
0000112780;3.7565;-15.9238;0.3615;-0.0183;-0.0314;-0.0112
0000112788;3.9600;-15.8640;0.2993;-0.0167;-0.0294;-0.0119
0000112796;3.9313;-15.9023;0.2490;-0.0109;-0.0318;-0.0133
0000112804;3.8259;-15.8831;0.2514;-0.0157;-0.0273;-0.0087
0000112812;3.7876;-15.7993;0.3424;-0.0119;-0.0278;-0.0121
0000112820;3.7326;-15.9310;0.3065;-0.0171;-0.0211;-0.0117
0000112828;3.9672;-15.7898;0.3567;-0.0113;-0.0266;-0.0108
0000112836;3.8235;-15.9119;0.3831;-0.0177;-0.0244;-0.0123
0000112844;3.7996;-15.9119;0.3136;-0.0061;-0.0332;-0.0145
0000112852;3.8475;-15.8903;0.2993;-0.0113;-0.0276;-0.0087
0000112860;3.8978;-15.8760;0.3160;-0.0099;-0.0252;-0.0028
0000112868;3.7182;-15.9286;0.2945;-0.0039;-0.0249;-0.0092
0000112876;3.7565;-15.8760;0.2801;-0.0039;-0.0261;-0.0079
0000112884;3.7014;-16.0316;0.3256;-0.0088;-0.0256;-0.0097
0000112892;3.7876;-15.9310;0.3304;-0.0044;-0.0289;-0.0124
0000112900;3.9313;-15.7993;0.2945;-0.0095;-0.0222;-0.0145
0000112908;3.9816;-15.7036;0.2682;-0.0037;-0.0292;-0.0145
0000112916;3.8762;-15.8113;0.3184;-0.0139;-0.0173;-0.0125
0000112924;3.8499;-15.7658;0.2514;-0.0164;-0.0204;-0.0139
0000112932;3.6703;-15.9909;0.3160;-0.0091;-0.0293;-0.0200
0000112940;3.6775;-15.8760;0.2849;-0.0095;-0.0199;-0.0181
0000112948;4.0749;-15.8305;0.3280;-0.0084;-0.0272;-0.0172
0000112956;3.8164;-15.8712;0.2274;-0.0111;-0.0285;-0.0201
0000112964;3.6847;-15.8520;0.2251;-0.0057;-0.0329;-0.0169
0000112972;3.5889;-15.8903;0.1963;-0.0160;-0.0316;-0.0163
0000112980;3.7709;-15.7562;0.2610;-0.0124;-0.0349;-0.0163
0000112988;3.6871;-15.8065;0.2634;-0.0159;-0.0408;-0.0121
0000112996;3.6655;-15.8281;0.2634;-0.0128;-0.0490;-0.0232
0000113004;4.0534;-15.6629;0.3304;-0.0133;-0.0536;-0.0192
0000113012;3.6416;-15.7706;0.3759;-0.0144;-0.0557;-0.0216
0000113020;3.5841;-15.8616;0.3831;-0.0075;-0.0634;-0.0264
0000113028;3.9648;-15.6844;0.3328;-0.0097;-0.0582;-0.0195
0000113036;3.7302;-15.8448;0.3711;-0.0176;-0.0597;-0.0172
0000113044;3.7900;-15.7682;0.2442;-0.0199;-0.0642;-0.0218
0000113052;4.0247;-15.6892;0.3663;-0.0200;-0.0612;-0.0204
0000113060;3.8810;-15.9406;0.3400;-0.0213;-0.0621;-0.0193
0000113068;3.9768;-15.8472;0.4525;-0.0229;-0.0581;-0.0120
0000113076;3.8858;-15.8089;0.3591;-0.0310;-0.0540;-0.0097
0000113084;3.9361;-15.7802;0.4525;-0.0240;-0.0640;-0.0184
0000113092;3.9504;-15.8017;0.4884;-0.0292;-0.0589;-0.0180
0000113100;3.9480;-15.8065;0.3759;-0.0310;-0.0554;-0.0208
0000113108;3.7781;-15.9071;0.3448;-0.0338;-0.0608;-0.0176
0000113116;3.8810;-15.8592;0.3089;-0.0390;-0.0584;-0.0179
0000113199;4.2138;-15.6365;0.3089;-0.0228;-0.0464;-0.0023
0000113207;3.8618;-15.8089;0.3256;-0.0268;-0.0426;0.0007
0000113215;3.9097;-15.8544;0.2274;-0.0233;-0.0472;-0.0032
0000113223;3.7254;-15.8520;0.3256;-0.0232;-0.0444;-0.0049
0000113231;3.8068;-15.9119;0.2203;-0.0301;-0.0409;0.0041
0000113239;3.8475;-15.9454;0.2274;-0.0332;-0.0420;-0.0024
0000113247;3.8188;-15.9190;0.3400;-0.0288;-0.0454;-0.0069
0000113255;3.7876;-15.9382;0.2610;-0.0282;-0.0394;0.0023
0000113263;3.9073;-15.8305;0.3160;-0.0276;-0.0328;0.0012
0000113271;3.9193;-15.9382;0.2274;-0.0164;-0.0368;-0.0025
0000113279;4.1372;-15.9334;0.2538;-0.0136;-0.0318;0.0039
0000113287;3.8762;-15.9047;0.1820;-0.0065;-0.0333;0.0024
0000113295;4.0749;-15.6796;0.2801;0.0007;-0.0286;0.0055
0000113303;4.0127;-15.8831;0.1963;0.0016;-0.0237;0.0072
0000113311;3.9289;-15.7275;0.3496;0.0067;-0.0285;0.0001
0000113319;3.9983;-15.6820;0.2921;-0.0015;-0.0269;0.0043
0000113327;3.9002;-15.8448;0.3639;-0.0049;-0.0232;0.0016
0000113335;3.9145;-15.7730;0.3496;-0.0035;-0.0334;-0.0008
0000113343;3.6129;-15.8831;0.3376;-0.0052;-0.0285;0.0027
0000113351;3.8547;-15.7036;0.3639;-0.0065;-0.0318;-0.0032
0000113359;3.6320;-15.9358;0.3232;-0.0133;-0.0298;0.0000
0000113367;3.7972;-15.9502;0.3519;-0.0097;-0.0306;0.0039
0000113375;3.8092;-15.8017;0.3089;-0.0141;-0.0316;-0.0032
0000113383;3.8762;-15.8855;0.3208;-0.0093;-0.0358;-0.0031
0000113391;3.7062;-15.8448;0.2945;-0.0140;-0.0342;-0.0032
0000113399;3.7876;-15.7586;0.3136;-0.0119;-0.0385;-0.0061
0000113407;3.9840;-15.6724;0.3089;-0.0123;-0.0384;-0.0015
0000113415;3.7230;-15.8592;0.2753;-0.0151;-0.0432;-0.0036
0000113423;3.9720;-15.7347;0.3256;-0.0101;-0.0477;-0.0119
0000113431;3.6990;-15.8089;0.3496;-0.0127;-0.0412;-0.0023
0000113439;3.7086;-15.8496;0.2873;-0.0141;-0.0430;-0.0071
0000113447;3.8235;-15.7467;0.3472;-0.0129;-0.0476;-0.0116
0000113455;3.6631;-15.8376;0.2370;-0.0089;-0.0528;-0.0112
0000113463;3.7948;-15.7347;0.3352;-0.0117;-0.0486;-0.0045
0000113471;3.7421;-15.8688;0.2562;-0.0157;-0.0450;-0.0036
0000113479;3.9241;-15.7682;0.3639;-0.0149;-0.0545;-0.0104
0000113487;3.7038;-15.9143;0.2993;-0.0112;-0.0556;-0.0080
0000113495;3.7302;-15.9502;0.2274;-0.0176;-0.0482;-0.0008
0000113503;3.7876;-15.9286;0.3065;-0.0216;-0.0464;-0.0021
0000113511;3.9121;-15.7443;0.2490;-0.0173;-0.0484;-0.0051
0000113519;3.8618;-15.9574;0.2322;-0.0147;-0.0461;-0.0040
0000113527;4.0821;-15.8352;0.3543;-0.0085;-0.0466;-0.0027
0000113535;3.9959;-15.8137;0.2969;-0.0139;-0.0390;0.0020
0000113543;3.8618;-16.0244;0.3184;-0.0053;-0.0421;-0.0069
0000113551;3.7996;-15.9813;0.3256;-0.0035;-0.0317;-0.0024
0000113559;3.8954;-15.9502;0.2514;-0.0037;-0.0317;-0.0072
0000113567;3.7278;-15.9837;0.3304;0.0096;-0.0312;-0.0083
0000113575;3.9624;-15.8185;0.2801;0.0036;-0.0314;-0.0001
0000113583;3.8571;-15.7562;0.3184;-0.0035;-0.0197;0.0017
0000113591;3.8068;-15.9047;0.3112;0.0003;-0.0244;-0.0035
0000113599;3.9241;-15.8089;0.3974;-0.0027;-0.0228;-0.0012
0000113607;3.8259;-15.8041;0.3424;-0.0019;-0.0250;-0.0028
0000113615;3.8211;-15.8616;0.3184;-0.0044;-0.0238;-0.0016
0000113623;3.6464;-15.9597;0.4022;-0.0008;-0.0312;-0.0012
0000113631;3.7828;-15.8975;0.2969;-0.0028;-0.0264;-0.0021
0000113639;3.7637;-15.9286;0.3017;-0.0044;-0.0237;0.0004
0000113647;3.9289;-15.7586;0.3519;-0.0044;-0.0240;-0.0012
0000113655;3.7900;-15.9382;0.3184;0.0015;-0.0312;-0.0057
0000113663;3.7804;-15.8760;0.3448;0.0017;-0.0224;0.0009
0000113671;3.9241;-15.7084;0.3496;-0.0021;-0.0173;0.0033
0000113679;3.7182;-15.6437;0.3304;0.0003;-0.0221;-0.0012
0000113687;3.8499;-15.7275;0.2825;-0.0052;-0.0242;-0.0051
0000113695;3.6631;-15.8807;0.3615;-0.0011;-0.0226;-0.0032
0000113703;3.6272;-15.8376;0.3687;-0.0048;-0.0253;-0.0051
0000113711;3.6655;-15.8424;0.4142;0.0005;-0.0349;-0.0120
0000113719;3.8690;-15.6054;0.2203;-0.0063;-0.0300;-0.0075
0000113727;3.6823;-15.8520;0.3184;-0.0084;-0.0293;-0.0045
0000113735;3.7445;-15.8592;0.2777;-0.0048;-0.0372;-0.0112
0000113743;3.8666;-15.7778;0.3017;-0.0036;-0.0370;-0.0107
0000113826;3.7733;-15.8903;0.3807;-0.0057;-0.0370;-0.0281
0000113834;3.8379;-15.9286;0.4190;-0.0055;-0.0372;-0.0205
0000113842;3.8068;-15.8807;0.3711;-0.0065;-0.0412;-0.0278
0000113850;3.9073;-15.7443;0.3783;-0.0095;-0.0385;-0.0241
0000113858;3.8211;-15.8065;0.3136;-0.0091;-0.0365;-0.0240
