time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000818471;5.2960;-15.6437;2.7605;0.0959;0.0842;-0.0203
0000818479;5.3870;-15.6246;2.7102;0.0939;0.0826;-0.0228
0000818486;5.3439;-15.5408;2.7964;0.0995;0.0734;-0.0309
0000818494;5.2912;-15.6820;2.8635;0.0951;0.0699;-0.0209
0000818505;5.3965;-15.7131;2.8587;0.0886;0.0711;-0.0188
0000818513;5.3463;-15.6533;2.8347;0.0849;0.0681;-0.0215
0000818581;5.2481;-15.4713;2.8563;0.0847;0.0711;0.0023
0000818589;5.2984;-15.5049;2.9090;0.0935;0.0859;0.0077
0000818597;5.2744;-15.6293;3.0215;0.0999;0.0985;0.0073
0000818608;5.1380;-15.8209;3.0622;0.0970;0.1286;0.0153
0000818616;4.9536;-15.9789;2.9664;0.1115;0.1402;0.0060
0000818628;4.9943;-15.8664;2.9616;0.1266;0.1549;-0.0009
0000818636;4.9991;-15.5527;3.0215;0.1256;0.1728;-0.0073
0000818647;4.8076;-15.6892;2.9928;0.1408;0.1760;-0.0208
0000818655;4.6663;-15.6150;2.8730;0.1539;0.1801;-0.0249
0000818663;4.7142;-15.6054;2.8754;0.1472;0.1793;-0.0250
0000818675;4.6208;-15.4234;2.7773;0.1324;0.1739;-0.0236
0000818683;4.5274;-15.4665;2.7988;0.1144;0.1612;-0.0253
0000818694;4.1659;-15.6270;2.7557;0.1009;0.1518;-0.0175
0000818702;4.3551;-15.5240;2.6647;0.0815;0.1344;-0.0175
0000818714;4.2904;-15.5982;2.7869;0.0669;0.1073;-0.0177
0000818722;4.2689;-15.5456;2.6839;0.0492;0.1011;-0.0043
0000818733;4.3838;-15.7060;2.8898;0.0389;0.0801;0.0052
0000818741;4.4819;-15.9382;2.6719;0.0123;0.0787;0.0197
0000818749;4.3191;-16.1202;2.7749;0.0063;0.0741;0.0312
0000818761;4.5131;-16.0340;2.5738;-0.0176;0.0906;0.0545
0000818769;4.6088;-15.9861;2.6217;-0.0302;0.0933;0.0544
0000818780;4.7884;-15.8329;2.5642;-0.0593;0.1188;0.0562
0000818788;4.8866;-15.7562;2.5187;-0.0705;0.1356;0.0522
0000818856;4.6352;-15.6605;2.4517;-0.0630;0.2388;0.0666
0000818864;4.5681;-15.5527;2.5019;-0.0489;0.2306;0.0695
0000818875;4.4412;-15.5049;2.5163;-0.0354;0.2081;0.0809
0000818883;4.1875;-15.5599;2.5474;-0.0364;0.1857;0.0979
0000818891;4.3910;-15.3756;2.6432;-0.0232;0.1607;0.1035
0000818903;4.3407;-15.4785;2.5211;-0.0111;0.1251;0.1238
0000818911;4.4388;-15.3636;2.4636;-0.0021;0.1062;0.1284
0000818922;4.6807;-15.2702;2.4038;0.0005;0.0877;0.1422
0000818930;4.8459;-15.3133;2.3655;-0.0100;0.0838;0.1495
0000818942;5.0661;-15.2535;2.3966;-0.0064;0.0905;0.1565
0000818950;4.9895;-15.4618;2.3750;0.0031;0.1022;0.1611
0000818961;5.0326;-15.6102;2.3990;0.0201;0.1294;0.1625
0000818969;5.1260;-15.5025;2.3894;0.0252;0.1525;0.1541
0000818977;4.8890;-15.6174;2.3535;0.0357;0.1712;0.1395
0000818989;4.8004;-15.9334;2.4828;0.0325;0.1943;0.0903
0000818997;4.5179;-16.1537;2.4972;0.0508;0.1893;0.0558
0000819008;4.2976;-16.2878;2.5043;0.0536;0.1831;0.0253
0000819016;4.1899;-16.1297;2.4181;0.0596;0.1644;-0.0043
0000819028;4.2138;-16.0651;2.5091;0.0466;0.1332;-0.0203
0000819036;4.3838;-15.8616;2.4086;0.0408;0.1106;-0.0264
0000819048;4.2162;-15.7299;2.3798;0.0306;0.0749;-0.0052
0000819056;4.4149;-15.8233;2.4110;0.0336;0.0434;0.0024
0000819064;4.4029;-15.7060;2.4756;0.0302;0.0250;0.0252
0000819131;4.3838;-15.5982;2.0949;0.0224;-0.1286;0.0306
0000819139;4.1132;-15.7515;2.1524;0.0183;-0.1492;0.0236
0000819150;4.2234;-15.5288;2.0303;0.0217;-0.1911;0.0116
0000819158;4.1563;-15.5982;2.0111;0.0203;-0.2218;0.0067
0000819170;4.1779;-15.3636;1.9034;0.0141;-0.2661;0.0024
0000819178;4.0199;-15.4665;1.8268;0.0163;-0.3031;-0.0136
0000819189;4.1994;-15.3492;1.8196;0.0043;-0.3312;-0.0165
0000819197;4.2737;-15.3325;1.7621;-0.0072;-0.3477;-0.0248
0000819205;4.2904;-15.3923;1.7837;-0.0123;-0.3765;-0.0454
0000819217;4.4867;-15.6748;1.9154;-0.0167;-0.4014;-0.0705
0000819226;4.5490;-15.6581;2.0255;-0.0133;-0.4004;-0.0870
0000819236;4.8363;-15.7922;2.0901;-0.0025;-0.3993;-0.1175
0000819244;4.9799;-15.6868;2.0925;0.0047;-0.3820;-0.1407
0000819256;5.2553;-15.7084;1.8962;0.0139;-0.3543;-0.1777
0000819264;5.3008;-15.6293;1.9896;0.0228;-0.3321;-0.2086
0000819275;5.4372;-15.5216;1.8531;0.0224;-0.2995;-0.2414
0000819283;5.4564;-15.1768;1.8603;0.0221;-0.2848;-0.2707
