time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000210800;7.0437;-16.1154;-0.4190;-0.1208;-0.0366;0.0104
0000210809;7.0294;-16.1178;-0.3424;-0.1256;-0.0344;0.0116
0000210816;6.9647;-16.1513;-0.4717;-0.1276;-0.0328;0.0177
0000210824;7.1563;-16.1106;-0.4262;-0.1299;-0.0382;0.0156
0000210832;7.0940;-16.1537;-0.4573;-0.1354;-0.0298;0.0225
0000210840;7.1180;-16.1202;-0.4501;-0.1366;-0.0392;0.0188
0000210848;7.2089;-16.0555;-0.4597;-0.1402;-0.0372;0.0246
0000210856;7.1706;-16.1585;-0.4525;-0.1484;-0.0289;0.0324
0000210864;6.9863;-16.2734;-0.3735;-0.1459;-0.0376;0.0302
0000210872;7.1539;-16.2447;-0.4693;-0.1568;-0.0316;0.0357
0000210880;6.9791;-16.2351;-0.5171;-0.1560;-0.0349;0.0357
0000210888;7.1874;-16.3213;-0.5028;-0.1533;-0.0284;0.0337
0000210896;7.1563;-16.1106;-0.5435;-0.1591;-0.0294;0.0361
0000210904;7.0677;-16.1992;-0.5267;-0.1675;-0.0249;0.0361
0000210912;7.2520;-16.0819;-0.5411;-0.1677;-0.0220;0.0346
0000210920;7.1251;-16.2016;-0.5267;-0.1711;-0.0181;0.0348
0000210928;7.2999;-16.0531;-0.5004;-0.1715;-0.0224;0.0334
0000210936;7.1275;-16.0340;-0.5028;-0.1784;-0.0151;0.0442
0000210944;6.9791;-16.2064;-0.5842;-0.1863;-0.0104;0.0412
0000210952;7.0605;-16.1824;-0.5938;-0.1952;-0.0068;0.0473
0000210960;7.2808;-16.0244;-0.6273;-0.1895;-0.0051;0.0457
0000210968;7.1012;-15.9933;-0.5411;-0.1958;0.0007;0.0504
0000210976;7.1706;-16.1728;-0.5267;-0.2053;-0.0077;0.0429
0000210984;6.9312;-16.1896;-0.6153;-0.2186;-0.0024;0.0534
0000210992;7.0964;-15.9765;-0.6440;-0.2173;0.0024;0.0548
0000211000;6.9216;-16.1872;-0.6201;-0.2174;-0.0068;0.0453
0000211008;6.9408;-16.1249;-0.6249;-0.2178;-0.0019;0.0570
0000211016;7.1443;-16.0603;-0.6225;-0.2234;-0.0076;0.0489
0000211024;6.8809;-16.2135;-0.6967;-0.2248;-0.0137;0.0466
0000211032;7.1012;-16.0244;-0.6752;-0.2284;-0.0105;0.0557
0000211040;6.9408;-16.1058;-0.6081;-0.2280;-0.0121;0.0504
0000211048;6.8522;-16.1776;-0.7853;-0.2386;-0.0129;0.0533
0000211056;7.0437;-16.0340;-0.8116;-0.2403;-0.0165;0.0488
0000211064;6.9695;-16.0938;-0.7829;-0.2361;-0.0140;0.0493
0000211072;6.9384;-16.1393;-0.8835;-0.2415;-0.0113;0.0501
0000211080;7.0198;-16.0986;-0.7805;-0.2358;-0.0172;0.0492
0000211088;7.0174;-16.2255;-0.8475;-0.2293;-0.0258;0.0534
0000211096;6.9145;-16.2135;-0.8092;-0.2260;-0.0273;0.0581
0000211104;6.9552;-16.2590;-0.8092;-0.2256;-0.0270;0.0711
0000211112;6.7540;-16.2399;-0.8380;-0.2389;-0.0205;0.0878
0000211120;6.9671;-16.2303;-0.9170;-0.2446;-0.0308;0.0902
0000211128;7.1132;-16.0435;-0.9385;-0.2479;-0.0213;0.0987
0000211136;6.9192;-16.2064;-0.9433;-0.2435;-0.0226;0.0946
0000211144;6.9743;-16.1297;-0.9194;-0.2493;-0.0175;0.0955
0000211152;6.9504;-15.9885;-1.0247;-0.2462;-0.0200;0.0915
0000211160;6.8115;-16.1202;-0.8619;-0.2599;-0.0211;0.0818
0000211168;6.8091;-15.9717;-0.9912;-0.2661;-0.0262;0.0702
0000211176;6.9695;-15.8113;-0.9960;-0.2718;-0.0412;0.0564
0000211184;6.8881;-15.7850;-1.0678;-0.2851;-0.0429;0.0613
0000211192;6.8019;-15.9933;-1.1037;-0.2980;-0.0553;0.0616
0000211200;6.7229;-15.8544;-1.1468;-0.3139;-0.0620;0.0586
0000211209;6.6343;-15.8736;-1.1396;-0.3285;-0.0675;0.0689
0000211216;6.6152;-15.9981;-1.1660;-0.3381;-0.0793;0.0689
0000211224;6.6990;-15.9047;-1.2330;-0.3503;-0.0817;0.0746
0000211232;6.8354;-15.9837;-1.1803;-0.3616;-0.0915;0.0691
0000211240;6.6702;-16.1130;-1.2881;-0.3679;-0.0857;0.0729
0000211248;6.7924;-16.1465;-1.1564;-0.3757;-0.0781;0.0781
0000211256;6.6894;-16.4386;-1.2115;-0.3728;-0.0807;0.0683
0000211264;6.6798;-16.3763;-1.2043;-0.3717;-0.0697;0.0710
0000211272;6.7253;-16.3500;-1.2713;-0.3601;-0.0638;0.0661
0000211280;7.0485;-16.2710;-1.3623;-0.3677;-0.0417;0.0730
0000211288;6.8235;-16.3428;-1.4006;-0.3655;-0.0381;0.0613
0000211296;6.7516;-16.2447;-1.3862;-0.3589;-0.0326;0.0533
0000211304;6.9264;-16.2518;-1.5443;-0.3681;-0.0077;0.0520
0000211312;6.8546;-16.2064;-1.4844;-0.3663;-0.0073;0.0380
0000211320;6.7684;-16.1489;-1.5036;-0.3770;-0.0007;0.0274
0000211328;6.7469;-16.0412;-1.5347;-0.3693;-0.0009;0.0221
0000211336;6.4715;-16.1848;-1.5897;-0.3776;0.0009;0.0183
0000211344;6.5242;-16.0507;-1.6712;-0.3868;-0.0039;0.0093
0000211429;6.4212;-16.6158;-2.1356;-0.2819;-0.1434;0.0071
0000211437;6.3614;-16.6756;-2.2051;-0.2590;-0.1695;0.0000
0000211445;6.2872;-16.8121;-2.3152;-0.2563;-0.1917;0.0065
0000211453;6.2513;-16.6852;-2.2865;-0.2245;-0.2308;0.0031
0000211461;6.2656;-16.6612;-2.2625;-0.1879;-0.2662;-0.0020
0000211469;6.3063;-16.5727;-2.1883;-0.1592;-0.3075;-0.0132
0000211477;6.0645;-16.5344;-2.2362;-0.1260;-0.3425;-0.0140
0000211485;5.8562;-16.7403;-2.3224;-0.1176;-0.3765;-0.0184
0000211493;5.9807;-16.4338;-2.2505;-0.0905;-0.4163;-0.0278
0000211501;6.0454;-16.2997;-2.4660;-0.0673;-0.4502;-0.0324
0000211509;5.9664;-16.3620;-2.4732;-0.0536;-0.4744;-0.0326
0000211517;6.2130;-16.1178;-2.4014;-0.0393;-0.4966;-0.0301
0000211525;6.0478;-16.3500;-2.5666;-0.0238;-0.5247;-0.0330
0000211533;6.1794;-16.2064;-2.5833;-0.0084;-0.5372;-0.0270
0000211541;6.4811;-16.1465;-2.5618;-0.0060;-0.5399;-0.0104
0000211549;6.7684;-15.9574;-2.6384;-0.0015;-0.5440;0.0012
0000211557;6.8594;-15.9717;-2.5402;0.0037;-0.5462;0.0115
0000211565;6.9767;-15.9741;-2.5762;0.0083;-0.5376;0.0225
0000211573;6.8857;-15.9167;-2.3990;0.0155;-0.5345;0.0245
0000211581;6.7876;-16.2878;-2.2984;0.0033;-0.5161;0.0377
0000211589;7.0605;-16.1872;-2.3272;0.0097;-0.5021;0.0404
0000211597;6.9049;-16.0699;-2.1811;0.0237;-0.4860;0.0502
0000211605;6.9791;-16.1704;-2.0542;0.0285;-0.4660;0.0470
0000211613;6.8642;-16.1297;-2.0638;0.0453;-0.4534;0.0390
0000211621;6.8043;-16.2925;-2.0159;0.0485;-0.4221;0.0425
0000211629;6.8977;-16.1273;-1.8100;0.0598;-0.3920;0.0388
0000211637;6.9528;-16.1297;-1.8890;0.0734;-0.3753;0.0309
0000211645;6.9097;-16.0005;-1.8507;0.0741;-0.3489;0.0225
0000211653;6.8474;-16.2040;-1.7573;0.0783;-0.3340;0.0171
0000211661;7.0294;-15.8783;-1.7909;0.0807;-0.3102;0.0136
0000211669;6.9408;-15.8472;-1.8196;0.0711;-0.2927;0.0072
0000211677;6.9815;-15.8568;-1.7358;0.0570;-0.2643;0.0113
0000211685;6.9791;-15.8376;-1.7621;0.0488;-0.2439;0.0089
0000211693;6.8283;-15.8185;-1.6951;0.0456;-0.2360;0.0056
0000211701;6.7852;-15.7491;-1.5586;0.0192;-0.2216;0.0143
0000211709;6.8019;-15.7706;-1.6185;0.0017;-0.2186;0.0215
0000211717;6.5098;-15.7538;-1.6400;-0.0258;-0.2136;0.0256
0000211725;6.4069;-15.8209;-1.6041;-0.0420;-0.2245;0.0270
0000211733;6.3303;-15.9334;-1.6592;-0.0645;-0.2212;0.0372
0000211741;6.3638;-15.8592;-1.6352;-0.0859;-0.2293;0.0321
0000211749;6.1651;-16.0435;-1.6065;-0.0942;-0.2418;0.0316
0000211757;6.0885;-16.1561;-1.6975;-0.1159;-0.2443;0.0349
0000211765;6.1076;-16.3189;-1.7238;-0.1280;-0.2569;0.0294
0000211773;6.1675;-16.2662;-1.6927;-0.1215;-0.2769;0.0157
0000211781;6.1675;-16.4123;-1.6927;-0.1100;-0.2899;0.0148
0000211789;6.2393;-16.3069;-1.7502;-0.0959;-0.3032;-0.0049
0000211797;6.3542;-16.4003;-1.7957;-0.0774;-0.3160;-0.0075
0000211805;6.2824;-16.3524;-1.7765;-0.0654;-0.3231;-0.0119
0000211813;6.1746;-16.2734;-1.7957;-0.0540;-0.3405;-0.0179
0000211821;6.3925;-16.2279;-1.9465;-0.0397;-0.3509;-0.0175
0000211829;6.3207;-16.0890;-1.9848;-0.0310;-0.3573;-0.0196
0000211837;6.5242;-15.9693;-1.8651;-0.0378;-0.3603;-0.0163
0000211845;6.4620;-15.7682;-1.9656;-0.0430;-0.3572;-0.0173
0000211853;6.4356;-15.7108;-1.9968;-0.0533;-0.3603;-0.0197
0000211861;6.4284;-15.7730;-2.0351;-0.0770;-0.3481;-0.0117
0000211869;6.4811;-15.7706;-2.0470;-0.1070;-0.3369;-0.0103
0000211877;6.5050;-15.7443;-1.9896;-0.1228;-0.3345;-0.0193
0000211885;6.4739;-15.6940;-2.0997;-0.1474;-0.3184;-0.0195
0000211893;6.4524;-15.8137;-2.0327;-0.1688;-0.3036;-0.0181
0000211901;6.6679;-15.6605;-2.1356;-0.1808;-0.2924;-0.0296
0000211909;6.4907;-15.9837;-2.0231;-0.1868;-0.2842;-0.0376
0000211917;6.5170;-15.9669;-2.1428;-0.1813;-0.2733;-0.0438
0000211925;6.4763;-15.8903;-2.2553;-0.1901;-0.2558;-0.0496
0000211933;6.5649;-15.9789;-2.1644;-0.1867;-0.2483;-0.0634
0000211941;6.3063;-16.1848;-2.1691;-0.1703;-0.2519;-0.0765
0000211949;6.5362;-16.0340;-2.1428;-0.1703;-0.2411;-0.0825
0000211957;6.4189;-15.9933;-2.2027;-0.1723;-0.2399;-0.0870
0000211965;6.4572;-15.7802;-2.2170;-0.1713;-0.2443;-0.0933
0000211973;6.2201;-15.8041;-2.2314;-0.1756;-0.2569;-0.1006
0000212059;6.3925;-16.1633;-2.3846;-0.2053;-0.3188;-0.1310
0000212067;6.3303;-16.2949;-2.4253;-0.1939;-0.3365;-0.1444
0000212075;6.4643;-16.1896;-2.4756;-0.1913;-0.3356;-0.1404
0000212083;6.5194;-16.0986;-2.4612;-0.1849;-0.3404;-0.1348
0000212091;6.5649;-16.1297;-2.4900;-0.1819;-0.3431;-0.1439
0000212099;6.6176;-15.9645;-2.4780;-0.1785;-0.3443;-0.1414
0000212107;6.7133;-15.8975;-2.5331;-0.1791;-0.3481;-0.1458
0000212115;6.5625;-16.0100;-2.5690;-0.1793;-0.3405;-0.1426
0000212123;6.5649;-16.0076;-2.5402;-0.1876;-0.3305;-0.1355
0000212131;6.5745;-16.0292;-2.6336;-0.1868;-0.3316;-0.1372
0000212139;6.7133;-15.9286;-2.6600;-0.1939;-0.3188;-0.1332
0000212147;6.6391;-15.9789;-2.6719;-0.1932;-0.3098;-0.1362
0000212155;6.5170;-16.1106;-2.5594;-0.1955;-0.2991;-0.1414
0000212163;6.7205;-16.0220;-2.5881;-0.1931;-0.3016;-0.1607
0000212171;6.4596;-16.1393;-2.5163;-0.1884;-0.2948;-0.1728
0000212179;6.5697;-16.0220;-2.5881;-0.1932;-0.2856;-0.1791
0000212187;6.5649;-16.1249;-2.4804;-0.1988;-0.2864;-0.1952
0000212195;6.4284;-16.2806;-2.5786;-0.1925;-0.2843;-0.2038
0000212203;6.6080;-16.0388;-2.5115;-0.1867;-0.2795;-0.2005
0000212211;6.4428;-16.1273;-2.6240;-0.1756;-0.2785;-0.1962
0000212219;6.4811;-16.0771;-2.5642;-0.1723;-0.2746;-0.1855
0000212227;6.3255;-16.0627;-2.6145;-0.1576;-0.2834;-0.1875
0000212235;6.3039;-16.0579;-2.7078;-0.1536;-0.2916;-0.1761
0000212243;6.2225;-15.8712;-2.6767;-0.1611;-0.2995;-0.1725
0000212251;6.2465;-15.8760;-2.7749;-0.1553;-0.3150;-0.1721
0000212259;6.1675;-15.7562;-2.7821;-0.1601;-0.3236;-0.1679
0000212267;6.1076;-15.6605;-2.8108;-0.1596;-0.3469;-0.1809
0000212275;6.1411;-15.6677;-2.8012;-0.1648;-0.3704;-0.1889
0000212283;6.0932;-15.6557;-2.8204;-0.1761;-0.3848;-0.1904
0000212291;6.2632;-15.6461;-2.8706;-0.1960;-0.4029;-0.1944
0000212299;6.2441;-15.6293;-3.0047;-0.2117;-0.4239;-0.2044
0000212307;6.4979;-15.6437;-2.9928;-0.2269;-0.4395;-0.2089
0000212315;6.3829;-15.8927;-2.9616;-0.2421;-0.4479;-0.2092
0000212323;6.6343;-15.8664;-3.0095;-0.2454;-0.4463;-0.2040
0000212331;6.7109;-15.9406;-3.0933;-0.2487;-0.4398;-0.2054
