time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000120634;5.5138;-16.1369;0.2466;0.0452;0.1240;-0.0145
0000120642;5.5162;-16.1130;0.3567;0.0372;0.1234;-0.0187
0000120649;5.6192;-16.0028;0.1844;0.0370;0.1178;-0.0258
0000120657;5.5929;-16.0842;0.2442;0.0304;0.1180;-0.0252
0000120668;5.3534;-16.2614;0.2586;0.0234;0.1110;-0.0233
0000120676;5.5665;-16.0028;0.2251;0.0240;0.1003;-0.0270
0000120740;5.7964;-15.8568;0.3519;0.0230;0.0442;-0.0135
0000120748;5.6838;-16.0244;0.2993;0.0265;0.0352;-0.0176
0000120756;5.7245;-16.1082;0.4022;0.0203;0.0298;-0.0221
0000120767;5.7150;-16.0627;0.3376;0.0155;0.0241;-0.0165
0000120775;5.6599;-16.1585;0.4190;0.0091;0.0281;-0.0088
0000120787;5.6647;-16.1441;0.3903;0.0129;0.0217;-0.0077
0000120795;5.7317;-16.0435;0.3089;0.0213;0.0167;-0.0085
0000120806;5.6719;-16.0723;0.3543;0.0246;0.0052;-0.0105
0000120814;5.5737;-16.1824;0.3591;0.0212;0.0101;-0.0044
0000120826;5.6336;-15.9909;0.3089;0.0149;-0.0005;-0.0025
0000120834;5.6695;-16.0435;0.3280;0.0265;-0.0091;-0.0096
0000120842;5.6719;-15.9478;0.2873;0.0175;-0.0124;-0.0043
0000120853;5.6503;-16.0244;0.3256;0.0164;-0.0168;-0.0060
0000120861;5.5713;-16.1010;0.3663;0.0075;-0.0183;-0.0020
0000120874;5.4660;-16.2087;0.3328;-0.0012;-0.0222;-0.0079
0000120881;5.6024;-16.0172;0.3496;-0.0017;-0.0277;-0.0064
0000120892;5.6120;-16.0483;0.4549;-0.0047;-0.0309;-0.0060
0000120900;5.6862;-16.0364;0.3136;-0.0057;-0.0318;-0.0053
0000120912;5.5952;-16.0842;0.3759;-0.0013;-0.0372;-0.0056
0000120920;5.8059;-15.9957;0.3687;-0.0036;-0.0314;-0.0008
0000120932;5.6455;-16.1345;0.3519;-0.0007;-0.0369;-0.0064
0000120940;5.7748;-16.0699;0.4693;0.0000;-0.0408;-0.0104
0000120948;5.7557;-16.0316;0.3687;-0.0041;-0.0338;-0.0031
0000121013;5.7700;-16.0172;0.3280;-0.0087;-0.0286;-0.0013
0000121020;5.6743;-16.0675;0.4142;-0.0029;-0.0353;-0.0032
0000121031;5.7126;-16.0938;0.3831;-0.0047;-0.0317;-0.0059
0000121039;5.4827;-16.0986;0.3807;-0.0041;-0.0356;-0.0012
0000121051;5.4588;-16.1034;0.3112;-0.0011;-0.0349;-0.0008
0000121059;5.7174;-15.9861;0.3519;-0.0032;-0.0382;0.0000
0000121070;5.6767;-15.9861;0.4645;-0.0027;-0.0368;-0.0001
0000121078;5.5809;-16.1034;0.3879;-0.0040;-0.0465;-0.0040
0000121090;5.5402;-16.1561;0.4166;-0.0061;-0.0478;-0.0052
0000121098;5.5929;-16.0603;0.3519;-0.0001;-0.0550;-0.0136
0000121109;5.7102;-16.0603;0.4381;-0.0049;-0.0584;-0.0116
0000121117;5.6383;-16.0579;0.3711;0.0031;-0.0610;-0.0121
0000121125;5.5713;-16.2064;0.4477;0.0020;-0.0542;-0.0049
0000121137;5.5976;-16.1968;0.3448;0.0040;-0.0554;-0.0093
0000121145;5.5498;-16.1034;0.4142;0.0103;-0.0655;-0.0111
0000121156;5.6790;-15.9430;0.4142;0.0092;-0.0632;-0.0093
0000121164;5.7652;-16.0244;0.3687;0.0135;-0.0707;-0.0145
0000121176;5.6479;-16.1393;0.3208;0.0105;-0.0666;-0.0127
0000121184;5.5689;-16.0723;0.3998;0.0057;-0.0699;-0.0072
0000121195;5.7245;-16.1369;0.4334;0.0065;-0.0649;-0.0067
0000121203;5.7772;-16.0196;0.3759;0.0065;-0.0626;-0.0091
0000121271;5.6719;-15.9550;0.4381;0.0052;-0.0496;-0.0025
0000121279;5.7581;-15.8975;0.5124;0.0060;-0.0549;-0.0097
0000121287;5.5545;-16.0555;0.3855;-0.0001;-0.0509;-0.0057
0000121298;5.6767;-15.9454;0.3232;-0.0003;-0.0528;-0.0096
0000121306;5.6671;-16.1656;0.3591;-0.0068;-0.0514;-0.0068
0000121318;5.7126;-16.0962;0.3639;0.0013;-0.0537;-0.0101
0000121326;5.6575;-16.1321;0.3831;-0.0025;-0.0497;-0.0015
0000121337;5.8012;-16.1226;0.3735;0.0096;-0.0576;-0.0036
0000121345;5.5833;-16.1082;0.3352;0.0044;-0.0500;0.0028
0000121357;5.5354;-16.1393;0.4932;0.0027;-0.0504;0.0065
0000121365;5.5641;-16.2207;0.4477;0.0021;-0.0522;0.0025
0000121376;5.5641;-16.0603;0.4956;-0.0001;-0.0560;-0.0013
0000121384;5.5665;-16.0819;0.4549;-0.0080;-0.0445;0.0012
0000121392;5.6455;-15.9502;0.4262;-0.0036;-0.0598;-0.0020
0000121404;5.7317;-15.8999;0.4214;-0.0057;-0.0593;0.0001
0000121412;5.7054;-16.0268;0.5148;-0.0087;-0.0514;0.0019
0000121423;5.6192;-16.1010;0.5004;-0.0056;-0.0580;-0.0023
0000121431;5.6479;-16.0579;0.5124;-0.0073;-0.0500;0.0020
0000121443;5.8299;-16.0196;0.4597;-0.0087;-0.0526;-0.0023
0000121451;5.5857;-16.2135;0.4956;-0.0063;-0.0440;0.0043
0000121463;5.6360;-16.0675;0.3879;-0.0120;-0.0404;0.0032
0000121471;5.5043;-16.2279;0.4214;-0.0133;-0.0392;0.0011
0000121539;5.5809;-16.0364;0.4310;-0.0172;-0.0361;-0.0035
0000121547;5.4779;-16.1393;0.5076;-0.0155;-0.0305;-0.0003
0000121555;5.6383;-16.0531;0.4597;-0.0211;-0.0260;0.0005
0000121567;5.5378;-16.2303;0.4764;-0.0152;-0.0320;-0.0048
0000121574;5.4468;-16.1034;0.4573;-0.0147;-0.0302;-0.0065
0000121586;5.4731;-16.2183;0.4525;-0.0145;-0.0329;-0.0027
0000121594;5.6527;-16.0507;0.4214;-0.0197;-0.0211;0.0032
0000121605;5.7030;-15.9669;0.3543;-0.0141;-0.0290;0.0037
0000121613;5.5498;-16.1106;0.4669;-0.0200;-0.0236;0.0053
