time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0001258435;7.2592;-15.6653;-3.8116;-0.0345;-0.0222;-0.0015
0001258445;7.1084;-15.7682;-3.7948;-0.0418;-0.0233;-0.0047
0001258453;7.1802;-15.7778;-3.8403;-0.0540;-0.0117;-0.0035
0001258461;7.1180;-15.5910;-3.7876;-0.0416;-0.0107;-0.0079
0001258469;7.2999;-15.4618;-3.8882;-0.0386;0.0053;0.0044
0001258477;7.0294;-15.6102;-3.8140;-0.0304;0.0109;0.0021
0001258485;7.1156;-15.6413;-3.7661;-0.0276;0.0211;0.0104
0001258493;7.0964;-15.4857;-3.8259;-0.0284;0.0334;0.0068
0001258501;6.9504;-15.6677;-3.8475;-0.0290;0.0400;0.0084
0001258509;6.9695;-15.6988;-3.8618;-0.0401;0.0528;0.0164
0001258517;7.1275;-15.5743;-3.8762;-0.0394;0.0588;0.0095
0001258525;7.2018;-15.5886;-3.9002;-0.0416;0.0713;0.0151
0001258533;7.0940;-15.5767;-3.9169;-0.0352;0.0702;0.0164
0001258541;7.1467;-15.5432;-3.8930;-0.0436;0.0849;0.0238
0001258549;7.2137;-15.5863;-3.9361;-0.0461;0.0931;0.0225
0001258557;7.1802;-15.4665;-3.9504;-0.0393;0.0915;0.0192
0001258565;7.0557;-15.6341;-3.9265;-0.0402;0.1014;0.0274
0001258573;7.1706;-15.4881;-3.8834;-0.0338;0.1009;0.0245
0001258581;7.1323;-15.5120;-3.8858;-0.0304;0.1122;0.0285
0001258589;7.1682;-15.5240;-3.9361;-0.0289;0.1154;0.0301
0001258597;7.0725;-15.4857;-3.8738;-0.0228;0.1099;0.0213
0001258605;7.2161;-15.3756;-3.9241;-0.0140;0.1103;0.0236
0001258613;7.0868;-15.6293;-3.9337;-0.0185;0.1134;0.0230
0001258621;7.2592;-15.5791;-3.9552;-0.0097;0.1058;0.0209
0001258629;7.1395;-15.5647;-3.9887;-0.0143;0.1116;0.0237
0001258637;7.1084;-15.6820;-3.9648;-0.0163;0.1058;0.0188
0001258645;7.1611;-15.6270;-3.9624;-0.0056;0.0927;0.0141
0001258653;7.1754;-15.6485;-4.0366;-0.0103;0.0870;0.0165
0001258661;7.2784;-15.3971;-3.9241;-0.0197;0.0819;0.0133
0001258669;7.4244;-15.6102;-3.9911;-0.0183;0.0718;0.0064
0001258677;7.2688;-15.5384;-3.8331;-0.0156;0.0589;0.0036
0001258685;7.1754;-15.6892;-3.9480;-0.0193;0.0469;0.0000
0001258693;7.2592;-15.5599;-3.8954;-0.0242;0.0440;0.0004
0001258701;7.2616;-15.5767;-3.7804;-0.0213;0.0320;-0.0036
0001258709;7.1467;-15.5719;-3.8331;-0.0220;0.0284;0.0019
0001258717;7.2089;-15.5192;-3.8762;-0.0208;0.0187;0.0044
0001258725;7.2018;-15.5503;-3.7781;-0.0140;0.0076;0.0013
0001258733;7.4508;-15.4546;-3.8068;-0.0135;0.0020;-0.0036
0001258741;7.2472;-15.6844;-3.8666;-0.0059;-0.0163;-0.0095
0001258749;7.3741;-15.6006;-3.8020;-0.0127;-0.0241;-0.0051
0001258757;7.2449;-15.6365;-3.8092;-0.0136;-0.0325;-0.0111
0001258765;7.2712;-15.5982;-3.8499;-0.0117;-0.0492;-0.0205
0001258773;7.3143;-15.6581;-3.8451;-0.0181;-0.0577;-0.0076
0001258781;7.1754;-15.6509;-3.8738;-0.0181;-0.0706;-0.0113
0001258789;7.3023;-15.6317;-3.8403;-0.0115;-0.0831;-0.0212
0001258797;7.2161;-15.5863;-3.8188;-0.0168;-0.0851;-0.0155
0001258805;7.1395;-15.7227;-3.8714;-0.0139;-0.0923;-0.0200
0001258813;7.2449;-15.5982;-3.8427;-0.0144;-0.0966;-0.0144
0001258821;7.2257;-15.6557;-3.8499;-0.0095;-0.0991;-0.0147
0001258829;7.2496;-15.6700;-3.8188;-0.0115;-0.1065;-0.0184
0001258837;7.2975;-15.5216;-3.8499;-0.0151;-0.1010;-0.0173
0001258845;7.2496;-15.5599;-3.8044;-0.0175;-0.0981;-0.0163
0001258853;7.0246;-15.5719;-3.9121;-0.0116;-0.1013;-0.0200
0001258861;7.2496;-15.5144;-3.7804;-0.0089;-0.0949;-0.0183
0001258869;7.1395;-15.5863;-3.7661;-0.0037;-0.0967;-0.0172
0001258877;7.0701;-15.5456;-3.7685;0.0001;-0.0909;-0.0253
0001258885;7.1347;-15.3995;-3.8283;0.0051;-0.0874;-0.0244
0001258893;7.0461;-15.6509;-3.6703;0.0085;-0.0863;-0.0175
0001258901;7.1898;-15.5192;-3.7493;0.0116;-0.0827;-0.0229
0001258909;7.2449;-15.5216;-3.7613;0.0163;-0.0802;-0.0233
0001258917;7.3837;-15.6150;-3.8475;0.0180;-0.0721;-0.0209
0001258925;7.1275;-15.6677;-3.8475;0.0189;-0.0746;-0.0290
