time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000548850;7.0749;3.2298;-1.8028;-0.1112;0.4501;0.1459
0000548859;7.0916;3.3088;-1.6855;-0.1258;0.3912;0.1366
0000548867;7.0844;3.2609;-1.8531;-0.1248;0.3372;0.1252
0000548875;6.8259;3.1699;-1.9369;-0.1122;0.2846;0.1246
0000548883;6.4763;2.9640;-2.0207;-0.1007;0.2245;0.1200
0000548891;6.2393;2.7031;-2.0614;-0.1055;0.1909;0.1298
0000548899;5.9855;2.3343;-2.0566;-0.1087;0.1693;0.1316
0000548907;5.8155;2.0710;-2.0925;-0.1085;0.1723;0.1537
0000548915;5.4468;1.7837;-2.1141;-0.1158;0.1998;0.1851
0000548923;5.4875;1.6113;-2.1213;-0.1256;0.2298;0.1931
0000548931;5.2146;1.2953;-2.1141;-0.1387;0.2629;0.1796
0000548939;5.2505;0.8380;-2.1141;-0.1712;0.3127;0.1552
0000548947;5.4923;0.7422;-2.0853;-0.2032;0.3571;0.0958
0000548955;5.7341;0.7829;-2.3200;-0.2541;0.4086;0.0061
0000548963;6.2489;0.4741;-1.7909;-0.2797;0.4379;-0.1124
0000548971;6.4643;0.3472;-1.7214;-0.3118;0.4483;-0.2518
0000548979;6.7756;0.4094;-1.4246;-0.3428;0.4237;-0.4118
0000548987;7.1419;0.6752;-1.1349;-0.3776;0.3565;-0.5741
0000548995;7.6064;1.1325;-1.1229;-0.4437;0.2730;-0.7184
0000549003;7.7644;1.9178;-0.6632;-0.5271;0.1488;-0.8324
0000549011;7.6160;2.7677;-0.4022;-0.6023;0.0104;-0.8800
0000549019;7.6207;3.8666;-0.0551;-0.6432;-0.1304;-0.8525
0000549027;7.4747;5.0159;0.0335;-0.6622;-0.2733;-0.7787
0000549035;7.5346;6.4045;0.1580;-0.6194;-0.4243;-0.6663
0000549043;7.7357;7.4005;0.3232;-0.5512;-0.5522;-0.4966
0000549051;8.2672;8.0780;0.5435;-0.4283;-0.6965;-0.3162
0000549059;8.1379;7.9751;1.0080;-0.2713;-0.8391;-0.1306
0000549067;8.2121;7.5250;1.3192;-0.1274;-0.9411;0.0107
