time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0000656062;5.5713;3.1460;-0.5267;0.1035;0.4058;0.1002
0000656072;5.7245;2.9305;-0.5914;0.1067;0.4461;0.0842
0000656080;5.8107;2.9329;-0.6440;0.1039;0.4838;0.0698
0000656088;6.1172;2.9856;-0.7111;0.0962;0.5213;0.0630
0000656096;6.0118;2.9425;-0.7302;0.0954;0.5376;0.0428
0000656104;6.2752;3.0598;-0.6847;0.0873;0.5590;0.0429
0000656112;6.2513;2.9664;-0.6776;0.0773;0.5801;0.0313
0000656120;6.4572;3.2010;-0.6800;0.0765;0.5926;0.0280
0000656128;6.2752;3.1819;-0.6847;0.0636;0.6013;0.0288
0000656136;6.3135;3.3088;-0.6057;0.0645;0.6085;0.0353
0000656144;6.2249;3.2777;-0.5794;0.0693;0.6110;0.0425
0000656152;6.2944;3.5578;-0.5626;0.0875;0.6054;0.0460
0000656160;5.9831;3.2801;-0.5746;0.1009;0.6119;0.0576
0000656168;6.1435;3.3543;-0.4980;0.1128;0.6099;0.0707
0000656176;5.9065;3.2417;-0.4405;0.1238;0.6071;0.0831
0000656184;5.9352;3.2394;-0.4238;0.1302;0.6001;0.0909
0000656192;5.8849;3.3447;-0.3448;0.1122;0.6074;0.1039
0000656200;5.8873;3.3519;-0.3519;0.1007;0.6057;0.1128
0000656208;5.8419;3.3088;-0.3376;0.1035;0.6026;0.1207
0000656216;5.7724;3.3639;-0.2011;0.0958;0.6086;0.1376
0000656224;5.8634;3.4453;-0.2873;0.0987;0.6197;0.1529
0000656232;5.8945;3.6272;-0.1460;0.1148;0.6239;0.1649
0000656240;5.9999;3.7038;-0.0694;0.1359;0.6372;0.1675
0000656248;5.9855;3.6966;-0.2131;0.1672;0.6399;0.1659
0000656256;5.9328;3.7421;-0.1700;0.1927;0.6531;0.1660
0000656264;5.7341;3.7397;-0.3184;0.2245;0.6627;0.1633
0000656272;5.5067;3.7038;-0.3496;0.2481;0.6735;0.1645
0000656280;5.4085;3.6105;-0.4238;0.2502;0.6907;0.1803
0000656288;5.4205;3.5099;-0.3855;0.2458;0.7053;0.1972
0000656296;5.4492;3.4237;-0.4764;0.2442;0.7144;0.2156
0000656304;5.8897;3.4141;-0.4310;0.2361;0.7245;0.2350
0000656312;5.9783;3.3208;-0.3711;0.2320;0.7312;0.2405
0000656320;6.0142;3.1963;-0.4669;0.2245;0.7430;0.2471
0000656328;6.1339;3.0861;-0.5746;0.2209;0.7602;0.2501
0000656336;6.1866;2.9688;-0.6847;0.2296;0.7729;0.2494
0000656344;6.3614;3.0813;-0.7230;0.2305;0.7934;0.2469
0000656352;6.2680;2.7940;-0.6704;0.2268;0.8092;0.2462
0000656360;6.2968;2.7797;-0.7159;0.2178;0.8376;0.2430
0000656368;6.2034;2.6312;-0.5507;0.2194;0.8544;0.2285
0000656376;6.2920;2.6193;-0.6943;0.2164;0.8672;0.2152
0000656384;6.3327;2.5019;-0.5411;0.2138;0.8753;0.1935
0000656392;6.5242;2.4301;-0.6105;0.1994;0.8803;0.1808
0000656400;6.6272;2.4373;-0.7063;0.1891;0.8796;0.1635
0000656408;6.6391;2.2745;-0.6728;0.1683;0.8731;0.1519
0000656416;6.6870;2.3655;-0.7446;0.1410;0.8644;0.1336
0000656424;6.7373;2.4708;-0.8116;0.1067;0.8540;0.1272
0000656432;6.7062;2.5690;-0.7374;0.0746;0.8515;0.1119
0000656440;6.7229;2.6264;-0.6800;0.0565;0.8360;0.0982
0000656448;6.7804;2.6504;-0.7015;0.0354;0.8184;0.0890
0000656456;6.8714;2.8084;-0.7302;0.0342;0.8023;0.0722
0000656464;6.7516;2.8419;-0.7350;0.0266;0.7886;0.0733
0000656472;6.8139;3.0670;-0.6895;0.0453;0.7737;0.0689
0000656480;6.7181;2.9784;-0.7781;0.0570;0.7561;0.0757
0000656488;6.8402;3.1340;-0.7398;0.0649;0.7494;0.0738
0000656496;6.6415;2.9808;-0.6560;0.0865;0.7326;0.0644
0000656504;6.4452;2.8898;-0.7661;0.1057;0.7229;0.0648
0000656512;6.5577;3.2370;-0.8811;0.1248;0.7232;0.0601
0000656520;6.6702;3.1005;-1.0104;0.1342;0.7304;0.0508
0000656528;6.4356;2.8659;-1.0534;0.1396;0.7389;0.0341
0000656536;6.4356;2.8778;-1.0630;0.1351;0.7482;0.0253
0000656544;6.6918;2.8252;-1.0199;0.1063;0.7638;0.0205
0000656552;6.7852;2.6671;-1.0894;0.0758;0.7737;0.0216
0000656560;6.7133;2.5570;-1.1181;0.0421;0.7834;0.0188
0000656568;6.8714;2.7461;-1.1756;0.0064;0.7943;0.0211
0000656576;6.9073;2.9832;-1.1516;-0.0049;0.7877;0.0249
0000656584;6.6726;3.1771;-1.1756;-0.0073;0.7793;0.0318
