time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0002356637;6.5864;1.6137;6.1531;2.0093;-0.0069;-0.1047
0002356646;6.4859;2.0016;6.3087;1.8435;-0.0606;-0.1014
0002356654;6.5434;2.2290;6.0190;1.6521;-0.1222;-0.1050
0002356662;6.5553;2.2673;5.8323;1.4802;-0.1773;-0.0890
0002356671;6.5912;2.1284;5.2457;1.3614;-0.2429;-0.0811
0002356679;6.5290;2.1835;4.7429;1.3430;-0.2417;-0.0923
0002356687;6.1483;2.1452;4.3191;1.3498;-0.2164;-0.1019
0002356698;5.6814;2.3272;4.2210;1.3650;-0.1487;-0.1202
0002356706;5.5091;2.2338;4.3958;1.3415;-0.1067;-0.1115
0002356717;4.9775;2.0255;4.5969;1.2530;-0.0765;-0.0687
0002356725;4.8698;1.8244;4.8100;1.1835;-0.0702;-0.0285
0002356736;5.2098;1.5012;5.0949;1.1127;-0.0632;0.0196
0002356744;5.4971;1.1971;5.1260;1.1106;-0.0709;0.0357
0002356755;5.9735;1.2091;4.9177;1.1290;-0.0802;0.0360
0002356763;6.1962;1.1444;4.8291;1.1385;-0.0799;0.0410
0002356771;6.2752;1.2282;4.7597;1.1525;-0.0825;0.0442
0002356782;6.4021;1.7047;4.6495;1.1415;-0.0799;0.0385
0002356790;6.3901;1.9010;4.7716;1.1381;-0.0882;0.0204
0002356801;6.4548;2.3080;4.9680;1.1258;-0.0811;-0.0065
0002356809;6.6511;2.9185;5.1188;1.1422;-0.0870;-0.0305
0002356863;6.9983;3.3686;5.4396;1.4524;-0.0946;-0.1346
0002356871;7.2305;3.2585;5.3343;1.4915;-0.1070;-0.1359
0002356879;7.1395;3.1029;5.1523;1.5228;-0.1108;-0.1435
0002356890;6.8953;2.9808;4.8985;1.5334;-0.1152;-0.1681
0002356898;6.9001;3.0023;4.8291;1.5202;-0.1106;-0.1693
0002356909;6.5170;2.9712;4.7333;1.5240;-0.1079;-0.1793
0002356917;6.5194;3.0622;4.4628;1.5585;-0.1077;-0.1865
0002356928;6.5098;3.1292;3.9600;1.6114;-0.1063;-0.1804
0002356936;6.6415;3.3878;3.4357;1.6669;-0.1154;-0.1775
0002356944;6.3087;3.1580;3.0406;1.7158;-0.1204;-0.1583
0002356955;6.6272;3.3351;2.4828;1.7463;-0.1311;-0.1216
0002356963;6.3925;3.3782;2.0039;1.6916;-0.1252;-0.0882
0002356974;6.2297;3.4237;1.4269;1.5936;-0.1307;-0.0493
0002356982;5.8586;3.4620;0.8452;1.4734;-0.1131;-0.0290
0002356993;5.6838;3.8954;0.2107;1.2737;-0.0727;-0.0258
0002357001;5.4324;4.2377;-0.1317;1.1199;-0.0438;-0.0159
0002357012;4.8794;4.7333;-0.4477;0.8852;-0.0011;0.0119
0002357020;4.5562;5.2241;-0.4884;0.7321;0.0131;0.0233
0002357028;4.6136;5.6910;-0.4908;0.6315;0.0064;0.0184
0002357039;4.8411;6.3638;-0.4381;0.5525;0.0023;0.0007
0002357047;5.0566;6.4787;-0.3472;0.5678;-0.0011;-0.0284
0002357058;5.6910;7.1515;-0.2801;0.6158;0.0167;-0.1015
0002357066;5.9975;7.2592;-0.2035;0.6515;0.0240;-0.1502
0002357120;5.4205;6.2704;-0.1389;0.7288;0.1251;-0.2369
0002357128;5.1930;5.9783;-0.0934;0.6893;0.1344;-0.1880
0002357136;5.5234;6.0334;-0.1149;0.6612;0.1315;-0.1364
0002357147;5.7126;5.8083;-0.0072;0.6131;0.1339;-0.1042
0002357155;6.2058;5.5210;-0.0455;0.5862;0.1258;-0.1123
0002357166;6.5194;4.8961;0.1700;0.5897;0.1154;-0.1298
0002357174;6.6559;4.4676;0.3280;0.6015;0.1119;-0.1556
0002357185;6.5984;3.8523;0.1532;0.6338;0.1074;-0.1932
0002357193;6.6559;3.4764;0.1413;0.6427;0.1074;-0.2098
0002357204;6.5649;3.0263;0.1389;0.6199;0.0981;-0.2121
0002357212;6.3494;2.7773;0.1341;0.5664;0.0827;-0.2024
0002357220;6.3015;2.4660;0.2155;0.4992;0.0618;-0.1857
0002357231;6.1172;1.9728;0.3232;0.4374;0.0489;-0.1637
0002357239;6.1531;2.0183;0.3376;0.3960;0.0376;-0.1651
0002357250;6.0406;1.5323;0.2298;0.3232;0.0203;-0.1537
0002357258;6.1531;1.5083;0.2203;0.2870;0.0111;-0.1561
0002357269;6.4021;1.1684;0.1724;0.2679;0.0147;-0.1479
0002357277;6.1459;0.5411;0.2682;0.2531;0.0309;-0.1695
0002357285;6.2441;0.2969;0.3783;0.2418;0.0376;-0.1997
0002357296;6.4715;-0.2514;0.4262;0.2288;0.0632;-0.2041
0002357304;6.2489;-0.4046;0.6991;0.2186;0.0830;-0.2106
0002357315;6.3063;-0.5986;0.7518;0.1777;0.0995;-0.2064
0002357323;6.0478;-1.0175;0.7877;0.1338;0.1025;-0.2080
0002357377;6.0047;-1.5658;-0.2011;-0.0657;0.1188;-0.1994
0002357385;6.1387;-1.7023;-0.1604;-0.0687;0.0991;-0.2038
0002357393;6.3015;-1.6233;-0.2801;-0.0806;0.0835;-0.1952
0002357404;6.4189;-1.5275;-0.0982;-0.1095;0.0586;-0.1909
0002357412;6.5505;-1.3671;-0.3472;-0.1571;0.0368;-0.1824
0002357423;6.3039;-1.1492;-0.6608;-0.2261;0.0041;-0.1659
0002357431;6.3877;-0.7997;-1.0175;-0.2651;-0.0268;-0.1571
0002357442;6.1292;-0.8140;-1.3743;-0.2859;-0.0671;-0.1407
0002357450;6.2225;-0.5076;-1.6783;-0.2814;-0.0802;-0.1284
0002357461;5.9735;-0.3831;-1.8340;-0.2497;-0.1123;-0.1182
0002357469;6.0789;-0.0455;-1.8675;-0.2274;-0.1283;-0.1104
0002357480;5.7437;0.0718;-1.9968;-0.2032;-0.1592;-0.1195
0002357488;5.9256;0.3567;-2.1213;-0.1845;-0.2000;-0.1322
0002357496;5.6790;0.3208;-2.2984;-0.1797;-0.2471;-0.1406
0002357507;5.5593;0.5171;-2.3942;-0.2036;-0.2771;-0.1467
0002357515;5.4899;0.7638;-2.5809;-0.2415;-0.2916;-0.1585
0002357526;5.2026;1.0175;-2.7629;-0.3107;-0.3014;-0.1732
0002357534;5.1930;1.2833;-2.7797;-0.3591;-0.3004;-0.1653
0002357545;4.8076;1.3288;-2.8611;-0.4233;-0.2850;-0.1375
0002357553;4.8171;1.6664;-2.8539;-0.4565;-0.2733;-0.1127
0002357564;4.5514;1.9992;-2.5402;-0.5152;-0.2392;-0.0422
0002357572;4.5729;2.1548;-2.4062;-0.5435;-0.2324;-0.0023
0002357626;4.9608;3.8020;-0.4669;-0.6402;-0.1573;0.0532
0002357634;5.0206;4.0438;-0.1532;-0.6098;-0.1303;0.0381
0002357642;4.9656;3.9480;0.0886;-0.5721;-0.1139;0.0301
0002357653;4.8387;4.0294;0.3879;-0.4848;-0.0919;0.0201
0002357661;4.8315;4.0079;0.5531;-0.3949;-0.0855;0.0153
0002357672;4.8698;4.0654;0.5962;-0.2753;-0.0782;0.0245
0002357680;5.0829;4.0151;0.6297;-0.1988;-0.0870;0.0221
0002357691;5.2720;4.0462;0.6033;-0.0911;-0.0873;0.0281
0002357699;5.2433;3.6176;0.5171;-0.0069;-0.0953;0.0274
0002357710;5.4396;3.4524;0.3711;0.0782;-0.0865;0.0301
0002357718;5.4899;3.4117;0.2753;0.1268;-0.0917;0.0109
0002357726;5.3941;3.0670;0.1149;0.1448;-0.0854;0.0112
0002357737;5.1787;2.6504;0.0790;0.1479;-0.0682;0.0085
0002357745;5.0949;2.6121;0.0263;0.1315;-0.0604;-0.0007
0002357756;5.1068;2.5666;0.1173;0.0895;-0.0413;0.0016
0002357764;5.1523;2.6145;0.0670;0.0548;-0.0397;0.0031
0002357775;5.4229;2.8084;0.1149;0.0079;-0.0280;0.0053
0002357783;5.3032;2.8706;0.0120;-0.0136;-0.0401;-0.0063
0002357791;5.5593;3.0095;-0.0982;-0.0349;-0.0394;-0.0119
0002357802;5.6910;3.1077;-0.1604;-0.0486;-0.0532;-0.0195
0002357810;5.8466;3.2226;-0.0934;-0.0540;-0.0822;-0.0325
0002357821;5.9520;3.3232;-0.2610;-0.0480;-0.1159;-0.0366
0002357829;5.9783;3.3375;-0.2011;-0.0237;-0.1523;-0.0450
0002357883;5.6264;3.2178;-0.0144;0.1059;-0.2896;-0.0148
0002357891;5.5522;3.0694;-0.1197;0.1132;-0.3064;-0.0244
0002357902;5.4013;2.9999;-0.0383;0.1208;-0.3230;-0.0264
0002357910;5.5258;2.9688;-0.1628;0.1250;-0.3285;-0.0368
0002357918;5.4396;2.8922;-0.2538;0.1230;-0.3343;-0.0482
0002357929;5.3439;2.9473;-0.2777;0.1082;-0.3276;-0.0669
0002357937;5.2265;3.0311;-0.1867;0.0938;-0.3151;-0.0782
0002357948;5.0877;3.2130;-0.1939;0.0799;-0.3014;-0.0941
0002357956;4.7022;2.9784;-0.2418;0.0747;-0.2743;-0.1031
0002357967;4.6136;2.9353;-0.2442;0.0929;-0.2281;-0.1088
0002357975;4.2521;2.8443;-0.3256;0.1085;-0.1949;-0.1083
0002357986;4.4436;2.9090;-0.2155;0.1167;-0.1360;-0.0829
0002357994;4.3790;2.9353;-0.2298;0.1170;-0.0953;-0.0709
0002358002;4.3598;2.7102;-0.2849;0.1107;-0.0681;-0.0553
0002358013;4.6998;2.7988;-0.3735;0.0830;-0.0211;-0.0272
0002358021;4.6064;2.8371;-0.5171;0.0549;0.0063;-0.0151
0002358032;4.7429;3.0167;-0.4764;0.0294;0.0366;-0.0072
0002358040;4.7166;3.0406;-0.5555;0.0294;0.0613;-0.0092
