time;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
0002702375;7.4723;4.5298;4.3072;0.9466;-0.4073;0.1660
0002702384;7.3622;4.5801;3.9672;0.9330;-0.4868;0.1888
0002702392;7.5106;4.6519;4.7118;0.9320;-0.5357;0.1801
0002702400;7.7189;4.8961;4.7309;0.9097;-0.5790;0.1683
0002702408;7.6806;4.9440;4.8674;0.9154;-0.6328;0.1163
0002702416;7.6782;5.0302;4.9344;0.9622;-0.6631;0.0508
0002702424;7.7405;4.7692;4.9344;1.0700;-0.6932;-0.0345
0002702432;8.1068;4.7357;4.4005;1.2048;-0.7053;-0.1015
0002702440;8.1977;4.8722;3.9073;1.3528;-0.6991;-0.1593
0002702448;8.0924;4.7262;2.7366;1.4513;-0.6735;-0.1928
0002702456;7.8985;4.5586;1.6616;1.4966;-0.6616;-0.1903
0002702464;7.4747;4.2832;0.9361;1.4719;-0.6560;-0.1549
0002702472;6.7540;3.8499;0.5794;1.3664;-0.6386;-0.0965
0002702480;5.9616;3.3974;0.2969;1.1862;-0.5786;-0.0282
0002702488;5.0087;3.1867;-0.1628;0.9750;-0.5111;0.0205
0002702496;4.4053;3.1963;-0.7230;0.7581;-0.4425;0.0493
0002702504;4.3072;3.7613;-1.2234;0.5493;-0.3881;0.0332
0002702512;4.6448;4.6304;-1.8842;0.3487;-0.2900;0.0077
0002702520;5.6623;5.5043;-1.8627;0.1568;-0.1969;-0.0569
0002702528;6.7995;6.4835;-1.7669;0.0027;-0.1422;-0.1294
0002702536;7.2975;7.1419;-1.4772;-0.1011;-0.1275;-0.1342
0002702544;7.6902;7.3526;-1.4868;-0.1022;-0.1776;-0.0624
0002702552;7.9847;7.8123;-1.2857;-0.0270;-0.2438;0.0753
0002702560;8.7508;8.2289;-1.1540;0.0906;-0.3348;0.2109
0002702568;9.8378;8.7125;-1.1253;0.2144;-0.4634;0.3110
0002702576;10.3837;8.8442;-1.3767;0.2967;-0.5818;0.3593
0002702584;10.5680;9.0836;-1.2665;0.3260;-0.7169;0.3024
0002702592;10.2687;8.7484;-1.3192;0.3383;-0.8262;0.1679
0002702600;9.6103;8.5018;-1.1708;0.3408;-0.8988;0.0425
0002702608;8.8394;7.7740;-0.7829;0.3409;-0.9419;-0.0544
0002702616;8.2744;7.4531;-0.9002;0.3071;-0.9741;-0.1271
0002702624;7.7692;7.0006;-0.9313;0.2384;-1.0361;-0.1756
0002702632;7.4292;6.2130;-0.9098;0.1767;-1.0861;-0.1845
0002702640;7.5082;5.7197;-0.4932;0.1444;-1.1558;-0.1745
0002702648;7.2496;5.1547;-0.2777;0.1102;-1.2156;-0.1171
0002702656;7.4531;4.8530;0.0599;0.0717;-1.3115;-0.0773
0002702664;7.7883;4.7429;0.2107;0.0207;-1.3936;-0.0241
0002702672;8.1690;4.4843;0.1748;-0.0253;-1.4903;0.0097
0002702680;8.0852;3.9409;0.4286;-0.0409;-1.5795;0.0215
0002702688;8.5329;3.6847;0.6512;-0.0043;-1.6437;0.0127
0002702696;8.3869;3.4644;0.3831;0.0160;-1.7002;-0.0148
0002702704;8.4946;3.2106;0.3089;0.0220;-1.7428;-0.0785
0002702712;8.3510;2.9784;0.1269;0.0060;-1.7626;-0.1731
0002702720;7.9583;2.5762;-0.1628;-0.0292;-1.7898;-0.2746
0002702728;7.5082;2.0063;-0.0407;-0.0221;-1.8025;-0.3814
0002702736;6.8378;1.2378;0.0431;0.0011;-1.7930;-0.4503
0002702744;6.5936;0.7877;0.0048;0.0294;-1.7644;-0.4864
0002702752;6.0406;0.0455;0.0814;0.0662;-1.7337;-0.5099
0002702760;5.8921;-0.3591;0.3041;0.0947;-1.7064;-0.5320
0002702768;5.4444;-0.9697;0.3424;0.1176;-1.6623;-0.5512
0002702776;5.0781;-1.5562;0.3376;0.1159;-1.6216;-0.5602
